pricelist_id/id,fixed_price,product_tmpl_id/id,compute_price,applied_on,id
scenario.product_pricelist_pb1,105.00,scenario.product_5017471_product_template,fixed,1_product,scenario.pricelist_item_product_5017471_pb1
scenario.product_pricelist_pb2,105.00,scenario.product_5017471_product_template,fixed,1_product,scenario.pricelist_item_product_5017471_pb2
scenario.product_pricelist_pb1,19.20,scenario.product_5017682_product_template,fixed,1_product,scenario.pricelist_item_product_5017682_pb1
scenario.product_pricelist_pb2,19.20,scenario.product_5017682_product_template,fixed,1_product,scenario.pricelist_item_product_5017682_pb2
scenario.product_pricelist_pb1,20.30,scenario.product_5017696_product_template,fixed,1_product,scenario.pricelist_item_product_5017696_pb1
scenario.product_pricelist_pb2,20.30,scenario.product_5017696_product_template,fixed,1_product,scenario.pricelist_item_product_5017696_pb2
scenario.product_pricelist_pb1,11.67,scenario.product_5017780_product_template,fixed,1_product,scenario.pricelist_item_product_5017780_pb1
scenario.product_pricelist_pb2,11.67,scenario.product_5017780_product_template,fixed,1_product,scenario.pricelist_item_product_5017780_pb2
scenario.product_pricelist_pb1,4.47,scenario.product_5017920_product_template,fixed,1_product,scenario.pricelist_item_product_5017920_pb1
scenario.product_pricelist_pb2,4.47,scenario.product_5017920_product_template,fixed,1_product,scenario.pricelist_item_product_5017920_pb2
scenario.product_pricelist_pb1,4.47,scenario.product_5017930_product_template,fixed,1_product,scenario.pricelist_item_product_5017930_pb1
scenario.product_pricelist_pb2,4.47,scenario.product_5017930_product_template,fixed,1_product,scenario.pricelist_item_product_5017930_pb2
scenario.product_pricelist_pb1,4.47,scenario.product_5017935_product_template,fixed,1_product,scenario.pricelist_item_product_5017935_pb1
scenario.product_pricelist_pb2,4.47,scenario.product_5017935_product_template,fixed,1_product,scenario.pricelist_item_product_5017935_pb2
scenario.product_pricelist_pb1,4.47,scenario.product_5017940_product_template,fixed,1_product,scenario.pricelist_item_product_5017940_pb1
scenario.product_pricelist_pb2,4.47,scenario.product_5017940_product_template,fixed,1_product,scenario.pricelist_item_product_5017940_pb2
scenario.product_pricelist_pb1,4.85,scenario.product_5017942_product_template,fixed,1_product,scenario.pricelist_item_product_5017942_pb1
scenario.product_pricelist_pb2,4.85,scenario.product_5017942_product_template,fixed,1_product,scenario.pricelist_item_product_5017942_pb2
scenario.product_pricelist_pb1,4.85,scenario.product_5017947_product_template,fixed,1_product,scenario.pricelist_item_product_5017947_pb1
scenario.product_pricelist_pb2,4.85,scenario.product_5017947_product_template,fixed,1_product,scenario.pricelist_item_product_5017947_pb2
scenario.product_pricelist_pb1,4.85,scenario.product_5017949_product_template,fixed,1_product,scenario.pricelist_item_product_5017949_pb1
scenario.product_pricelist_pb2,4.85,scenario.product_5017949_product_template,fixed,1_product,scenario.pricelist_item_product_5017949_pb2
scenario.product_pricelist_pb1,14.57,scenario.product_5018557_product_template,fixed,1_product,scenario.pricelist_item_product_5018557_pb1
scenario.product_pricelist_pb2,14.57,scenario.product_5018557_product_template,fixed,1_product,scenario.pricelist_item_product_5018557_pb2
scenario.product_pricelist_pb1,10.56,scenario.product_5018842_product_template,fixed,1_product,scenario.pricelist_item_product_5018842_pb1
scenario.product_pricelist_pb2,10.56,scenario.product_5018842_product_template,fixed,1_product,scenario.pricelist_item_product_5018842_pb2
scenario.product_pricelist_pb1,15.64,scenario.product_5018894_product_template,fixed,1_product,scenario.pricelist_item_product_5018894_pb1
scenario.product_pricelist_pb2,15.64,scenario.product_5018894_product_template,fixed,1_product,scenario.pricelist_item_product_5018894_pb2
scenario.product_pricelist_pb1,10.00,scenario.product_5018994_product_template,fixed,1_product,scenario.pricelist_item_product_5018994_pb1
scenario.product_pricelist_pb2,10.00,scenario.product_5018994_product_template,fixed,1_product,scenario.pricelist_item_product_5018994_pb2
scenario.product_pricelist_pb1,16.13,scenario.product_5019020_product_template,fixed,1_product,scenario.pricelist_item_product_5019020_pb1
scenario.product_pricelist_pb2,16.13,scenario.product_5019020_product_template,fixed,1_product,scenario.pricelist_item_product_5019020_pb2
scenario.product_pricelist_pb1,36.67,scenario.product_5019175_product_template,fixed,1_product,scenario.pricelist_item_product_5019175_pb1
scenario.product_pricelist_pb2,36.67,scenario.product_5019175_product_template,fixed,1_product,scenario.pricelist_item_product_5019175_pb2
scenario.product_pricelist_pb1,35.06,scenario.product_5019320_product_template,fixed,1_product,scenario.pricelist_item_product_5019320_pb1
scenario.product_pricelist_pb2,35.06,scenario.product_5019320_product_template,fixed,1_product,scenario.pricelist_item_product_5019320_pb2
scenario.product_pricelist_pb1,56.65,scenario.product_5019336_product_template,fixed,1_product,scenario.pricelist_item_product_5019336_pb1
scenario.product_pricelist_pb2,56.65,scenario.product_5019336_product_template,fixed,1_product,scenario.pricelist_item_product_5019336_pb2
scenario.product_pricelist_pb1,56.65,scenario.product_5019340_product_template,fixed,1_product,scenario.pricelist_item_product_5019340_pb1
scenario.product_pricelist_pb2,56.65,scenario.product_5019340_product_template,fixed,1_product,scenario.pricelist_item_product_5019340_pb2
scenario.product_pricelist_pb1,15.00,scenario.product_5019419_product_template,fixed,1_product,scenario.pricelist_item_product_5019419_pb1
scenario.product_pricelist_pb2,15.00,scenario.product_5019419_product_template,fixed,1_product,scenario.pricelist_item_product_5019419_pb2
scenario.product_pricelist_pb1,11.67,scenario.product_5019635_product_template,fixed,1_product,scenario.pricelist_item_product_5019635_pb1
scenario.product_pricelist_pb2,11.67,scenario.product_5019635_product_template,fixed,1_product,scenario.pricelist_item_product_5019635_pb2
scenario.product_pricelist_pb1,35.00,scenario.product_5019774_product_template,fixed,1_product,scenario.pricelist_item_product_5019774_pb1
scenario.product_pricelist_pb2,35.00,scenario.product_5019774_product_template,fixed,1_product,scenario.pricelist_item_product_5019774_pb2
scenario.product_pricelist_pb1,53.16,scenario.product_5019999_product_template,fixed,1_product,scenario.pricelist_item_product_5019999_pb1
scenario.product_pricelist_pb2,53.16,scenario.product_5019999_product_template,fixed,1_product,scenario.pricelist_item_product_5019999_pb2
scenario.product_pricelist_pb1,3.72,scenario.product_5020000_product_template,fixed,1_product,scenario.pricelist_item_product_5020000_pb1
scenario.product_pricelist_pb2,3.72,scenario.product_5020000_product_template,fixed,1_product,scenario.pricelist_item_product_5020000_pb2
scenario.product_pricelist_pb1,123.86,scenario.product_5020003_product_template,fixed,1_product,scenario.pricelist_item_product_5020003_pb1
scenario.product_pricelist_pb2,123.86,scenario.product_5020003_product_template,fixed,1_product,scenario.pricelist_item_product_5020003_pb2
scenario.product_pricelist_pb1,46.74,scenario.product_5020020_product_template,fixed,1_product,scenario.pricelist_item_product_5020020_pb1
scenario.product_pricelist_pb2,46.74,scenario.product_5020020_product_template,fixed,1_product,scenario.pricelist_item_product_5020020_pb2
scenario.product_pricelist_pb1,12.58,scenario.product_5020021_product_template,fixed,1_product,scenario.pricelist_item_product_5020021_pb1
scenario.product_pricelist_pb2,12.58,scenario.product_5020021_product_template,fixed,1_product,scenario.pricelist_item_product_5020021_pb2
scenario.product_pricelist_pb1,22.00,scenario.product_5020132_product_template,fixed,1_product,scenario.pricelist_item_product_5020132_pb1
scenario.product_pricelist_pb2,22.00,scenario.product_5020132_product_template,fixed,1_product,scenario.pricelist_item_product_5020132_pb2
scenario.product_pricelist_pb1,34.08,scenario.product_5020401_product_template,fixed,1_product,scenario.pricelist_item_product_5020401_pb1
scenario.product_pricelist_pb2,34.08,scenario.product_5020401_product_template,fixed,1_product,scenario.pricelist_item_product_5020401_pb2
scenario.product_pricelist_pb1,44.98,scenario.product_5020402_product_template,fixed,1_product,scenario.pricelist_item_product_5020402_pb1
scenario.product_pricelist_pb2,44.98,scenario.product_5020402_product_template,fixed,1_product,scenario.pricelist_item_product_5020402_pb2
scenario.product_pricelist_pb1,32.90,scenario.product_5020403_product_template,fixed,1_product,scenario.pricelist_item_product_5020403_pb1
scenario.product_pricelist_pb2,32.90,scenario.product_5020403_product_template,fixed,1_product,scenario.pricelist_item_product_5020403_pb2
scenario.product_pricelist_pb1,66.69,scenario.product_5020408_product_template,fixed,1_product,scenario.pricelist_item_product_5020408_pb1
scenario.product_pricelist_pb2,66.69,scenario.product_5020408_product_template,fixed,1_product,scenario.pricelist_item_product_5020408_pb2
scenario.product_pricelist_pb1,22.59,scenario.product_5020410_product_template,fixed,1_product,scenario.pricelist_item_product_5020410_pb1
scenario.product_pricelist_pb2,22.59,scenario.product_5020410_product_template,fixed,1_product,scenario.pricelist_item_product_5020410_pb2
scenario.product_pricelist_pb1,31.20,scenario.product_5020411_product_template,fixed,1_product,scenario.pricelist_item_product_5020411_pb1
scenario.product_pricelist_pb2,31.20,scenario.product_5020411_product_template,fixed,1_product,scenario.pricelist_item_product_5020411_pb2
scenario.product_pricelist_pb1,31.20,scenario.product_5020412_product_template,fixed,1_product,scenario.pricelist_item_product_5020412_pb1
scenario.product_pricelist_pb2,31.20,scenario.product_5020412_product_template,fixed,1_product,scenario.pricelist_item_product_5020412_pb2
scenario.product_pricelist_pb1,34.08,scenario.product_5020413_product_template,fixed,1_product,scenario.pricelist_item_product_5020413_pb1
scenario.product_pricelist_pb2,34.08,scenario.product_5020413_product_template,fixed,1_product,scenario.pricelist_item_product_5020413_pb2
scenario.product_pricelist_pb1,44.98,scenario.product_5020414_product_template,fixed,1_product,scenario.pricelist_item_product_5020414_pb1
scenario.product_pricelist_pb2,44.98,scenario.product_5020414_product_template,fixed,1_product,scenario.pricelist_item_product_5020414_pb2
scenario.product_pricelist_pb1,30.74,scenario.product_5020420_product_template,fixed,1_product,scenario.pricelist_item_product_5020420_pb1
scenario.product_pricelist_pb2,30.74,scenario.product_5020420_product_template,fixed,1_product,scenario.pricelist_item_product_5020420_pb2
scenario.product_pricelist_pb1,16.45,scenario.product_5020424_product_template,fixed,1_product,scenario.pricelist_item_product_5020424_pb1
scenario.product_pricelist_pb2,16.45,scenario.product_5020424_product_template,fixed,1_product,scenario.pricelist_item_product_5020424_pb2
scenario.product_pricelist_pb1,33.97,scenario.product_5020430_product_template,fixed,1_product,scenario.pricelist_item_product_5020430_pb1
scenario.product_pricelist_pb2,33.97,scenario.product_5020430_product_template,fixed,1_product,scenario.pricelist_item_product_5020430_pb2
scenario.product_pricelist_pb1,10.50,scenario.product_5020440_product_template,fixed,1_product,scenario.pricelist_item_product_5020440_pb1
scenario.product_pricelist_pb2,10.50,scenario.product_5020440_product_template,fixed,1_product,scenario.pricelist_item_product_5020440_pb2
scenario.product_pricelist_pb1,28.37,scenario.product_5020441_product_template,fixed,1_product,scenario.pricelist_item_product_5020441_pb1
scenario.product_pricelist_pb2,28.37,scenario.product_5020441_product_template,fixed,1_product,scenario.pricelist_item_product_5020441_pb2
scenario.product_pricelist_pb1,40.46,scenario.product_5020442_product_template,fixed,1_product,scenario.pricelist_item_product_5020442_pb1
scenario.product_pricelist_pb2,40.46,scenario.product_5020442_product_template,fixed,1_product,scenario.pricelist_item_product_5020442_pb2
scenario.product_pricelist_pb1,21.97,scenario.product_5020445_product_template,fixed,1_product,scenario.pricelist_item_product_5020445_pb1
scenario.product_pricelist_pb2,21.97,scenario.product_5020445_product_template,fixed,1_product,scenario.pricelist_item_product_5020445_pb2
scenario.product_pricelist_pb1,4.02,scenario.product_5020467_product_template,fixed,1_product,scenario.pricelist_item_product_5020467_pb1
scenario.product_pricelist_pb2,4.02,scenario.product_5020467_product_template,fixed,1_product,scenario.pricelist_item_product_5020467_pb2
scenario.product_pricelist_pb1,32.45,scenario.product_5020468_product_template,fixed,1_product,scenario.pricelist_item_product_5020468_pb1
scenario.product_pricelist_pb2,32.45,scenario.product_5020468_product_template,fixed,1_product,scenario.pricelist_item_product_5020468_pb2
scenario.product_pricelist_pb1,52.81,scenario.product_5020469_product_template,fixed,1_product,scenario.pricelist_item_product_5020469_pb1
scenario.product_pricelist_pb2,52.81,scenario.product_5020469_product_template,fixed,1_product,scenario.pricelist_item_product_5020469_pb2
scenario.product_pricelist_pb1,7.87,scenario.product_5020470_product_template,fixed,1_product,scenario.pricelist_item_product_5020470_pb1
scenario.product_pricelist_pb2,7.87,scenario.product_5020470_product_template,fixed,1_product,scenario.pricelist_item_product_5020470_pb2
scenario.product_pricelist_pb1,16.79,scenario.product_5020471_product_template,fixed,1_product,scenario.pricelist_item_product_5020471_pb1
scenario.product_pricelist_pb2,16.79,scenario.product_5020471_product_template,fixed,1_product,scenario.pricelist_item_product_5020471_pb2
scenario.product_pricelist_pb1,32.40,scenario.product_5020472_product_template,fixed,1_product,scenario.pricelist_item_product_5020472_pb1
scenario.product_pricelist_pb2,32.40,scenario.product_5020472_product_template,fixed,1_product,scenario.pricelist_item_product_5020472_pb2
scenario.product_pricelist_pb1,20.90,scenario.product_5020478_product_template,fixed,1_product,scenario.pricelist_item_product_5020478_pb1
scenario.product_pricelist_pb2,20.09,scenario.product_5020478_product_template,fixed,1_product,scenario.pricelist_item_product_5020478_pb2
scenario.product_pricelist_pb1,42.01,scenario.product_5020479_product_template,fixed,1_product,scenario.pricelist_item_product_5020479_pb1
scenario.product_pricelist_pb2,42.01,scenario.product_5020479_product_template,fixed,1_product,scenario.pricelist_item_product_5020479_pb2
scenario.product_pricelist_pb1,35.67,scenario.product_5020531_product_template,fixed,1_product,scenario.pricelist_item_product_5020531_pb1
scenario.product_pricelist_pb2,35.67,scenario.product_5020531_product_template,fixed,1_product,scenario.pricelist_item_product_5020531_pb2
scenario.product_pricelist_pb1,90.00,scenario.product_5020532_product_template,fixed,1_product,scenario.pricelist_item_product_5020532_pb1
scenario.product_pricelist_pb2,90.00,scenario.product_5020532_product_template,fixed,1_product,scenario.pricelist_item_product_5020532_pb2
scenario.product_pricelist_pb1,41.11,scenario.product_5020533_product_template,fixed,1_product,scenario.pricelist_item_product_5020533_pb1
scenario.product_pricelist_pb2,41.11,scenario.product_5020533_product_template,fixed,1_product,scenario.pricelist_item_product_5020533_pb2
scenario.product_pricelist_pb1,17.84,scenario.product_5020534_product_template,fixed,1_product,scenario.pricelist_item_product_5020534_pb1
scenario.product_pricelist_pb2,17.84,scenario.product_5020534_product_template,fixed,1_product,scenario.pricelist_item_product_5020534_pb2
scenario.product_pricelist_pb1,21.34,scenario.product_5020539_product_template,fixed,1_product,scenario.pricelist_item_product_5020539_pb1
scenario.product_pricelist_pb2,21.34,scenario.product_5020539_product_template,fixed,1_product,scenario.pricelist_item_product_5020539_pb2
scenario.product_pricelist_pb1,40.58,scenario.product_5020540_product_template,fixed,1_product,scenario.pricelist_item_product_5020540_pb1
scenario.product_pricelist_pb2,40.58,scenario.product_5020540_product_template,fixed,1_product,scenario.pricelist_item_product_5020540_pb2
scenario.product_pricelist_pb1,41.90,scenario.product_5020541_product_template,fixed,1_product,scenario.pricelist_item_product_5020541_pb1
scenario.product_pricelist_pb2,41.90,scenario.product_5020541_product_template,fixed,1_product,scenario.pricelist_item_product_5020541_pb2
scenario.product_pricelist_pb1,107.84,scenario.product_5020542_product_template,fixed,1_product,scenario.pricelist_item_product_5020542_pb1
scenario.product_pricelist_pb2,107.84,scenario.product_5020542_product_template,fixed,1_product,scenario.pricelist_item_product_5020542_pb2
scenario.product_pricelist_pb1,46.86,scenario.product_5020543_product_template,fixed,1_product,scenario.pricelist_item_product_5020543_pb1
scenario.product_pricelist_pb2,46.86,scenario.product_5020543_product_template,fixed,1_product,scenario.pricelist_item_product_5020543_pb2
scenario.product_pricelist_pb1,11.03,scenario.product_5020570_product_template,fixed,1_product,scenario.pricelist_item_product_5020570_pb1
scenario.product_pricelist_pb2,11.03,scenario.product_5020570_product_template,fixed,1_product,scenario.pricelist_item_product_5020570_pb2
scenario.product_pricelist_pb1,29.40,scenario.product_5020571_product_template,fixed,1_product,scenario.pricelist_item_product_5020571_pb1
scenario.product_pricelist_pb2,29.40,scenario.product_5020571_product_template,fixed,1_product,scenario.pricelist_item_product_5020571_pb2
scenario.product_pricelist_pb1,29.40,scenario.product_5020572_product_template,fixed,1_product,scenario.pricelist_item_product_5020572_pb1
scenario.product_pricelist_pb2,29.40,scenario.product_5020572_product_template,fixed,1_product,scenario.pricelist_item_product_5020572_pb2
scenario.product_pricelist_pb1,37.86,scenario.product_5020573_product_template,fixed,1_product,scenario.pricelist_item_product_5020573_pb1
scenario.product_pricelist_pb2,37.86,scenario.product_5020573_product_template,fixed,1_product,scenario.pricelist_item_product_5020573_pb2
scenario.product_pricelist_pb1,2.39,scenario.product_5020691_product_template,fixed,1_product,scenario.pricelist_item_product_5020691_pb1
scenario.product_pricelist_pb2,2.39,scenario.product_5020691_product_template,fixed,1_product,scenario.pricelist_item_product_5020691_pb2
scenario.product_pricelist_pb1,11.45,scenario.product_5020939_product_template,fixed,1_product,scenario.pricelist_item_product_5020939_pb1
scenario.product_pricelist_pb2,11.45,scenario.product_5020939_product_template,fixed,1_product,scenario.pricelist_item_product_5020939_pb2
scenario.product_pricelist_pb1,11.45,scenario.product_5020949_product_template,fixed,1_product,scenario.pricelist_item_product_5020949_pb1
scenario.product_pricelist_pb2,11.45,scenario.product_5020949_product_template,fixed,1_product,scenario.pricelist_item_product_5020949_pb2
scenario.product_pricelist_pb1,14.12,scenario.product_5020998_product_template,fixed,1_product,scenario.pricelist_item_product_5020998_pb1
scenario.product_pricelist_pb2,14.12,scenario.product_5020998_product_template,fixed,1_product,scenario.pricelist_item_product_5020998_pb2
scenario.product_pricelist_pb1,8.90,scenario.product_5021016_product_template,fixed,1_product,scenario.pricelist_item_product_5021016_pb1
scenario.product_pricelist_pb2,8.90,scenario.product_5021016_product_template,fixed,1_product,scenario.pricelist_item_product_5021016_pb2
scenario.product_pricelist_pb1,9.50,scenario.product_5021023_product_template,fixed,1_product,scenario.pricelist_item_product_5021023_pb1
scenario.product_pricelist_pb2,9.50,scenario.product_5021023_product_template,fixed,1_product,scenario.pricelist_item_product_5021023_pb2
scenario.product_pricelist_pb1,10.50,scenario.product_5021024_product_template,fixed,1_product,scenario.pricelist_item_product_5021024_pb1
scenario.product_pricelist_pb2,10.50,scenario.product_5021024_product_template,fixed,1_product,scenario.pricelist_item_product_5021024_pb2
scenario.product_pricelist_pb1,11.90,scenario.product_5021025_product_template,fixed,1_product,scenario.pricelist_item_product_5021025_pb1
scenario.product_pricelist_pb2,11.90,scenario.product_5021025_product_template,fixed,1_product,scenario.pricelist_item_product_5021025_pb2
scenario.product_pricelist_pb1,113.15,scenario.product_5021203_product_template,fixed,1_product,scenario.pricelist_item_product_5021203_pb1
scenario.product_pricelist_pb2,113.15,scenario.product_5021203_product_template,fixed,1_product,scenario.pricelist_item_product_5021203_pb2
scenario.product_pricelist_pb1,10.27,scenario.product_5021217_product_template,fixed,1_product,scenario.pricelist_item_product_5021217_pb1
scenario.product_pricelist_pb2,10.27,scenario.product_5021217_product_template,fixed,1_product,scenario.pricelist_item_product_5021217_pb2
scenario.product_pricelist_pb1,9.87,scenario.product_5021232_product_template,fixed,1_product,scenario.pricelist_item_product_5021232_pb1
scenario.product_pricelist_pb2,9.87,scenario.product_5021232_product_template,fixed,1_product,scenario.pricelist_item_product_5021232_pb2
scenario.product_pricelist_pb1,16.42,scenario.product_5021237_product_template,fixed,1_product,scenario.pricelist_item_product_5021237_pb1
scenario.product_pricelist_pb2,16.42,scenario.product_5021237_product_template,fixed,1_product,scenario.pricelist_item_product_5021237_pb2
scenario.product_pricelist_pb1,13.55,scenario.product_5021420_product_template,fixed,1_product,scenario.pricelist_item_product_5021420_pb1
scenario.product_pricelist_pb2,13.55,scenario.product_5021420_product_template,fixed,1_product,scenario.pricelist_item_product_5021420_pb2
scenario.product_pricelist_pb1,17.07,scenario.product_5021424_product_template,fixed,1_product,scenario.pricelist_item_product_5021424_pb1
scenario.product_pricelist_pb2,17.07,scenario.product_5021424_product_template,fixed,1_product,scenario.pricelist_item_product_5021424_pb2
scenario.product_pricelist_pb1,15.00,scenario.product_5021448_product_template,fixed,1_product,scenario.pricelist_item_product_5021448_pb1
scenario.product_pricelist_pb2,15.00,scenario.product_5021448_product_template,fixed,1_product,scenario.pricelist_item_product_5021448_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5021519_product_template,fixed,1_product,scenario.pricelist_item_product_5021519_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5021519_product_template,fixed,1_product,scenario.pricelist_item_product_5021519_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5021520_product_template,fixed,1_product,scenario.pricelist_item_product_5021520_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5021520_product_template,fixed,1_product,scenario.pricelist_item_product_5021520_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5021524_product_template,fixed,1_product,scenario.pricelist_item_product_5021524_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5021524_product_template,fixed,1_product,scenario.pricelist_item_product_5021524_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5021620_product_template,fixed,1_product,scenario.pricelist_item_product_5021620_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5021620_product_template,fixed,1_product,scenario.pricelist_item_product_5021620_pb2
scenario.product_pricelist_pb1,29.26,scenario.product_5021622_product_template,fixed,1_product,scenario.pricelist_item_product_5021622_pb1
scenario.product_pricelist_pb2,29.26,scenario.product_5021622_product_template,fixed,1_product,scenario.pricelist_item_product_5021622_pb2
scenario.product_pricelist_pb1,30.00,scenario.product_5021626_product_template,fixed,1_product,scenario.pricelist_item_product_5021626_pb1
scenario.product_pricelist_pb2,30.00,scenario.product_5021626_product_template,fixed,1_product,scenario.pricelist_item_product_5021626_pb2
scenario.product_pricelist_pb1,30.18,scenario.product_5021628_product_template,fixed,1_product,scenario.pricelist_item_product_5021628_pb1
scenario.product_pricelist_pb2,30.18,scenario.product_5021628_product_template,fixed,1_product,scenario.pricelist_item_product_5021628_pb2
scenario.product_pricelist_pb1,31.49,scenario.product_5021630_product_template,fixed,1_product,scenario.pricelist_item_product_5021630_pb1
scenario.product_pricelist_pb2,31.49,scenario.product_5021630_product_template,fixed,1_product,scenario.pricelist_item_product_5021630_pb2
scenario.product_pricelist_pb1,210.00,scenario.product_5021702_product_template,fixed,1_product,scenario.pricelist_item_product_5021702_pb1
scenario.product_pricelist_pb2,210.00,scenario.product_5021702_product_template,fixed,1_product,scenario.pricelist_item_product_5021702_pb2
scenario.product_pricelist_pb1,127.40,scenario.product_5022000_product_template,fixed,1_product,scenario.pricelist_item_product_5022000_pb1
scenario.product_pricelist_pb2,127.40,scenario.product_5022000_product_template,fixed,1_product,scenario.pricelist_item_product_5022000_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5022026_product_template,fixed,1_product,scenario.pricelist_item_product_5022026_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5022026_product_template,fixed,1_product,scenario.pricelist_item_product_5022026_pb2
scenario.product_pricelist_pb1,125.00,scenario.product_5022055_product_template,fixed,1_product,scenario.pricelist_item_product_5022055_pb1
scenario.product_pricelist_pb2,125.00,scenario.product_5022055_product_template,fixed,1_product,scenario.pricelist_item_product_5022055_pb2
scenario.product_pricelist_pb1,39.00,scenario.product_5022103_product_template,fixed,1_product,scenario.pricelist_item_product_5022103_pb1
scenario.product_pricelist_pb2,39.00,scenario.product_5022103_product_template,fixed,1_product,scenario.pricelist_item_product_5022103_pb2
scenario.product_pricelist_pb1,165.16,scenario.product_5022214_product_template,fixed,1_product,scenario.pricelist_item_product_5022214_pb1
scenario.product_pricelist_pb2,165.16,scenario.product_5022214_product_template,fixed,1_product,scenario.pricelist_item_product_5022214_pb2
scenario.product_pricelist_pb1,238.23,scenario.product_5022550_product_template,fixed,1_product,scenario.pricelist_item_product_5022550_pb1
scenario.product_pricelist_pb2,238.23,scenario.product_5022550_product_template,fixed,1_product,scenario.pricelist_item_product_5022550_pb2
scenario.product_pricelist_pb1,0.26,scenario.product_5022901_product_template,fixed,1_product,scenario.pricelist_item_product_5022901_pb1
scenario.product_pricelist_pb2,0.26,scenario.product_5022901_product_template,fixed,1_product,scenario.pricelist_item_product_5022901_pb2
scenario.product_pricelist_pb1,29.37,scenario.product_5023026_product_template,fixed,1_product,scenario.pricelist_item_product_5023026_pb1
scenario.product_pricelist_pb2,29.37,scenario.product_5023026_product_template,fixed,1_product,scenario.pricelist_item_product_5023026_pb2
scenario.product_pricelist_pb1,19.53,scenario.product_5023080_product_template,fixed,1_product,scenario.pricelist_item_product_5023080_pb1
scenario.product_pricelist_pb2,19.53,scenario.product_5023080_product_template,fixed,1_product,scenario.pricelist_item_product_5023080_pb2
scenario.product_pricelist_pb1,21.71,scenario.product_5023090_product_template,fixed,1_product,scenario.pricelist_item_product_5023090_pb1
scenario.product_pricelist_pb2,21.71,scenario.product_5023090_product_template,fixed,1_product,scenario.pricelist_item_product_5023090_pb2
scenario.product_pricelist_pb1,2.50,scenario.product_5023093_product_template,fixed,1_product,scenario.pricelist_item_product_5023093_pb1
scenario.product_pricelist_pb2,2.50,scenario.product_5023093_product_template,fixed,1_product,scenario.pricelist_item_product_5023093_pb2
scenario.product_pricelist_pb1,2.50,scenario.product_5023094_product_template,fixed,1_product,scenario.pricelist_item_product_5023094_pb1
scenario.product_pricelist_pb2,2.50,scenario.product_5023094_product_template,fixed,1_product,scenario.pricelist_item_product_5023094_pb2
scenario.product_pricelist_pb1,209.40,scenario.product_5023150_product_template,fixed,1_product,scenario.pricelist_item_product_5023150_pb1
scenario.product_pricelist_pb2,209.40,scenario.product_5023150_product_template,fixed,1_product,scenario.pricelist_item_product_5023150_pb2
scenario.product_pricelist_pb1,4.05,scenario.product_5023314_product_template,fixed,1_product,scenario.pricelist_item_product_5023314_pb1
scenario.product_pricelist_pb2,4.05,scenario.product_5023314_product_template,fixed,1_product,scenario.pricelist_item_product_5023314_pb2
scenario.product_pricelist_pb1,4.78,scenario.product_5023315_product_template,fixed,1_product,scenario.pricelist_item_product_5023315_pb1
scenario.product_pricelist_pb2,4.78,scenario.product_5023315_product_template,fixed,1_product,scenario.pricelist_item_product_5023315_pb2
scenario.product_pricelist_pb1,12.90,scenario.product_5023316_product_template,fixed,1_product,scenario.pricelist_item_product_5023316_pb1
scenario.product_pricelist_pb2,12.90,scenario.product_5023316_product_template,fixed,1_product,scenario.pricelist_item_product_5023316_pb2
scenario.product_pricelist_pb1,17.22,scenario.product_5023317_product_template,fixed,1_product,scenario.pricelist_item_product_5023317_pb1
scenario.product_pricelist_pb2,17.22,scenario.product_5023317_product_template,fixed,1_product,scenario.pricelist_item_product_5023317_pb2
scenario.product_pricelist_pb1,24.99,scenario.product_5023318_product_template,fixed,1_product,scenario.pricelist_item_product_5023318_pb1
scenario.product_pricelist_pb2,24.99,scenario.product_5023318_product_template,fixed,1_product,scenario.pricelist_item_product_5023318_pb2
scenario.product_pricelist_pb1,5.69,scenario.product_5023326_product_template,fixed,1_product,scenario.pricelist_item_product_5023326_pb1
scenario.product_pricelist_pb2,5.69,scenario.product_5023326_product_template,fixed,1_product,scenario.pricelist_item_product_5023326_pb2
scenario.product_pricelist_pb1,154.26,scenario.product_5023403_product_template,fixed,1_product,scenario.pricelist_item_product_5023403_pb1
scenario.product_pricelist_pb2,154.26,scenario.product_5023403_product_template,fixed,1_product,scenario.pricelist_item_product_5023403_pb2
scenario.product_pricelist_pb1,59.30,scenario.product_5023414_product_template,fixed,1_product,scenario.pricelist_item_product_5023414_pb1
scenario.product_pricelist_pb2,59.30,scenario.product_5023414_product_template,fixed,1_product,scenario.pricelist_item_product_5023414_pb2
scenario.product_pricelist_pb1,59.30,scenario.product_5023420_product_template,fixed,1_product,scenario.pricelist_item_product_5023420_pb1
scenario.product_pricelist_pb2,59.30,scenario.product_5023420_product_template,fixed,1_product,scenario.pricelist_item_product_5023420_pb2
scenario.product_pricelist_pb1,138.09,scenario.product_5023510_product_template,fixed,1_product,scenario.pricelist_item_product_5023510_pb1
