id,product_id/id,name,life_date,checksum,removal_date,alert_date
__import__.stock_production_lot_280220_4500405,__import__.product_4500405,280220,2020-02-28 00:00:00,816,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_311019_4500424,__import__.product_4500424,311019,2019-10-31 00:00:00,754,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_310120_4500425,__import__.product_4500425,310120,2020-01-31 00:00:00,706,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_311219_4500425,__import__.product_4500425,311219,2019-12-31 00:00:00,917,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300619_4500445,__import__.product_4500445,300619,2019-06-30 00:00:00,721,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_310519_4500445,__import__.product_4500445,310519,2019-05-31 00:00:00,320,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_310719_4500445,__import__.product_4500445,310719,2019-07-31 00:00:00,827,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_311019_4500461,__import__.product_4500461,311019,2019-10-31 00:00:00,368,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_311218_4500461,__import__.product_4500461,311218,2018-12-31 00:00:00,782,2018-12-01 00:00:00,2018-10-02 00:00:00
__import__.stock_production_lot_311219_4500462,__import__.product_4500462,311219,2019-12-31 00:00:00,424,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_301119_4500464,__import__.product_4500464,301119,2019-11-30 00:00:00,641,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_310120_4500464,__import__.product_4500464,310120,2020-01-31 00:00:00,136,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_59382_4507747,__import__.product_4507747,59382,2020-07-31 00:00:00,726,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_6GD2_4507799,__import__.product_4507799,6GD2,2019-08-31 00:00:00,594,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_58548_4580922,__import__.product_4580922,58548,2019-09-30 00:00:00,750,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_59274_4580922,__import__.product_4580922,59274,2020-01-31 00:00:00,560,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_89116_4582737,__import__.product_4582737,89116,2021-06-30 00:00:00,320,2021-05-31 00:00:00,2021-04-01 00:00:00
__import__.stock_production_lot_10621C_4629901,__import__.product_4629901,10621C,2020-01-31 00:00:00,394,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_58806_4629976,__import__.product_4629976,58806,2019-10-31 00:00:00,179,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_184473_4634434,__import__.product_4634434,184473,2021-10-31 00:00:00,119,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_217724_4635244,__import__.product_4635244,217724,2021-04-30 00:00:00,978,2021-03-31 00:00:00,2021-01-30 00:00:00
__import__.stock_production_lot_977040_4635244,__import__.product_4635244,977040,2019-11-30 00:00:00,447,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_18C07G8841_4665120,__import__.product_4665120,18C07G8841,2023-03-01 00:00:00,289,2023-01-30 00:00:00,2022-12-01 00:00:00
__import__.stock_production_lot_Z450K139H_4665512,__import__.product_4665512,Z450K139H,2020-05-09 00:00:00,322,2020-04-09 00:00:00,2020-02-09 00:00:00
__import__.stock_production_lot_F1731805_4665759,__import__.product_4665759,F1731805,2019-11-30 00:00:00,385,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_F1807203_4665759,__import__.product_4665759,F1807203,2020-03-31 00:00:00,596,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_F1820102_4665759,__import__.product_4665759,F1820102,2020-07-31 00:00:00,157,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_16N22G8842_4665791,__import__.product_4665791,16N22G8842,2021-09-30 00:00:00,980,2021-08-31 00:00:00,2021-07-02 00:00:00
__import__.stock_production_lot_17N04G8841_4665791,__import__.product_4665791,17N04G8841,2022-09-30 00:00:00,177,2022-08-31 00:00:00,2022-07-02 00:00:00
__import__.stock_production_lot_325919_4696760,__import__.product_4696760,325919,2020-08-31 00:00:00,708,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_172562_4741294,__import__.product_4741294,172562,2020-06-20 00:00:00,280,2020-05-21 00:00:00,2020-03-22 00:00:00
__import__.stock_production_lot_59344_4741437,__import__.product_4741437,59344,2020-01-31 00:00:00,335,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_17J28SF_4789711,__import__.product_4789711,17J28SF,2020-09-30 00:00:00,852,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_323771_4789823,__import__.product_4789823,323771,2020-04-30 00:00:00,518,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_88481_4841239,__import__.product_4841239,88481,2021-07-31 00:00:00,944,2021-07-01 00:00:00,2021-05-02 00:00:00
__import__.stock_production_lot_173402_4896708,__import__.product_4896708,173402,2019-06-30 00:00:00,736,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_8F08641_4896714,__import__.product_4896714,8F08641,2020-03-31 00:00:00,932,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_3033817_4896861,__import__.product_4896861,3033817,2019-12-31 00:00:00,830,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_3107118_4896861,__import__.product_4896861,3107118,2020-03-31 00:00:00,230,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_3110618_4896861,__import__.product_4896861,3110618,2020-04-30 00:00:00,698,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_3200818_4896861,__import__.product_4896861,3200818,2020-01-31 00:00:00,249,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_310720_4900001,__import__.product_4900001,310720,2020-07-31 00:00:00,137,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_300420_4900003,__import__.product_4900003,300420,2020-04-30 00:00:00,126,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310520_4900003,__import__.product_4900003,310520,2020-05-31 00:00:00,232,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4900004,__import__.product_4900004,300420,2020-04-30 00:00:00,000,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300620_4900004,__import__.product_4900004,300620,2020-06-30 00:00:00,900,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310320_4900004,__import__.product_4900004,310320,2020-03-31 00:00:00,478,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300620_4900402,__import__.product_4900402,300620,2020-06-30 00:00:00,941,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4900402,__import__.product_4900402,310520,2020-05-31 00:00:00,533,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4900403,__import__.product_4900403,300420,2020-04-30 00:00:00,287,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310320_4900403,__import__.product_4900403,310320,2020-03-31 00:00:00,249,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_310520_4900403,__import__.product_4900403,310520,2020-05-31 00:00:00,186,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300919_4900450,__import__.product_4900450,300919,2019-09-30 00:00:00,153,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_310719_4900450,__import__.product_4900450,310719,2019-07-31 00:00:00,183,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_310818_4900450,__import__.product_4900450,310818,2018-08-31 00:00:00,631,2018-08-01 00:00:00,2018-06-02 00:00:00
__import__.stock_production_lot_310819_4900450,__import__.product_4900450,310819,2019-08-31 00:00:00,431,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_300420_4900501,__import__.product_4900501,300420,2020-04-30 00:00:00,250,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310520_4900501,__import__.product_4900501,310520,2020-05-31 00:00:00,249,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_301119_4901407,__import__.product_4901407,301119,2019-11-30 00:00:00,722,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_310320_4901407,__import__.product_4901407,310320,2020-03-31 00:00:00,138,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_310720_4901407,__import__.product_4901407,310720,2020-07-31 00:00:00,866,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_300420_4901408,__import__.product_4901408,300420,2020-04-30 00:00:00,599,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310520_4901408,__import__.product_4901408,310520,2020-05-31 00:00:00,529,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4901409,__import__.product_4901409,300420,2020-04-30 00:00:00,355,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300620_4901409,__import__.product_4901409,300620,2020-06-30 00:00:00,260,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4901409,__import__.product_4901409,310520,2020-05-31 00:00:00,254,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310720_4901603,__import__.product_4901603,310720,2020-07-31 00:00:00,661,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_300620_4901604,__import__.product_4901604,300620,2020-06-30 00:00:00,511,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4901604,__import__.product_4901604,310520,2020-05-31 00:00:00,310,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_311219_4901607,__import__.product_4901607,311219,2019-12-31 00:00:00,376,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300420_4901703,__import__.product_4901703,300420,2020-04-30 00:00:00,120,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310520_4901703,__import__.product_4901703,310520,2020-05-31 00:00:00,119,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4902404,__import__.product_4902404,300420,2020-04-30 00:00:00,136,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310520_4902404,__import__.product_4902404,310520,2020-05-31 00:00:00,149,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310520_4902602,__import__.product_4902602,310520,2020-05-31 00:00:00,239,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4905435,__import__.product_4905435,300420,2020-04-30 00:00:00,333,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300919_4905435,__import__.product_4905435,300919,2019-09-30 00:00:00,416,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_300919_4910036,__import__.product_4910036,300919,2019-09-30 00:00:00,294,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_300620_4910041,__import__.product_4910041,300620,2020-06-30 00:00:00,502,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4910041,__import__.product_4910041,310520,2020-05-31 00:00:00,401,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310520_4910045,__import__.product_4910045,310520,2020-05-31 00:00:00,519,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_311219_4910045,__import__.product_4910045,311219,2018-12-31 00:00:00,304,2018-12-01 00:00:00,2018-10-02 00:00:00
__import__.stock_production_lot_310520_4910046,__import__.product_4910046,310520,2020-05-31 00:00:00,679,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_280220_4910047,__import__.product_4910047,280220,2020-02-28 00:00:00,810,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_311219_4910047,__import__.product_4910047,311219,2019-12-31 00:00:00,718,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300620_4910100,__import__.product_4910100,300620,2020-06-30 00:00:00,725,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310320_4910100,__import__.product_4910100,310320,2020-03-31 00:00:00,531,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_310520_4910100,__import__.product_4910100,310520,2020-05-31 00:00:00,331,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310520_4910101,__import__.product_4910101,310520,2020-05-31 00:00:00,791,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300620_4922543,__import__.product_4922543,300620,2020-06-30 00:00:00,108,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4922543,__import__.product_4922543,310520,2020-05-31 00:00:00,507,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310320_4930040,__import__.product_4930040,310320,2020-03-31 00:00:00,222,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_310820_4930043,__import__.product_4930043,310820,2020-08-31 00:00:00,753,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_280220_4950043,__import__.product_4950043,280220,2020-02-28 00:00:00,269,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_280220_4950051,__import__.product_4950051,280220,2020-02-28 00:00:00,613,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_310320_4950051,__import__.product_4950051,310320,2020-03-31 00:00:00,907,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300620_4950052,__import__.product_4950052,300620,2020-06-30 00:00:00,238,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4950052,__import__.product_4950052,310520,2020-05-31 00:00:00,867,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300420_4950053,__import__.product_4950053,300420,2020-04-30 00:00:00,117,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310320_4950053,__import__.product_4950053,310320,2020-03-31 00:00:00,375,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300420_4952070,__import__.product_4952070,300420,2020-04-30 00:00:00,831,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300619_4952070,__import__.product_4952070,300619,2019-06-30 00:00:00,545,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_310120_4952070,__import__.product_4952070,310120,2020-01-31 00:00:00,930,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_310320_4960043,__import__.product_4960043,310320,2020-03-31 00:00:00,567,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300420_4970037,__import__.product_4970037,300420,2020-04-30 00:00:00,733,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_311219_4970037,__import__.product_4970037,311219,2019-12-31 00:00:00,729,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300620_4970038,__import__.product_4970038,300620,2020-06-30 00:00:00,319,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_280220_4970041,__import__.product_4970041,280220,2020-02-28 00:00:00,839,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_300620_4970041,__import__.product_4970041,300620,2020-06-30 00:00:00,458,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_300420_4970044,__import__.product_4970044,300420,2020-04-30 00:00:00,216,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_310120_4970044,__import__.product_4970044,310120,2020-01-31 00:00:00,608,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_310320_4970044,__import__.product_4970044,310320,2020-03-31 00:00:00,108,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_310520_4970044,__import__.product_4970044,310520,2020-05-31 00:00:00,222,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300620_4970045,__import__.product_4970045,300620,2020-06-30 00:00:00,274,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_310520_4970045,__import__.product_4970045,310520,2020-05-31 00:00:00,875,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_310520_4980040,__import__.product_4980040,310520,2020-05-31 00:00:00,400,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_300620_4980044,__import__.product_4980044,300620,2020-06-30 00:00:00,108,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_300620_4990043,__import__.product_4990043,300620,2020-06-30 00:00:00,244,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_300919_4990900,__import__.product_4990900,300919,2019-09-30 00:00:00,345,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_300619_4990950,__import__.product_4990950,300619,2019-06-30 00:00:00,210,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_300919_4990950,__import__.product_4990950,300919,2019-09-30 00:00:00,869,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_300619_4990951,__import__.product_4990951,300619,2019-06-30 00:00:00,513,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_310319_4990952,__import__.product_4990952,310319,2019-03-31 00:00:00,475,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_310519_4990953,__import__.product_4990953,310519,2019-05-31 00:00:00,871,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_3307376_5000020,__import__.product_5000020,3307376,2021-10-31 00:00:00,155,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_3379409_5000020,__import__.product_5000020,3379409,2022-02-28 00:00:00,163,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_3379410_5000020,__import__.product_5000020,3379410,2022-02-28 00:00:00,554,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_180409_5000115,__import__.product_5000115,180409,2023-03-31 00:00:00,711,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_280220_5001067,__import__.product_5001067,280220,2020-02-28 00:00:00,380,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_311219_5001067,__import__.product_5001067,311219,2019-12-31 00:00:00,267,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_MA6611_5001304,__import__.product_5001304,MA6611,2022-12-31 00:00:00,321,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_160128B_5001919,__import__.product_5001919,160128B,2020-12-31 00:00:00,472,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_160625B_5001919,__import__.product_5001919,160625B,2021-05-31 00:00:00,723,2021-05-01 00:00:00,2021-03-02 00:00:00
__import__.stock_production_lot_180403B_5001919,__import__.product_5001919,180403B,2023-03-31 00:00:00,983,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_1180280_5002122,__import__.product_5002122,1180280,2023-01-31 00:00:00,698,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_170510H_5002525,__import__.product_5002525,170510H,2022-04-30 00:00:00,313,2022-03-31 00:00:00,2022-01-30 00:00:00
__import__.stock_production_lot_170627H_5002525,__import__.product_5002525,170627H,2022-05-31 00:00:00,918,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_180122H_5002526,__import__.product_5002526,180122H,2022-12-31 00:00:00,301,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_18D13_5003061,__import__.product_5003061,18D13,2023-04-30 00:00:00,630,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_LE8DXHT0_5003170,__import__.product_5003170,LE8DXHT0,2020-04-30 00:00:00,465,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300919_5005100,__import__.product_5005100,300919,2019-09-30 00:00:00,229,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_311219_5006024,__import__.product_5006024,311219,2019-12-31 00:00:00,248,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300419_5006110,__import__.product_5006110,300419,2019-04-30 00:00:00,439,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_311219_5007024,__import__.product_5007024,311219,2019-12-31 00:00:00,300,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_800918253_5007377,__import__.product_5007377,800918253,2023-05-31 00:00:00,184,2023-05-01 00:00:00,2023-03-02 00:00:00
__import__.stock_production_lot_801019256_5007377,__import__.product_5007377,801019256,2023-05-31 00:00:00,542,2023-05-01 00:00:00,2023-03-02 00:00:00
__import__.stock_production_lot_311219_5008024,__import__.product_5008024,311219,2019-12-31 00:00:00,261,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_5035401_5008430,__import__.product_5008430,5035401,2020-03-31 00:00:00,580,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_5036971_5008430,__import__.product_5008430,5036971,2020-09-30 00:00:00,600,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_5037131_5008455,__import__.product_5008455,5037131,2020-11-30 00:00:00,715,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_311018_5010101,__import__.product_5010101,311018,2018-10-31 00:00:00,450,2018-10-01 00:00:00,2018-08-02 00:00:00
__import__.stock_production_lot_18B19C8_5010200,__import__.product_5010200,18B19C8,2023-02-01 00:00:00,349,2023-01-02 00:00:00,2022-11-03 00:00:00
__import__.stock_production_lot_18H06C8_5010200,__import__.product_5010200,18H06C8,2023-08-01 00:00:00,721,2023-07-02 00:00:00,2023-05-03 00:00:00
__import__.stock_production_lot_6E15088_5010211,__import__.product_5010211,6E15088,2021-05-31 00:00:00,427,2021-05-01 00:00:00,2021-03-02 00:00:00
__import__.stock_production_lot_LH7CDCV_5010218,__import__.product_5010218,LH7CDCV,2019-06-30 00:00:00,279,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_LK7BDLV_5010218,__import__.product_5010218,LK7BDLV,2019-07-31 00:00:00,692,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_MC6800_5010218,__import__.product_5010218,MC6800,2020-02-28 00:00:00,908,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_LHM494_5010219,__import__.product_5010219,LHM494,2019-06-30 00:00:00,678,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_311219_5010545,__import__.product_5010545,311219,2019-12-31 00:00:00,264,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_811410_5010636,__import__.product_5010636,811410,2023-03-31 00:00:00,272,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_18D13_5011302,__import__.product_5011302,18D13,2020-04-30 00:00:00,940,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_300124_5011732,__import__.product_5011732,300124,2024-01-30 00:00:00,747,2023-12-31 00:00:00,2023-11-01 00:00:00
__import__.stock_production_lot_73488634OD_5011732,__import__.product_5011732,73488634OD,2024-12-31 00:00:00,648,2024-12-01 00:00:00,2024-10-02 00:00:00
__import__.stock_production_lot_80728634OD_5011732,__import__.product_5011732,80728634OD,2024-12-31 00:00:00,699,2024-12-01 00:00:00,2024-10-02 00:00:00
__import__.stock_production_lot_1003203_5011736,__import__.product_5011736,1003203,2024-03-31 00:00:00,255,2024-03-01 00:00:00,2024-01-01 00:00:00
__import__.stock_production_lot_310124_5011736,__import__.product_5011736,310124,2024-01-30 00:00:00,885,2023-12-31 00:00:00,2023-11-01 00:00:00
__import__.stock_production_lot_30788_5012450,__import__.product_5012450,30788,2026-04-30 00:00:00,118,2026-03-31 00:00:00,2026-01-30 00:00:00
__import__.stock_production_lot_LE7BHQV_5014424,__import__.product_5014424,LE7BHQV,2019-04-30 00:00:00,924,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_MEK549_5014443,__import__.product_5014443,MEK549,2020-04-30 00:00:00,691,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_LE7CWDV_5014444,__import__.product_5014444,LE7CWDV,2019-04-30 00:00:00,053,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_180131_5016310,__import__.product_5016310,180131,2021-12-31 00:00:00,728,2021-12-01 00:00:00,2021-10-02 00:00:00
__import__.stock_production_lot_170655_5016336,__import__.product_5016336,170655,2021-05-31 00:00:00,594,2021-05-01 00:00:00,2021-03-02 00:00:00
__import__.stock_production_lot_180316_5016540,__import__.product_5016540,180316,2022-02-28 00:00:00,595,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_18C19C8_5020000,__import__.product_5020000,18C19C8,2023-03-01 00:00:00,304,2023-01-30 00:00:00,2022-12-01 00:00:00
__import__.stock_production_lot_18E21C8_5020000,__import__.product_5020000,18E21C8,2023-05-01 00:00:00,653,2023-04-01 00:00:00,2023-01-31 00:00:00
__import__.stock_production_lot_183213311_5020441,__import__.product_5020441,183213311,2023-07-31 00:00:00,208,2023-07-01 00:00:00,2023-05-02 00:00:00
__import__.stock_production_lot_661077_5020478,__import__.product_5020478,661077,2020-06-30 00:00:00,906,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_300919_5021012,__import__.product_5021012,300919,2019-09-30 00:00:00,525,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_171035_5021519,__import__.product_5021519,171035,2021-09-30 00:00:00,769,2021-08-31 00:00:00,2021-07-02 00:00:00
__import__.stock_production_lot_170432_5021520,__import__.product_5021520,170432,2020-03-31 00:00:00,751,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_171151_5021520,__import__.product_5021520,171151,2021-10-31 00:00:00,410,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_171130_5021524,__import__.product_5021524,171130,2021-10-31 00:00:00,979,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_180309_5021524,__import__.product_5021524,180309,2022-02-28 00:00:00,969,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_180108_5021628,__import__.product_5021628,180108,2022-12-31 00:00:00,389,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_180557_5023093,__import__.product_5023093,180557,2023-05-31 00:00:00,144,2023-05-01 00:00:00,2023-03-02 00:00:00
__import__.stock_production_lot_140560_5023094,__import__.product_5023094,140560,2019-05-31 00:00:00,176,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_180370_5023094,__import__.product_5023094,180370,2023-03-31 00:00:00,355,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_180760_5023094,__import__.product_5023094,180760,2023-07-31 00:00:00,342,2023-07-01 00:00:00,2023-05-02 00:00:00
