id,ref,name,street,zip,city,phone,fax,email,vat,delivery_lead_time,customer,supplier,alcyon_category_id/id,property_account_payable_id/id,country_id/id,lang,is_purchase_back_order_accepted,supplier_discount,mobile,property_account_position_id/id,property_supplier_payment_term_id/id,supplier_payment_mode_id/id
__import__.supplier_61705,61705,NILFISK ADVANCE,Industrie Asse 3 11-bte41,1731,ZELLIK,02/4676043,02/4634416,,BE0403233057,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61710,61710,NIZET BERNARD,rue du Laveu 207b,4000,LIEGE,04/252 86 80,042528680,,BE0598557504,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_61711,61711,NIZET RUDI,Chaussée Joseph Wauters 20,4480,ENGIS,04/2751256,,,BE0752393366,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61712,61712,NIMROD VET FRANCE,Place Decamps 3,77300,FONTAINEBLEAU,0033/164781927,,guillaume.deschard@nimrodvet.fr,FR68794020032,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61713,61713,NIKON BELUX,Bourgetlaan 50,1130,BRUXELLES,02/7055665,027266645,,BE872617146,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_61715,61715,NOVABIL,Brugsesteenweg 261,8500,KORTRIJK,056/355151,056/360143,,BE0405357654,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61720,61720,NOUVELLES IMPRIMERIES HAVAUX,Rue A.Levêque 37c,1400,NIVELLES,067/411930,067/217508,,BE0429345259,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_61723,61723,NOBLE LIGHT AB,Box 2100,SE43302,SAVEDALEN,0046/313367660,,info@noblelightab.se,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.se,fr_BE,True,,,__setup__.fiscal_position_extra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61725,61725,NOEL - MCM,"Rue Félicien Deneumoustier,31",5001,BELGRADE,,042272423,aipnoel@gmail.com,BE0890467918,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,0475/244169,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61728,61728,NOOTENS H.,Avenue G. Rodenbach 75,1030,BRUXELLES,02/2167863,022425593,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61730,61730,NCS,Chaussée de Mons 1010,1070,BRUXELLES,02/2452239,02/2451625,,BE0427815629,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61734,61734,NOD EUROPE,,,,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_61735,61735,NOEL,Chaussée Romaine 183,4300,WAREMME,019/331373,019/332072,,BE0446576320,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61740,61740,NEWMED S.R.L,Via Lenin 79A,42020,QUATTRO CASTELLA(RE),0039/0522875166,00390522243096*,,IT02113260356,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.it,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61744,61744,NOVARTIS FRANCE,,,,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_61745,61745,NORVAP LIMITED,Units 1&2 Union Business Park,BD23 2QR,SKIPTON,00441756700687,,,GB199932538,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.uk,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61746,61746,NOYEZ,Albertstraat 21,8980,Zonnebeke,051/779009,051/771473,,BE0414818916,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61750,61750,NRB,2è avenue 65 ZI des Hauts Sart,4040,HERSTAL,04/2497211,042497400,,BE0430502430,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61755,61755,NSK FRANCE,Avenue De Villiers 19,75017,PARIS,0033/156795980,0033156795981,,FR05421689100,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,0,,__setup__.fiscal_position_intra,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_61780,61780,CID LINES,Waterpoortstraat 2,8900,IEPER,057/217877,057217879 *,info@cidlines.com,BE0435921958,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61785,61785,NERUM,"St. Willibrordusplein, 5/2",3550,HEUSDEN-ZOLDER,011/436484,011457890,,BE0429024763,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61800,61800,NESTLE PURINA PET CARE,Rue de Birmingham 221,1070,BRUXELLES,02/529.55.72,025295684,,BE0402231383,6,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_dom
__import__.supplier_61850,61850,NEW TECH,rue Neuve 31,4500,HUY,,085/760026,,BE0561749764,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,0468362238,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_dom
__import__.supplier_61851,61851,NEW MOSAN,Rue Saint Sauveur 1,4260,FALLAIS,,,p.buttiens@outlook.fr,BE0663635495,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,0475/927294,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61910,61910,AU BLEU SARRAU,Chaussée de Marche 538,5101,ERPENT,081/220932,081/300332,,BE0430091169,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61920,61920,AUDEVARD S.A.S,Rue Mederic 42/46,92110,CLICHY,0033/147563826,0033147563839,,FR19317002178,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,0,,__setup__.fiscal_position_intra,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_61922,61922,AUV GROOTHANDEL BV,Beversestraat 23,5431,SL CUIJK,0031/485335555,0031485335566,,NL006658088B02,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.nl,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61925,61925,AUDITHERM IR,rue de Verviers 11,4020,LIEGE,,,,BE0449816912,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d10,__setup__.account_payment_mode_out_sep
__import__.supplier_61945,61945,AUTOBUS PEETERS,rue de Huy 35,4280,HANNUT,019/511624,019/513155,,BE0417773258,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61951,61951,AUTO 5,Chaussée de Tongres 255,4000,ROCOURT,04/3617800,,,BE0447265812,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_61952,61952,AUTO TECHNIQUE,Chaussée Romaine 85,4300,WAREMME,019/324523,019/328179,,BE0429739989,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61953,61953,WANZE-MOTORS,Chaussée de Tirlemont 75,4520,WANZE,085/214864,085/236690,,BE0407022490,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_61954,61954,AUTO PIECES BAVIERE,rue des Bonnes Villes 32,4020,LIEGE,04/2274810,,,BE0457252654,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_61955,61955,AUTOMARKET BIERSET,rue de Tilff 92/2,4100,BONCELLES,04/3851113,04/3882028,,BE0429142450,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_61956,61956,AUTO-ECOLE HUY MOTOR,rue Rioul 9,4500,HUY,085/214438,085/235086,,BE0467191194,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61960,61960,AU FIL DES MOTS,rue du Mont de Piété 19,4000,LIEGE,04/2503602,,,BE0650514860,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61965,61965,AUV BELGIUM HOLDING,Cijnshofstraat 11,3550,HEURSDEN-ZOLDER,011/450713,011/450714,,BE0479158719,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61970,61970,ADVANCED-VETERINARY-SYSTEMS,Rue H.J. Coenen 2,1160,AUDERGHEM,02/7710336,027710356,,BE0437754070,7,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d7,__setup__.account_payment_mode_out_sep
__import__.supplier_61975,61975,AUX JOUETS D'AUTREFOIS,Résidence Lamartine 10,02480,JUSSY,0033875689338,0033323078905,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.fr,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_61980,61980,AZURIET REIZEN,Kastanjelaan 3,8400,OOSTENDE,059/514951,059/514900,,BE0450583113,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61985,61985,AZ-PRINT,rue de l'Informatique 6,4460,GRACE-HOLLOGNE,04/3640030,04/2469815,,BE0424973529,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_61986,61986,AWARD SERVICES,Avenue Hermann Debroux 54 b6,1100,BRUXELLES,02/6782911,02/6782830,,BE0434360258,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62000,62000,FOURNISSEURS OCCASIONS,,4000,LIEGE,,,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_62540,62540,BADA CLAUDE,rue de Huy 23,4530,VILLERS-LE-BOUILLET,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_62543,62543,BABYKID,avenue de France 46,6900,MARCHE EN FAMENNE,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_62545,62545,BADA DENIS,rue de Huy 61,4530,VILLERS-LE-BOUILLET,,,,BE0651538112,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_62550,62550,ANNE BALLAND-LAMBERT AVOCATS,Rue Pierreuse 7,4000,LIEGE,04/2211804,042211817,,,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62560,62560,BAMBINO,route de la Bruyère 2,5310,EGHEZEE,081/811165,081/812837,,BE0450323785,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62565,62565,BALIOS PHARMA,Ave de la Marne Parc 3 Chênes,59290,WASQUEHAL,,,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.fr,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_62570,62570,BANEUX TRANSPORTS,rue du Chesnay 1,4690,BASSENGE,04/2862764,,,BE0463273879,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_62573,62573,BANQUE NATIONALE DE BELGIQUE,Place Saint Paul,4000,LIEGE,,,,BE0203201340,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_cr,__setup__.account_payment_mode_out_man
__import__.supplier_62574,62574,WORLDLINE,Chaussée de Haecht 1442,1130,BRUXELLES,02/7278899,,,BE0418547872,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_dom
__import__.supplier_62575,62575,PINO SERVICES,Place Jean Gabin 1 C,1090,JETTE,02/4797266,02/4797266,,BE0887331947,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,0474/317466,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62576,62576,BATAILLE EMMANUEL,Rue de Fize 17,4537,VERLAINE,,,,BE0446779030,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_cr,__setup__.account_payment_mode_out_man
__import__.supplier_62577,62577,BAUDOUIN PIERRE,Quai de Compiègne 72,4500,HUY,085/270797,085/270778,,BE0401451821,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62579,62579,B A S,Riverside Mountbatten Way,CW12 1DY,CONGLETON CHESHIRE,00441260270022,00441260280022,,GB732358536,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.uk,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_man
__import__.supplier_62580,62580,BAXTER,"Boulevard d'Angleterre, 2-4",1420,BRAINE L'ALLEUD,02/3868870,023868911,,BE0861155805,2,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62581,62581,BASSANI,Avenue Schlogel 115,5590,CINEY,083/213976,083/212886,,BE0465697295,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_62585,62585,BAYARD POL,rue Armand Jamoul 1,4317,FAIMES,019/325686,,,BE0602668027,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62600,62600,BAYER S.A.,J.E. Mommaertslaan 14,1831,DIEGEM (MACHELEN),02/5356649,025356519,,BE0404754571,2,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62601,62601,BAYER ALIMENTS,JE MOMMAERTSLAAN 14,1831,DIEGEM MACHELEN,02/5356649,025356519,,BE0400948213,1,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62605,62605,BELCAM.ID,rue Joseph Wauters 59,4683,VIVEGNIS,04/2643307,04/2400960,,BE0479105269,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62610,62610,BELMEDIS,Industrieweg 106,3980,TESSENDERLO,013/613371,013/613372 *,marc.mertens@belmedis.be,BE0404182964,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,nl_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62615,62615,BCIM.BE,rue du Val-Notre-Dame 347,4520,MOHA,085/730283,,,BE0462582805,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62616,62616,BEEVITAL GMBH,Handelsstrasse 6,5162,OBERTRUM,0043/621920645,,orders@beevital.com,ATU48615404,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.at,fr_BE,True,,,__setup__.fiscal_position_extra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62620,62620,BDO,rue Waucomont 51,4651,BATTICE,087/693000,,,BE0438475137,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62625,62625,BDP INTERNATIONAL BE,Braderijstraat 7-11,2000,ANTWERPEN,03/2345711,03/2323120,,BE0418557572,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62626,62626,BDP INTERNATIONAL NL,Oudelandseweg 29,3194,AR HOOGVLIET,0031/102630590,0031/102630599,,NL814630571B01,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.nl,fr_BE,True,,,__setup__.fiscal_position_intra,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62628,62628,BEPORI BVBA,Weiblok 7,2230,HERSELT,,,jan.derluyn@gmail.com,BE0846420713,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,,0479/970362,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62629,62629,BELGOMAZOUT LIEGE,rue Dossay 2,4020,WANDRE,04/3459525,04/3459526,,BE0402942057,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62631,62631,BEMDEN'S (FRANCO BELGE),Rue communale 36,1083,BRUXELLES,02/5112450,025115100,info@caoutchouc.be,BE0414415573,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62632,62632,BEMAC FIRE DETECTION,Avenue du Progrès 28,4432,ALLEUR,04/2397711,04/2397799,,BE0412889507,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_62635,62635,BERGERIE DE L'ISBELLE,,6987,RENDEUX,,,,BE0688202231,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_62636,62636,BESSEMS MICHEL,Chemin Hembise 50,7812,MAINVAULT,068/572175,068/572165,,BE0666270432,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_62637,62637,BERNARD CONSTRUCTION,rue le Marais 14 B,4530,VILLERS LE BOUILLET,085/274260,085/274270,,BE0461381686,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62638,62638,SIRIUS,Quai de Compiègne 47,4500,HUY,085/212400,085/212401,,BE0453453422,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62639,62639,BERTRAND,rue Le Marais 15 G,4530,VILLERS-LE-BOUILLET,04/2594571,04/3801506,,BE0842263470,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d10,__setup__.account_payment_mode_out_sep
__import__.supplier_62640,62640,BLERET BRICE SC SPRL,Rue de Grady 76,4053,EMBOURG,04/3661551,043661236,,BE0431104127,0,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,__setup__.account_payment_term_f30,__setup__.account_payment_mode_out_sep
__import__.supplier_62641,62641,BLOKKER,Quai d'Arona 19,4500,HUY,085/252986,,,BE0417390703,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_man
__import__.supplier_62642,62642,BLEU SARRAU,Chaussée de Marche 538,5101,ERPENT,081/220932,081/300332,,,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_dom
__import__.supplier_62643,62643,B-LINE,Via dell'Industria 42,36040,GRISIGNANO DI ZOCCO,0039/0444415048,0039/049633499,info@b-line.it,IT02774560243,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.it,fr_BE,True,0,,__setup__.fiscal_position_intra,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_62645,62645,BMI,Quai Saint Léonard 10,4000,LIEGE,04/2279194,04/2279207,,BE0431700973,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_15days,__setup__.account_payment_mode_out_sep
__import__.supplier_62646,62646,BNH TRANS,rue de l'Avenir 15,4530,VILLERS-LE-BOUILLET,085/312975,085/318029,,BE0508668295,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62650,62650,SIEMENS MEDICAL SOLUTIONS,Square Marie Curie 20,1070,BRUXELLES,02/536.40.41,025369520,,BE0453139656,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62653,62653,BIC BELGIUM,Ave du Bourgmestre Demunter 1,1090,JETTE,02/2193150,02/2173547,,BE0405891451,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440000,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_net,__setup__.account_payment_mode_out_sep
__import__.supplier_62654,62654,BINNICI SYLVAIN,Rue Branche Planchard 89,4430,ANS,04/2639086,042639086,,BE0688462448,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_62655,62655,BIMA STOCK,Grand Route 111,4400,FLEMALLE,04/2333434,04/2338956,,BE0472463640,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,0,,__setup__.fiscal_position_nat,account.account_payment_term_immediate,__setup__.account_payment_mode_out_sep
__import__.supplier_62656,62656,BINÔME GRAPHIQUE,rue de la Science 19,4530,Villers-Le-Bouillet,,,,BE0829846480,15,False,True,specific_partner.partner_category_supplier,__setup__.account_440100,base.be,fr_BE,True,,,__setup__.fiscal_position_nat,__setup__.account_payment_term_d7,__setup__.account_payment_mode_out_sep
