id,reconcile,code,name,company_id/id,user_type_id/id,tag_ids/id
__setup__.account_604000,TRUE,604000,Achats marchandises,base.main_company,account.data_account_type_expenses,
__setup__.account_604100,FALSE,604100,Achats marchandises CEE,base.main_company,account.data_account_type_expenses,
__setup__.account_604200,FALSE,604200,Achats marchandises hors CEE,base.main_company,account.data_account_type_expenses,
__setup__.account_604900,FALSE,604900,Frais transport achats marchandises,base.main_company,account.data_account_type_expenses,
__setup__.account_608000,FALSE,608000,RRR obtenus,base.main_company,account.data_account_type_expenses,
__setup__.account_609000,FALSE,609000,Variation stock marchandises,base.main_company,account.data_account_type_expenses,
__setup__.account_609010,FALSE,609010,Factures comptabilisées d'avance,base.main_company,account.data_account_type_expenses,
__setup__.account_610010,FALSE,610010,Location véhicules utilitaires,base.main_company,account.data_account_type_expenses,
__setup__.account_610011,FALSE,610011,Location véhicules mixtes,base.main_company,account.data_account_type_expenses,
__setup__.account_610020,FALSE,610020,Location containers,base.main_company,account.data_account_type_expenses,
__setup__.account_610025,FALSE,610025,Location autre,base.main_company,account.data_account_type_expenses,
__setup__.account_610050,FALSE,610050,Location mat informatique,base.main_company,account.data_account_type_expenses,
__setup__.account_611000,TRUE,611000,Entr/rep immeuble interne,base.main_company,account.data_account_type_expenses,
__setup__.account_611001,FALSE,611001,Entr/rep immeuble par des tiers,base.main_company,account.data_account_type_expenses,
__setup__.account_611100,FALSE,611100,Entretien matériel de bureau,base.main_company,account.data_account_type_expenses,
__setup__.account_611200,FALSE,611200,Maintenance informatique,base.main_company,account.data_account_type_expenses,
__setup__.account_611220,FALSE,611220,Alarme gardiennage,base.main_company,account.data_account_type_expenses,
__setup__.account_611300,FALSE,611300,Entr/maint matériel d'exploitation,base.main_company,account.data_account_type_expenses,
__setup__.account_611400,FALSE,611400,Géolocalisation,base.main_company,account.data_account_type_expenses,
__setup__.account_611500,FALSE,611500,Entr/rep véhicules utilitaires,base.main_company,account.data_account_type_expenses,
__setup__.account_611501,FALSE,611501,Entr/rep véhicules mixtes,base.main_company,account.data_account_type_expenses,
__setup__.account_612000,TRUE,612000,Eau,base.main_company,account.data_account_type_expenses,
__setup__.account_612010,FALSE,612010,Gaz,base.main_company,account.data_account_type_expenses,
__setup__.account_612020,FALSE,612020,Electricité,base.main_company,account.data_account_type_expenses,
__setup__.account_612030,FALSE,612030,Carburant véhicules utilitaires,base.main_company,account.data_account_type_expenses,
__setup__.account_612031,FALSE,612031,Carburant véhicules mixtes,base.main_company,account.data_account_type_expenses,
__setup__.account_612032,FALSE,612032,Carburant citerne,base.main_company,account.data_account_type_expenses,
__setup__.account_612100,FALSE,612100,Téléphone / fax,base.main_company,account.data_account_type_expenses,
__setup__.account_612101,FALSE,612101,Gsm,base.main_company,account.data_account_type_expenses,
__setup__.account_612130,FALSE,612130,Frais postaux,base.main_company,account.data_account_type_expenses,
__setup__.account_612300,FALSE,612300,Fournitures bureau et magasin,base.main_company,account.data_account_type_expenses,
__setup__.account_612350,FALSE,612350,Fournitures informatiques,base.main_company,account.data_account_type_expenses,
__setup__.account_612360,FALSE,612360,Fournitures diverses,base.main_company,account.data_account_type_expenses,
__setup__.account_612500,FALSE,612500,Vêtements de travail,base.main_company,account.data_account_type_expenses,
__setup__.account_613100,FALSE,613100,Assurances incendie,base.main_company,account.data_account_type_expenses,
__setup__.account_613105,FALSE,613105,Assurances bris de machines,base.main_company,account.data_account_type_expenses,
__setup__.account_613115,FALSE,613115,Assurances RC dirigeants,base.main_company,account.data_account_type_expenses,
__setup__.account_613120,FALSE,613120,Assurances vehicules utilitaires,base.main_company,account.data_account_type_expenses,
__setup__.account_613121,FALSE,613121,Assurances véhicules mixtes,base.main_company,account.data_account_type_expenses,
__setup__.account_613130,FALSE,613130,Commissions,base.main_company,account.data_account_type_expenses,
__setup__.account_613136,FALSE,613136,Taxe antibiotique,base.main_company,account.data_account_type_expenses,
__setup__.account_613140,FALSE,613140,Cotisations professionnelles,base.main_company,account.data_account_type_expenses,
__setup__.account_613150,FALSE,613150,Publications légales,base.main_company,account.data_account_type_expenses,
__setup__.account_613200,FALSE,613200,Honoraires juridiques,base.main_company,account.data_account_type_expenses,
__setup__.account_613210,FALSE,613210,Honoraires réviseur,base.main_company,account.data_account_type_expenses,
__setup__.account_613211,FALSE,613211,Honoraires expert comptable,base.main_company,account.data_account_type_expenses,
__setup__.account_613220,FALSE,613220,Honoraires consultants,base.main_company,account.data_account_type_expenses,
__setup__.account_613225,FALSE,613225,Honoraires traducteur,base.main_company,account.data_account_type_expenses,
__setup__.account_613230,FALSE,613230,Honoraires securex,base.main_company,account.data_account_type_expenses,
__setup__.account_613255,FALSE,613255,Honoraires autres,base.main_company,account.data_account_type_expenses,
__setup__.account_613260,FALSE,613260,Prestations pharmacien,base.main_company,account.data_account_type_expenses,
__setup__.account_613270,FALSE,613270,Prestations Edenred,base.main_company,account.data_account_type_expenses,
__setup__.account_613275,FALSE,613275,Prestations autres,base.main_company,account.data_account_type_expenses,
__setup__.account_613290,FALSE,613290,"Formation du personnel,recyclages",base.main_company,account.data_account_type_expenses,
__setup__.account_613295,FALSE,613295,"Abonnements, documentation",base.main_company,account.data_account_type_expenses,
__setup__.account_613300,FALSE,613300,Frais port expéditions,base.main_company,account.data_account_type_expenses,
__setup__.account_613301,FALSE,613301,Frais transport frais généraux,base.main_company,account.data_account_type_expenses,
__setup__.account_613305,FALSE,613305,Redevance km camions,base.main_company,account.data_account_type_expenses,
__setup__.account_613310,FALSE,613310,Voyages à l'etranger,base.main_company,account.data_account_type_expenses,
__setup__.account_613320,FALSE,613320,Frais propres à l'employeur,base.main_company,account.data_account_type_expenses,
__setup__.account_613330,FALSE,613330,Frais propres à l'employeur - Km,base.main_company,account.data_account_type_expenses,
__setup__.account_613340,FALSE,613340,Frais déplacement autres,base.main_company,account.data_account_type_expenses,
__setup__.account_614000,TRUE,614000,"Publicités, annonces et insertions",base.main_company,account.data_account_type_expenses,
__setup__.account_614010,TRUE,614010,Newsletters-communication,base.main_company,account.data_account_type_expenses,
__setup__.account_614100,FALSE,614100,Catalogues-imprimes clients,base.main_company,account.data_account_type_expenses,
__setup__.account_614200,FALSE,614200,"Echantillons, matériel de  démo",base.main_company,account.data_account_type_expenses,
__setup__.account_614300,FALSE,614300,Frais de foires et expositions,base.main_company,account.data_account_type_expenses,
__setup__.account_614500,FALSE,614500,Cadeaux/fleurs,base.main_company,account.data_account_type_expenses,
__setup__.account_614550,FALSE,614550,Sponsoring,base.main_company,account.data_account_type_expenses,
__setup__.account_614560,FALSE,614560,Frais de séminaires et formations vétérinaires,base.main_company,account.data_account_type_expenses,
__setup__.account_614600,FALSE,614600,"Restaurant, représentation",base.main_company,account.data_account_type_expenses,
__setup__.account_614610,FALSE,614610,Conseils d'administration etassemblées générales,base.main_company,account.data_account_type_expenses,
__setup__.account_615000,FALSE,615000,Sous traitants livraisons,base.main_company,account.data_account_type_expenses,
__setup__.account_617000,FALSE,617000,Prestations interimaires,base.main_company,account.data_account_type_expenses,
__setup__.account_618000,FALSE,618000,Jetons de presence,base.main_company,account.data_account_type_expenses,
__setup__.account_620200,TRUE,620200,Rémunérations employés  soumis onss,base.main_company,account.data_account_type_expenses,
__setup__.account_620202,FALSE,620202,Rémunérations employés  non soumis onss,base.main_company,account.data_account_type_expenses,
__setup__.account_620205,FALSE,620205,Indemnités de rupture employés,base.main_company,account.data_account_type_expenses,
__setup__.account_620210,FALSE,620210,Pécules de vacances employés,base.main_company,account.data_account_type_expenses,
__setup__.account_620220,FALSE,620220,Primes employés,base.main_company,account.data_account_type_expenses,
__setup__.account_620221,FALSE,620221,Dotation provision primes employés,base.main_company,account.data_account_type_expenses,
__setup__.account_620229,FALSE,620229,Reprise provision primes employés,base.main_company,account.data_account_type_expenses,
__setup__.account_620300,TRUE,620300,Rémunérations ouvriers soumis onss,base.main_company,account.data_account_type_expenses,
__setup__.account_620302,FALSE,620302,Rémunérations ouvriers non soumis onss,base.main_company,account.data_account_type_expenses,
__setup__.account_620305,FALSE,620305,Indemnités de rupture ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_620310,FALSE,620310,Cotisation vacances ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_620320,FALSE,620320,Primes ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_620321,FALSE,620321,Dotation provision primes ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_620329,FALSE,620329,Reprise provisions primes ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_620500,FALSE,620500,Chèques repas,base.main_company,account.data_account_type_expenses,
__setup__.account_620501,FALSE,620501,Chèques repas intervention personnelle,base.main_company,account.data_account_type_expenses,
__setup__.account_620510,FALSE,620510,Chèques cadeaux,base.main_company,account.data_account_type_expenses,
__setup__.account_620520,FALSE,620520,Eco-chèques,base.main_company,account.data_account_type_expenses,
__setup__.account_621200,FALSE,621200,ONSS patronale employés,base.main_company,account.data_account_type_expenses,
__setup__.account_621300,FALSE,621300,ONSS patronale ouvriers,base.main_company,account.data_account_type_expenses,
__setup__.account_621301,FALSE,621301,Onss s/rem.ex.anterieurs,base.main_company,account.data_account_type_expenses,
__setup__.account_621400,FALSE,621400,Cotisation ONSS 2e pilier pension,base.main_company,account.data_account_type_expenses,
__setup__.account_623000,FALSE,623000,Assurances loi et RC exploitation,base.main_company,account.data_account_type_expenses,
__setup__.account_623030,FALSE,623030,Assurances groupe,base.main_company,account.data_account_type_expenses,
__setup__.account_623040,FALSE,623040,Assurance groupe ensemble du personnel,base.main_company,account.data_account_type_expenses,
__setup__.account_623050,FALSE,623050,Assurance hospitalisation,base.main_company,account.data_account_type_expenses,
