id,ratio_main_product,date_start,name/id,ratio_promotional_product,sequence,price,product_tmpl_id/id,min_qty_sale,discount_sale,date_end,product_code,discount_purchase
__import__.supplierinfo_promo_60422-3268489-20180701,0,2018-07-01,__import__.supplier_60422,0,1,11.60,__import__.product_3268489_product_template,1,25.00,2018-07-31,033953,25.00
__import__.supplierinfo_promo_66200-1250026-20180701,0,2018-07-01,__import__.supplier_66200,0,1,30.30,__import__.product_1250026_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_66200-1355890-20180701,0,2018-07-01,__import__.supplier_66200,0,1,259.88,__import__.product_1355890_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_66200-1398973-20180701,0,2018-07-01,__import__.supplier_66200,0,1,108.16,__import__.product_1398973_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_66200-1455146-20180701,0,2018-07-01,__import__.supplier_66200,0,1,61.21,__import__.product_1455146_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_66200-1465830-20180701,0,2018-07-01,__import__.supplier_66200,0,1,257.01,__import__.product_1465830_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_66200-5250018-20180701,0,2018-07-01,__import__.supplier_66200,0,1,135.56,__import__.product_5250018_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_68234-3535580-20180701,0,2018-07-01,__import__.supplier_68234,0,1,19.15,__import__.product_3535580_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_77602-2433811-20180701,0,2018-07-01,__import__.supplier_77602,0,1,74.29,__import__.product_2433811_product_template,1,25.00,2018-07-31,,25.00
__import__.supplierinfo_promo_79100-2700680-20180701,0,2018-07-01,__import__.supplier_79100,0,1,34.52,__import__.product_2700680_product_template,1,25.00,2018-07-31,D65320D,25.00
__import__.supplierinfo_promo_79100-7910047-20180701,0,2018-07-01,__import__.supplier_79100,0,1,7.48,__import__.product_7910047_product_template,1,25.00,2018-07-31,D44410R,25.00
__import__.supplierinfo_promo_79100-7910048-20180701,0,2018-07-01,__import__.supplier_79100,0,1,8.75,__import__.product_7910048_product_template,1,25.00,2018-07-31,D44420R,25.00
__import__.supplierinfo_promo_79100-7910050-20180701,0,2018-07-01,__import__.supplier_79100,0,1,9.78,__import__.product_7910050_product_template,1,25.00,2018-07-31,D44430K,25.00
__import__.supplierinfo_promo_79100-7910055-20180701,0,2018-07-01,__import__.supplier_79100,0,1,16.88,__import__.product_7910055_product_template,1,25.00,2018-07-31,D38310K,25.00
__import__.supplierinfo_promo_82702-3549953-20180701,0,2018-07-01,__import__.supplier_82702,0,1,9.36,__import__.product_3549953_product_template,1,25.00,2018-07-31,UCDKATB,25.00
__import__.supplierinfo_promo_77602-2433779-20180701,0,2018-07-01,__import__.supplier_77602,0,1,124.12,__import__.product_2433779_product_template,1,30.00,2018-07-31,2433779,30.00
__import__.supplierinfo_promo_66200-1685361-20180701,0,2018-07-01,__import__.supplier_66200,0,1,147.55,__import__.product_1685361_product_template,1,35.00,2018-07-31,,35.00
__import__.supplierinfo_promo_66200-1685379-20180701,0,2018-07-01,__import__.supplier_66200,0,1,75.20,__import__.product_1685379_product_template,1,35.00,2018-07-31,,35.00
__import__.supplierinfo_promo_66200-2563401-20180701,0,2018-07-01,__import__.supplier_66200,0,1,280.28,__import__.product_2563401_product_template,1,35.00,2018-07-31,,35.00
__import__.supplierinfo_promo_68234-3535598-20180701,0,2018-07-01,__import__.supplier_68234,0,1,53.60,__import__.product_3535598_product_template,1,35.00,2018-07-31,,35.00
__import__.supplierinfo_promo_60422-2401685-20180701,0,2018-07-01,__import__.supplier_60422,0,1,30.46,__import__.product_2401685_product_template,1,40.00,2018-07-31,033957,40.00
__import__.supplierinfo_promo_60422-5090362-20180701,0,2018-07-01,__import__.supplier_60422,0,1,42.10,__import__.product_5090362_product_template,1,40.00,2018-07-31,033533,40.00
__import__.supplierinfo_promo_66200-2101798-20180701,0,2018-07-01,__import__.supplier_66200,0,1,68.42,__import__.product_2101798_product_template,1,40.00,2018-07-31,,40.00
__import__.supplierinfo_promo_60422-5090354-20180701,0,2018-07-01,__import__.supplier_60422,0,1,78.80,__import__.product_5090354_product_template,1,45.00,2018-07-31,033532,45.00
__import__.supplierinfo_promo_66008-6600818-20180701,0,2018-07-01,__import__.supplier_66008,0,1,8.80,__import__.product_6600818_product_template,1,5.00,2018-07-31,1553627,5.00
__import__.supplierinfo_promo_66008-6600819-20180701,0,2018-07-01,__import__.supplier_66008,0,1,125.30,__import__.product_6600819_product_template,1,5.00,2018-07-31,1553635,5.00
__import__.supplierinfo_promo_66008-6600864-20180701,0,2018-07-01,__import__.supplier_66008,0,1,7.50,__import__.product_6600864_product_template,1,5.00,2018-07-31,1540921,5.00
__import__.supplierinfo_promo_66008-6600873-20180701,0,2018-07-01,__import__.supplier_66008,0,1,49.90,__import__.product_6600873_product_template,1,5.00,2018-07-31,1540939,5.00
__import__.supplierinfo_promo_66008-6600884-20180701,0,2018-07-01,__import__.supplier_66008,0,1,5.55,__import__.product_6600884_product_template,1,5.00,2018-07-31,1616408,5.00
__import__.supplierinfo_promo_66008-6600885-20180701,0,2018-07-01,__import__.supplier_66008,0,1,8.65,__import__.product_6600885_product_template,1,5.00,2018-07-31,1616416,5.00
__import__.supplierinfo_promo_66008-6600886-20180701,0,2018-07-01,__import__.supplier_66008,0,1,52.30,__import__.product_6600886_product_template,1,5.00,2018-07-31,1616424,5.00
__import__.supplierinfo_promo_66008-6600887-20180701,0,2018-07-01,__import__.supplier_66008,0,1,67.70,__import__.product_6600887_product_template,1,5.00,2018-07-31,1616457,5.00
__import__.supplierinfo_promo_66906-2281046-20180701,0,2018-07-01,__import__.supplier_66906,0,1,37.19,__import__.product_2281046_product_template,1,5.00,2018-07-31,,5.00
__import__.supplierinfo_promo_79201-2612018-20180701,0,2018-07-01,__import__.supplier_79201,0,1,161.87,__import__.product_2612018_product_template,1,5.00,2018-07-31,10020465,5.00
__import__.supplierinfo_promo_61920-5192080-20180608,4,2018-06-08,__import__.supplier_61920,1,1,46.79,__import__.product_5192080_product_template,1,0,2018-08-31,H080,0
__import__.supplierinfo_promo_61920-5192081-20180608,4,2018-06-08,__import__.supplier_61920,1,1,5.57,__import__.product_5192081_product_template,1,0,2018-08-31,H081,0
__import__.supplierinfo_promo_61920-5192084-20180608,4,2018-06-08,__import__.supplier_61920,1,1,9.89,__import__.product_5192084_product_template,1,0,2018-08-31,H084,0
__import__.supplierinfo_promo_61920-5192085-20180608,4,2018-06-08,__import__.supplier_61920,1,1,11.54,__import__.product_5192085_product_template,1,0,2018-08-31,H085,0
__import__.supplierinfo_promo_61920-5192089-20180608,4,2018-06-08,__import__.supplier_61920,1,1,22.49,__import__.product_5192089_product_template,1,0,2018-08-31,H089,0
__import__.supplierinfo_promo_61920-5192777-20180608,3,2018-06-08,__import__.supplier_61920,1,1,15.88,__import__.product_5192777_product_template,1,0,2018-08-31,H777,0
__import__.supplierinfo_promo_61920-7752447-20180608,3,2018-06-08,__import__.supplier_61920,1,1,63.10,__import__.product_7752447_product_template,1,0,2018-08-31,E055,0
__import__.supplierinfo_promo_61920-9501117-20180608,3,2018-06-08,__import__.supplier_61920,1,1,17.84,__import__.product_9501117_product_template,1,0,2018-08-31,H775,0
__import__.supplierinfo_promo_77020-8259801-20180701,5,2018-07-01,__import__.supplier_77020,1,1,4.38,__import__.product_8259801_product_template,1,0,2018-08-31,CANFLP10U,0
__import__.supplierinfo_promo_77020-8259802-20180701,5,2018-07-01,__import__.supplier_77020,1,1,5.92,__import__.product_8259802_product_template,1,0,2018-08-31,CANFLP20U,0
__import__.supplierinfo_promo_77020-8259803-20180701,5,2018-07-01,__import__.supplier_77020,1,1,4.95,__import__.product_8259803_product_template,1,0,2018-08-31,CANFLP30U,0
__import__.supplierinfo_promo_77020-8259804-20180701,5,2018-07-01,__import__.supplier_77020,1,1,4.25,__import__.product_8259804_product_template,1,0,2018-08-31,CANPAP60U,0
__import__.supplierinfo_promo_77020-8259805-20180701,5,2018-07-01,__import__.supplier_77020,1,1,7.20,__import__.product_8259805_product_template,1,0,2018-08-31,CANPAP140U,0
__import__.supplierinfo_promo_77020-8259847-20180701,5,2018-07-01,__import__.supplier_77020,1,1,38.51,__import__.product_8259847_product_template,1,0,2018-08-31,AVIAVL5U,0
__import__.supplierinfo_promo_77020-8259857-20180701,5,2018-07-01,__import__.supplier_77020,1,1,8.28,__import__.product_8259857_product_template,1,0,2018-08-31,CANFLP60U,0
__import__.supplierinfo_promo_62758-1688795-20180701,0,2018-07-01,__import__.supplier_62758,0,1,50.44,__import__.product_1688795_product_template,1,10.00,2018-08-31,1688795,10.00
__import__.supplierinfo_promo_62758-1688803-20180701,0,2018-07-01,__import__.supplier_62758,0,1,50.92,__import__.product_1688803_product_template,1,10.00,2018-08-31,1688803,10.00
__import__.supplierinfo_promo_62758-1688811-20180701,0,2018-07-01,__import__.supplier_62758,0,1,143.04,__import__.product_1688811_product_template,1,10.00,2018-08-31,1688811,10.00
__import__.supplierinfo_promo_67530-1018800-20180701,0,2018-07-01,__import__.supplier_67530,0,1,2.00,__import__.product_1018800_product_template,1,10.00,2018-08-31,147774,10.00
__import__.supplierinfo_promo_67530-1019620-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_1019620_product_template,1,10.00,2018-08-31,147752,10.00
__import__.supplierinfo_promo_67530-1019630-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_1019630_product_template,1,10.00,2018-08-31,147756,10.00
__import__.supplierinfo_promo_67530-1019640-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_1019640_product_template,1,10.00,2018-08-31,147762,10.00
__import__.supplierinfo_promo_67530-1019660-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_1019660_product_template,1,10.00,2018-08-31,147780,10.00
__import__.supplierinfo_promo_67530-1019670-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_1019670_product_template,1,10.00,2018-08-31,147754,10.00
__import__.supplierinfo_promo_67530-1020540-20180701,0,2018-07-01,__import__.supplier_67530,0,1,2.00,__import__.product_1020540_product_template,1,10.00,2018-08-31,147770,10.00
__import__.supplierinfo_promo_67530-5107140-20180701,0,2018-07-01,__import__.supplier_67530,0,1,8.19,__import__.product_5107140_product_template,1,10.00,2018-08-31,107140,10.00
__import__.supplierinfo_promo_67530-5107142-20180701,0,2018-07-01,__import__.supplier_67530,0,1,3.45,__import__.product_5107142_product_template,1,10.00,2018-08-31,107142,10.00
__import__.supplierinfo_promo_67530-5107144-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.55,__import__.product_5107144_product_template,1,10.00,2018-08-31,107144,10.00
__import__.supplierinfo_promo_67530-5107146-20180701,0,2018-07-01,__import__.supplier_67530,0,1,7.03,__import__.product_5107146_product_template,1,10.00,2018-08-31,107146,10.00
__import__.supplierinfo_promo_67530-5107148-20180701,0,2018-07-01,__import__.supplier_67530,0,1,5.51,__import__.product_5107148_product_template,1,10.00,2018-08-31,107148,10.00
__import__.supplierinfo_promo_67530-5107150-20180701,0,2018-07-01,__import__.supplier_67530,0,1,7.41,__import__.product_5107150_product_template,1,10.00,2018-08-31,107150,10.00
__import__.supplierinfo_promo_67530-5107152-20180701,0,2018-07-01,__import__.supplier_67530,0,1,7.24,__import__.product_5107152_product_template,1,10.00,2018-08-31,107152,10.00
__import__.supplierinfo_promo_67530-5107154-20180701,0,2018-07-01,__import__.supplier_67530,0,1,8.27,__import__.product_5107154_product_template,1,10.00,2018-08-31,107154,10.00
__import__.supplierinfo_promo_67530-5147750-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_5147750_product_template,1,10.00,2018-08-31,147750,10.00
__import__.supplierinfo_promo_67530-5147760-20180701,0,2018-07-01,__import__.supplier_67530,0,1,2.00,__import__.product_5147760_product_template,1,10.00,2018-08-31,147760,10.00
__import__.supplierinfo_promo_67530-5147764-20180701,0,2018-07-01,__import__.supplier_67530,0,1,1.98,__import__.product_5147764_product_template,1,10.00,2018-08-31,147764,10.00
__import__.supplierinfo_promo_67530-5147768-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.49,__import__.product_5147768_product_template,1,10.00,2018-08-31,147768,10.00
__import__.supplierinfo_promo_67530-5147772-20180701,0,2018-07-01,__import__.supplier_67530,0,1,2.00,__import__.product_5147772_product_template,1,10.00,2018-08-31,147772,10.00
__import__.supplierinfo_promo_67530-5147778-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.49,__import__.product_5147778_product_template,1,10.00,2018-08-31,147778,10.00
__import__.supplierinfo_promo_79100-2637551-20180701,0,2018-07-01,__import__.supplier_79100,0,1,12.89,__import__.product_2637551_product_template,1,10.00,2018-08-31,F27910G,10.00
__import__.supplierinfo_promo_79100-2637569-20180701,0,2018-07-01,__import__.supplier_79100,0,1,103.45,__import__.product_2637569_product_template,1,10.00,2018-08-31,F27920N,10.00
__import__.supplierinfo_promo_79100-2637577-20180701,0,2018-07-01,__import__.supplier_79100,0,1,6.44,__import__.product_2637577_product_template,1,10.00,2018-08-31,F28010J,10.00
__import__.supplierinfo_promo_79100-2637593-20180701,0,2018-07-01,__import__.supplier_79100,0,1,36.13,__import__.product_2637593_product_template,1,10.00,2018-08-31,F28020Q,10.00
__import__.supplierinfo_promo_79100-2710796-20180701,0,2018-07-01,__import__.supplier_79100,0,1,25.66,__import__.product_2710796_product_template,1,10.00,2018-08-31,F28060H,10.00
__import__.supplierinfo_promo_79100-2710804-20180701,0,2018-07-01,__import__.supplier_79100,0,1,8.17,__import__.product_2710804_product_template,1,10.00,2018-08-31,F28080B,10.00
__import__.supplierinfo_promo_79100-2972289-20180701,0,2018-07-01,__import__.supplier_79100,0,1,17.26,__import__.product_2972289_product_template,1,10.00,2018-08-31,C63510B,10.00
__import__.supplierinfo_promo_79100-2972297-20180701,0,2018-07-01,__import__.supplier_79100,0,1,24.05,__import__.product_2972297_product_template,1,10.00,2018-08-31,C63520B,10.00
__import__.supplierinfo_promo_79100-2972305-20180701,0,2018-07-01,__import__.supplier_79100,0,1,34.41,__import__.product_2972305_product_template,1,10.00,2018-08-31,C63530B,10.00
__import__.supplierinfo_promo_79100-3256120-20180701,0,2018-07-01,__import__.supplier_79100,0,1,23.71,__import__.product_3256120_product_template,1,10.00,2018-08-31,F27610F,10.00
__import__.supplierinfo_promo_79100-3256138-20180701,0,2018-07-01,__import__.supplier_79100,0,1,29.69,__import__.product_3256138_product_template,1,10.00,2018-08-31,F27620F,10.00
__import__.supplierinfo_promo_79100-3571635-20180701,0,2018-07-01,__import__.supplier_79100,0,1,52.93,__import__.product_3571635_product_template,1,10.00,2018-08-31,F45410G,10.00
__import__.supplierinfo_promo_79100-3585825-20180701,0,2018-07-01,__import__.supplier_79100,0,1,32.68,__import__.product_3585825_product_template,1,10.00,2018-08-31,F30110G,10.00
__import__.supplierinfo_promo_79100-3585833-20180701,0,2018-07-01,__import__.supplier_79100,0,1,91.94,__import__.product_3585833_product_template,1,10.00,2018-08-31,F30120F,10.00
__import__.supplierinfo_promo_79100-3585841-20180701,0,2018-07-01,__import__.supplier_79100,0,1,75.95,__import__.product_3585841_product_template,1,10.00,2018-08-31,F30150H,10.00
__import__.supplierinfo_promo_83300-1122100-20180701,0,2018-07-01,__import__.supplier_83300,0,1,5.98,__import__.product_1122100_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-3080058-20180701,0,2018-07-01,__import__.supplier_83300,0,1,30.35,__import__.product_3080058_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-3080066-20180701,0,2018-07-01,__import__.supplier_83300,0,1,18.96,__import__.product_3080066_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-3308368-20180701,0,2018-07-01,__import__.supplier_83300,0,1,64.67,__import__.product_3308368_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-3308376-20180701,0,2018-07-01,__import__.supplier_83300,0,1,103.68,__import__.product_3308376_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-3327384-20180701,0,2018-07-01,__import__.supplier_83300,0,1,9.38,__import__.product_3327384_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83300-8330046-20180701,0,2018-07-01,__import__.supplier_83300,0,1,12.45,__import__.product_8330046_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_83311-3260213-20180701,0,2018-07-01,__import__.supplier_83311,0,1,13.00,__import__.product_3260213_product_template,1,10.00,2018-08-31,,10.00
__import__.supplierinfo_promo_62758-0250019-20180701,0,2018-07-01,__import__.supplier_62758,0,1,25.41,__import__.product_0250019_product_template,1,15.00,2018-08-31,0250019,15.00
__import__.supplierinfo_promo_62758-1515253-20180701,0,2018-07-01,__import__.supplier_62758,0,1,59.44,__import__.product_1515253_product_template,1,15.00,2018-08-31,1515253,15.00
__import__.supplierinfo_promo_62758-1540855-20180701,0,2018-07-01,__import__.supplier_62758,0,1,22.98,__import__.product_1540855_product_template,1,15.00,2018-08-31,1540863,15.00
__import__.supplierinfo_promo_62758-2520856-20180701,0,2018-07-01,__import__.supplier_62758,0,1,56.51,__import__.product_2520856_product_template,1,15.00,2018-08-31,2520856,15.00
__import__.supplierinfo_promo_62758-2545267-20180701,0,2018-07-01,__import__.supplier_62758,0,1,346.95,__import__.product_2545267_product_template,1,15.00,2018-08-31,2545267,15.00
__import__.supplierinfo_promo_62758-7420017-20180701,0,2018-07-01,__import__.supplier_62758,0,1,81.63,__import__.product_7420017_product_template,1,15.00,2018-08-31,1560119,15.00
__import__.supplierinfo_promo_62758-7420018-20180701,0,2018-07-01,__import__.supplier_62758,0,1,191.85,__import__.product_7420018_product_template,1,15.00,2018-08-31,1560127,15.00
__import__.supplierinfo_promo_67530-1010600-20180701,0,2018-07-01,__import__.supplier_67530,0,1,11.39,__import__.product_1010600_product_template,1,15.00,2018-08-31,306400,15.00
__import__.supplierinfo_promo_67530-1010610-20180701,0,2018-07-01,__import__.supplier_67530,0,1,13.44,__import__.product_1010610_product_template,1,15.00,2018-08-31,306402,15.00
__import__.supplierinfo_promo_67530-1010620-20180701,0,2018-07-01,__import__.supplier_67530,0,1,15.02,__import__.product_1010620_product_template,1,15.00,2018-08-31,306404,15.00
__import__.supplierinfo_promo_67530-1010630-20180701,0,2018-07-01,__import__.supplier_67530,0,1,17.79,__import__.product_1010630_product_template,1,15.00,2018-08-31,306406,15.00
__import__.supplierinfo_promo_67530-1010640-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.01,__import__.product_1010640_product_template,1,15.00,2018-08-31,306408,15.00
__import__.supplierinfo_promo_67530-1010660-20180701,0,2018-07-01,__import__.supplier_67530,0,1,25.79,__import__.product_1010660_product_template,1,15.00,2018-08-31,306410,15.00
__import__.supplierinfo_promo_67530-1010670-20180701,0,2018-07-01,__import__.supplier_67530,0,1,30.09,__import__.product_1010670_product_template,1,15.00,2018-08-31,306412,15.00
__import__.supplierinfo_promo_67530-1010720-20180701,0,2018-07-01,__import__.supplier_67530,0,1,28.15,__import__.product_1010720_product_template,1,15.00,2018-08-31,306416,15.00
__import__.supplierinfo_promo_67530-1010750-20180701,0,2018-07-01,__import__.supplier_67530,0,1,26.40,__import__.product_1010750_product_template,1,15.00,2018-08-31,306422,15.00
__import__.supplierinfo_promo_67530-1010760-20180701,0,2018-07-01,__import__.supplier_67530,0,1,29.79,__import__.product_1010760_product_template,1,15.00,2018-08-31,306424,15.00
__import__.supplierinfo_promo_67530-1010770-20180701,0,2018-07-01,__import__.supplier_67530,0,1,34.03,__import__.product_1010770_product_template,1,15.00,2018-08-31,306426,15.00
__import__.supplierinfo_promo_67530-1010780-20180701,0,2018-07-01,__import__.supplier_67530,0,1,38.12,__import__.product_1010780_product_template,1,15.00,2018-08-31,306428,15.00
__import__.supplierinfo_promo_67530-1010790-20180701,0,2018-07-01,__import__.supplier_67530,0,1,50.75,__import__.product_1010790_product_template,1,15.00,2018-08-31,306430,15.00
__import__.supplierinfo_promo_67530-1010810-20180701,0,2018-07-01,__import__.supplier_67530,0,1,58.54,__import__.product_1010810_product_template,1,15.00,2018-08-31,306432,15.00
__import__.supplierinfo_promo_67530-1019590-20180701,0,2018-07-01,__import__.supplier_67530,0,1,44.11,__import__.product_1019590_product_template,1,15.00,2018-08-31,306438,15.00
__import__.supplierinfo_promo_67530-5306013-20180701,0,2018-07-01,__import__.supplier_67530,0,1,3.91,__import__.product_5306013_product_template,1,15.00,2018-08-31,306013,15.00
__import__.supplierinfo_promo_67530-5306014-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.90,__import__.product_5306014_product_template,1,15.00,2018-08-31,306014,15.00
__import__.supplierinfo_promo_67530-5306300-20180701,0,2018-07-01,__import__.supplier_67530,0,1,12.66,__import__.product_5306300_product_template,1,15.00,2018-08-31,306300,15.00
__import__.supplierinfo_promo_67530-5306302-20180701,0,2018-07-01,__import__.supplier_67530,0,1,14.11,__import__.product_5306302_product_template,1,15.00,2018-08-31,306302,15.00
__import__.supplierinfo_promo_67530-5306304-20180701,0,2018-07-01,__import__.supplier_67530,0,1,17.23,__import__.product_5306304_product_template,1,15.00,2018-08-31,306304,15.00
__import__.supplierinfo_promo_67530-5306306-20180701,0,2018-07-01,__import__.supplier_67530,0,1,18.83,__import__.product_5306306_product_template,1,15.00,2018-08-31,306306,15.00
__import__.supplierinfo_promo_67530-5306308-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.01,__import__.product_5306308_product_template,1,15.00,2018-08-31,306308,15.00
__import__.supplierinfo_promo_67530-5306310-20180701,0,2018-07-01,__import__.supplier_67530,0,1,26.72,__import__.product_5306310_product_template,1,15.00,2018-08-31,306310,15.00
__import__.supplierinfo_promo_67530-5306312-20180701,0,2018-07-01,__import__.supplier_67530,0,1,32.12,__import__.product_5306312_product_template,1,15.00,2018-08-31,306312,15.00
__import__.supplierinfo_promo_67530-5306314-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.82,__import__.product_5306314_product_template,1,15.00,2018-08-31,306314,15.00
__import__.supplierinfo_promo_67530-5306315-20180701,0,2018-07-01,__import__.supplier_67530,0,1,6.42,__import__.product_5306315_product_template,1,15.00,2018-08-31,306315,15.00
__import__.supplierinfo_promo_67530-5306316-20180701,0,2018-07-01,__import__.supplier_67530,0,1,26.48,__import__.product_5306316_product_template,1,15.00,2018-08-31,306316,15.00
__import__.supplierinfo_promo_67530-5306413-20180701,0,2018-07-01,__import__.supplier_67530,0,1,5.09,__import__.product_5306413_product_template,1,15.00,2018-08-31,306413,15.00
__import__.supplierinfo_promo_67530-5306414-20180701,0,2018-07-01,__import__.supplier_67530,0,1,6.38,__import__.product_5306414_product_template,1,15.00,2018-08-31,306414,15.00
__import__.supplierinfo_promo_67530-8228990-20180701,0,2018-07-01,__import__.supplier_67530,0,1,5.43,__import__.product_8228990_product_template,1,15.00,2018-08-31,327030,15.00
__import__.supplierinfo_promo_67530-8229009-20180701,0,2018-07-01,__import__.supplier_67530,0,1,4.04,__import__.product_8229009_product_template,1,15.00,2018-08-31,327032,15.00
__import__.supplierinfo_promo_67530-8229015-20180701,0,2018-07-01,__import__.supplier_67530,0,1,21.70,__import__.product_8229015_product_template,1,15.00,2018-08-31,327020,15.00
__import__.supplierinfo_promo_67530-8229021-20180701,0,2018-07-01,__import__.supplier_67530,0,1,21.35,__import__.product_8229021_product_template,1,15.00,2018-08-31,327022,15.00
__import__.supplierinfo_promo_67530-8229038-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.35,__import__.product_8229038_product_template,1,15.00,2018-08-31,327014,15.00
__import__.supplierinfo_promo_67530-8229044-20180701,0,2018-07-01,__import__.supplier_67530,0,1,38.55,__import__.product_8229044_product_template,1,15.00,2018-08-31,327016,15.00
__import__.supplierinfo_promo_67530-8229050-20180701,0,2018-07-01,__import__.supplier_67530,0,1,29.04,__import__.product_8229050_product_template,1,15.00,2018-08-31,327000,15.00
__import__.supplierinfo_promo_67530-8229067-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.52,__import__.product_8229067_product_template,1,15.00,2018-08-31,327002,15.00
__import__.supplierinfo_promo_67530-8229073-20180701,0,2018-07-01,__import__.supplier_67530,0,1,11.34,__import__.product_8229073_product_template,1,15.00,2018-08-31,327006,15.00
__import__.supplierinfo_promo_67530-8229096-20180701,0,2018-07-01,__import__.supplier_67530,0,1,9.00,__import__.product_8229096_product_template,1,15.00,2018-08-31,327008,15.00
__import__.supplierinfo_promo_67530-8229104-20180701,0,2018-07-01,__import__.supplier_67530,0,1,38.36,__import__.product_8229104_product_template,1,15.00,2018-08-31,327040,15.00
__import__.supplierinfo_promo_67530-8229110-20180701,0,2018-07-01,__import__.supplier_67530,0,1,44.88,__import__.product_8229110_product_template,1,15.00,2018-08-31,327042,15.00
__import__.supplierinfo_promo_67530-8333540-20180701,0,2018-07-01,__import__.supplier_67530,0,1,13.92,__import__.product_8333540_product_template,1,15.00,2018-08-31,306100,15.00
__import__.supplierinfo_promo_67530-8333557-20180701,0,2018-07-01,__import__.supplier_67530,0,1,15.53,__import__.product_8333557_product_template,1,15.00,2018-08-31,306102,15.00
__import__.supplierinfo_promo_67530-8333563-20180701,0,2018-07-01,__import__.supplier_67530,0,1,19.10,__import__.product_8333563_product_template,1,15.00,2018-08-31,306104,15.00
__import__.supplierinfo_promo_67530-8333586-20180701,0,2018-07-01,__import__.supplier_67530,0,1,22.50,__import__.product_8333586_product_template,1,15.00,2018-08-31,306106,15.00
__import__.supplierinfo_promo_67530-8333592-20180701,0,2018-07-01,__import__.supplier_67530,0,1,24.50,__import__.product_8333592_product_template,1,15.00,2018-08-31,306108,15.00
__import__.supplierinfo_promo_67530-8333600-20180701,0,2018-07-01,__import__.supplier_67530,0,1,28.85,__import__.product_8333600_product_template,1,15.00,2018-08-31,306110,15.00
__import__.supplierinfo_promo_67530-8333617-20180701,0,2018-07-01,__import__.supplier_67530,0,1,34.85,__import__.product_8333617_product_template,1,15.00,2018-08-31,306112,15.00
__import__.supplierinfo_promo_67530-8333623-20180701,0,2018-07-01,__import__.supplier_67530,0,1,32.66,__import__.product_8333623_product_template,1,15.00,2018-08-31,306116,15.00
__import__.supplierinfo_promo_67530-8385436-20180701,0,2018-07-01,__import__.supplier_67530,0,1,9.39,__import__.product_8385436_product_template,1,15.00,2018-08-31,306000,15.00
__import__.supplierinfo_promo_67530-8385442-20180701,0,2018-07-01,__import__.supplier_67530,0,1,10.69,__import__.product_8385442_product_template,1,15.00,2018-08-31,306002,15.00
__import__.supplierinfo_promo_67530-8385459-20180701,0,2018-07-01,__import__.supplier_67530,0,1,12.95,__import__.product_8385459_product_template,1,15.00,2018-08-31,306004,15.00
__import__.supplierinfo_promo_67530-8385465-20180701,0,2018-07-01,__import__.supplier_67530,0,1,15.40,__import__.product_8385465_product_template,1,15.00,2018-08-31,306006,15.00
__import__.supplierinfo_promo_67530-8385471-20180701,0,2018-07-01,__import__.supplier_67530,0,1,17.16,__import__.product_8385471_product_template,1,15.00,2018-08-31,306008,15.00
__import__.supplierinfo_promo_67530-8385488-20180701,0,2018-07-01,__import__.supplier_67530,0,1,20.39,__import__.product_8385488_product_template,1,15.00,2018-08-31,306010,15.00
__import__.supplierinfo_promo_67530-8385494-20180701,0,2018-07-01,__import__.supplier_67530,0,1,24.68,__import__.product_8385494_product_template,1,15.00,2018-08-31,306012,15.00
__import__.supplierinfo_promo_67530-8385502-20180701,0,2018-07-01,__import__.supplier_67530,0,1,21.18,__import__.product_8385502_product_template,1,15.00,2018-08-31,306016,15.00
