pricelist_id/id,fixed_price,product_tmpl_id/id,compute_price,applied_on,id
scenario.product_pricelist_pb1,0,scenario.product_0039123_product_template,fixed,1_product,scenario.pricelist_item_product_0039123_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039123_product_template,fixed,1_product,scenario.pricelist_item_product_0039123_pb2
scenario.product_pricelist_pb1,0,scenario.product_0039248_product_template,fixed,1_product,scenario.pricelist_item_product_0039248_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039248_product_template,fixed,1_product,scenario.pricelist_item_product_0039248_pb2
scenario.product_pricelist_pb1,0,scenario.product_0039347_product_template,fixed,1_product,scenario.pricelist_item_product_0039347_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039347_product_template,fixed,1_product,scenario.pricelist_item_product_0039347_pb2
scenario.product_pricelist_pb1,0,scenario.product_0039669_product_template,fixed,1_product,scenario.pricelist_item_product_0039669_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039669_product_template,fixed,1_product,scenario.pricelist_item_product_0039669_pb2
scenario.product_pricelist_pb1,0,scenario.product_0039834_product_template,fixed,1_product,scenario.pricelist_item_product_0039834_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039834_product_template,fixed,1_product,scenario.pricelist_item_product_0039834_pb2
scenario.product_pricelist_pb1,0,scenario.product_0039917_product_template,fixed,1_product,scenario.pricelist_item_product_0039917_pb1
scenario.product_pricelist_pb2,0,scenario.product_0039917_product_template,fixed,1_product,scenario.pricelist_item_product_0039917_pb2
scenario.product_pricelist_pb1,4.40,scenario.product_0040097_product_template,fixed,1_product,scenario.pricelist_item_product_0040097_pb1
scenario.product_pricelist_pb2,4.40,scenario.product_0040097_product_template,fixed,1_product,scenario.pricelist_item_product_0040097_pb2
scenario.product_pricelist_pb1,0,scenario.product_0040162_product_template,fixed,1_product,scenario.pricelist_item_product_0040162_pb1
scenario.product_pricelist_pb2,0,scenario.product_0040162_product_template,fixed,1_product,scenario.pricelist_item_product_0040162_pb2
scenario.product_pricelist_pb1,0,scenario.product_0040295_product_template,fixed,1_product,scenario.pricelist_item_product_0040295_pb1
scenario.product_pricelist_pb2,0,scenario.product_0040295_product_template,fixed,1_product,scenario.pricelist_item_product_0040295_pb2
scenario.product_pricelist_pb1,0,scenario.product_0040345_product_template,fixed,1_product,scenario.pricelist_item_product_0040345_pb1
scenario.product_pricelist_pb2,0,scenario.product_0040345_product_template,fixed,1_product,scenario.pricelist_item_product_0040345_pb2
scenario.product_pricelist_pb1,0,scenario.product_0040394_product_template,fixed,1_product,scenario.pricelist_item_product_0040394_pb1
scenario.product_pricelist_pb2,0,scenario.product_0040394_product_template,fixed,1_product,scenario.pricelist_item_product_0040394_pb2
scenario.product_pricelist_pb1,0,scenario.product_0040766_product_template,fixed,1_product,scenario.pricelist_item_product_0040766_pb1
scenario.product_pricelist_pb2,0,scenario.product_0040766_product_template,fixed,1_product,scenario.pricelist_item_product_0040766_pb2
scenario.product_pricelist_pb1,0,scenario.product_0041020_product_template,fixed,1_product,scenario.pricelist_item_product_0041020_pb1
scenario.product_pricelist_pb2,0,scenario.product_0041020_product_template,fixed,1_product,scenario.pricelist_item_product_0041020_pb2
scenario.product_pricelist_pb1,0,scenario.product_0041863_product_template,fixed,1_product,scenario.pricelist_item_product_0041863_pb1
scenario.product_pricelist_pb2,0,scenario.product_0041863_product_template,fixed,1_product,scenario.pricelist_item_product_0041863_pb2
scenario.product_pricelist_pb1,28.47,scenario.product_0041921_product_template,fixed,1_product,scenario.pricelist_item_product_0041921_pb1
scenario.product_pricelist_pb2,28.47,scenario.product_0041921_product_template,fixed,1_product,scenario.pricelist_item_product_0041921_pb2
scenario.product_pricelist_pb1,9.26,scenario.product_0042028_product_template,fixed,1_product,scenario.pricelist_item_product_0042028_pb1
scenario.product_pricelist_pb2,9.26,scenario.product_0042028_product_template,fixed,1_product,scenario.pricelist_item_product_0042028_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042150_product_template,fixed,1_product,scenario.pricelist_item_product_0042150_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042150_product_template,fixed,1_product,scenario.pricelist_item_product_0042150_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042168_product_template,fixed,1_product,scenario.pricelist_item_product_0042168_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042168_product_template,fixed,1_product,scenario.pricelist_item_product_0042168_pb2
scenario.product_pricelist_pb1,5.25,scenario.product_0042267_product_template,fixed,1_product,scenario.pricelist_item_product_0042267_pb1
scenario.product_pricelist_pb2,5.25,scenario.product_0042267_product_template,fixed,1_product,scenario.pricelist_item_product_0042267_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042390_product_template,fixed,1_product,scenario.pricelist_item_product_0042390_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042390_product_template,fixed,1_product,scenario.pricelist_item_product_0042390_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042500_product_template,fixed,1_product,scenario.pricelist_item_product_0042500_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042500_product_template,fixed,1_product,scenario.pricelist_item_product_0042500_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042671_product_template,fixed,1_product,scenario.pricelist_item_product_0042671_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042671_product_template,fixed,1_product,scenario.pricelist_item_product_0042671_pb2
scenario.product_pricelist_pb1,0,scenario.product_0042887_product_template,fixed,1_product,scenario.pricelist_item_product_0042887_pb1
scenario.product_pricelist_pb2,0,scenario.product_0042887_product_template,fixed,1_product,scenario.pricelist_item_product_0042887_pb2
scenario.product_pricelist_pb1,0,scenario.product_0044180_product_template,fixed,1_product,scenario.pricelist_item_product_0044180_pb1
scenario.product_pricelist_pb2,0,scenario.product_0044180_product_template,fixed,1_product,scenario.pricelist_item_product_0044180_pb2
scenario.product_pricelist_pb1,0,scenario.product_0044248_product_template,fixed,1_product,scenario.pricelist_item_product_0044248_pb1
scenario.product_pricelist_pb2,0,scenario.product_0044248_product_template,fixed,1_product,scenario.pricelist_item_product_0044248_pb2
scenario.product_pricelist_pb1,0,scenario.product_0044545_product_template,fixed,1_product,scenario.pricelist_item_product_0044545_pb1
scenario.product_pricelist_pb2,0,scenario.product_0044545_product_template,fixed,1_product,scenario.pricelist_item_product_0044545_pb2
scenario.product_pricelist_pb1,33.40,scenario.product_0045518_product_template,fixed,1_product,scenario.pricelist_item_product_0045518_pb1
scenario.product_pricelist_pb2,33.40,scenario.product_0045518_product_template,fixed,1_product,scenario.pricelist_item_product_0045518_pb2
scenario.product_pricelist_pb1,85.90,scenario.product_0045666_product_template,fixed,1_product,scenario.pricelist_item_product_0045666_pb1
scenario.product_pricelist_pb2,85.90,scenario.product_0045666_product_template,fixed,1_product,scenario.pricelist_item_product_0045666_pb2
scenario.product_pricelist_pb1,0,scenario.product_0045856_product_template,fixed,1_product,scenario.pricelist_item_product_0045856_pb1
scenario.product_pricelist_pb2,0,scenario.product_0045856_product_template,fixed,1_product,scenario.pricelist_item_product_0045856_pb2
scenario.product_pricelist_pb1,0,scenario.product_0046128_product_template,fixed,1_product,scenario.pricelist_item_product_0046128_pb1
scenario.product_pricelist_pb2,0,scenario.product_0046128_product_template,fixed,1_product,scenario.pricelist_item_product_0046128_pb2
scenario.product_pricelist_pb1,0,scenario.product_0046946_product_template,fixed,1_product,scenario.pricelist_item_product_0046946_pb1
scenario.product_pricelist_pb2,0,scenario.product_0046946_product_template,fixed,1_product,scenario.pricelist_item_product_0046946_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047530_product_template,fixed,1_product,scenario.pricelist_item_product_0047530_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047530_product_template,fixed,1_product,scenario.pricelist_item_product_0047530_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047555_product_template,fixed,1_product,scenario.pricelist_item_product_0047555_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047555_product_template,fixed,1_product,scenario.pricelist_item_product_0047555_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047639_product_template,fixed,1_product,scenario.pricelist_item_product_0047639_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047639_product_template,fixed,1_product,scenario.pricelist_item_product_0047639_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047738_product_template,fixed,1_product,scenario.pricelist_item_product_0047738_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047738_product_template,fixed,1_product,scenario.pricelist_item_product_0047738_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047829_product_template,fixed,1_product,scenario.pricelist_item_product_0047829_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047829_product_template,fixed,1_product,scenario.pricelist_item_product_0047829_pb2
scenario.product_pricelist_pb1,0,scenario.product_0047894_product_template,fixed,1_product,scenario.pricelist_item_product_0047894_pb1
scenario.product_pricelist_pb2,0,scenario.product_0047894_product_template,fixed,1_product,scenario.pricelist_item_product_0047894_pb2
scenario.product_pricelist_pb1,14.86,scenario.product_0048173_product_template,fixed,1_product,scenario.pricelist_item_product_0048173_pb1
scenario.product_pricelist_pb2,14.86,scenario.product_0048173_product_template,fixed,1_product,scenario.pricelist_item_product_0048173_pb2
scenario.product_pricelist_pb1,99.48,scenario.product_0048181_product_template,fixed,1_product,scenario.pricelist_item_product_0048181_pb1
scenario.product_pricelist_pb2,99.48,scenario.product_0048181_product_template,fixed,1_product,scenario.pricelist_item_product_0048181_pb2
scenario.product_pricelist_pb1,0,scenario.product_0048363_product_template,fixed,1_product,scenario.pricelist_item_product_0048363_pb1
scenario.product_pricelist_pb2,0,scenario.product_0048363_product_template,fixed,1_product,scenario.pricelist_item_product_0048363_pb2
scenario.product_pricelist_pb1,0,scenario.product_0048728_product_template,fixed,1_product,scenario.pricelist_item_product_0048728_pb1
scenario.product_pricelist_pb2,0,scenario.product_0048728_product_template,fixed,1_product,scenario.pricelist_item_product_0048728_pb2
scenario.product_pricelist_pb1,3.08,scenario.product_0048843_product_template,fixed,1_product,scenario.pricelist_item_product_0048843_pb1
scenario.product_pricelist_pb2,3.08,scenario.product_0048843_product_template,fixed,1_product,scenario.pricelist_item_product_0048843_pb2
scenario.product_pricelist_pb1,0,scenario.product_0049122_product_template,fixed,1_product,scenario.pricelist_item_product_0049122_pb1
scenario.product_pricelist_pb2,0,scenario.product_0049122_product_template,fixed,1_product,scenario.pricelist_item_product_0049122_pb2
scenario.product_pricelist_pb1,0,scenario.product_0049130_product_template,fixed,1_product,scenario.pricelist_item_product_0049130_pb1
scenario.product_pricelist_pb2,0,scenario.product_0049130_product_template,fixed,1_product,scenario.pricelist_item_product_0049130_pb2
scenario.product_pricelist_pb1,0,scenario.product_0049478_product_template,fixed,1_product,scenario.pricelist_item_product_0049478_pb1
scenario.product_pricelist_pb2,0,scenario.product_0049478_product_template,fixed,1_product,scenario.pricelist_item_product_0049478_pb2
scenario.product_pricelist_pb1,0,scenario.product_0049479_product_template,fixed,1_product,scenario.pricelist_item_product_0049479_pb1
scenario.product_pricelist_pb2,0,scenario.product_0049479_product_template,fixed,1_product,scenario.pricelist_item_product_0049479_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050237_product_template,fixed,1_product,scenario.pricelist_item_product_0050237_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050237_product_template,fixed,1_product,scenario.pricelist_item_product_0050237_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050559_product_template,fixed,1_product,scenario.pricelist_item_product_0050559_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050559_product_template,fixed,1_product,scenario.pricelist_item_product_0050559_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050575_product_template,fixed,1_product,scenario.pricelist_item_product_0050575_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050575_product_template,fixed,1_product,scenario.pricelist_item_product_0050575_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050658_product_template,fixed,1_product,scenario.pricelist_item_product_0050658_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050658_product_template,fixed,1_product,scenario.pricelist_item_product_0050658_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050732_product_template,fixed,1_product,scenario.pricelist_item_product_0050732_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050732_product_template,fixed,1_product,scenario.pricelist_item_product_0050732_pb2
scenario.product_pricelist_pb1,0,scenario.product_0050963_product_template,fixed,1_product,scenario.pricelist_item_product_0050963_pb1
scenario.product_pricelist_pb2,0,scenario.product_0050963_product_template,fixed,1_product,scenario.pricelist_item_product_0050963_pb2
scenario.product_pricelist_pb1,0,scenario.product_0051714_product_template,fixed,1_product,scenario.pricelist_item_product_0051714_pb1
scenario.product_pricelist_pb2,0,scenario.product_0051714_product_template,fixed,1_product,scenario.pricelist_item_product_0051714_pb2
scenario.product_pricelist_pb1,0,scenario.product_0052407_product_template,fixed,1_product,scenario.pricelist_item_product_0052407_pb1
scenario.product_pricelist_pb2,0,scenario.product_0052407_product_template,fixed,1_product,scenario.pricelist_item_product_0052407_pb2
scenario.product_pricelist_pb1,0,scenario.product_0053017_product_template,fixed,1_product,scenario.pricelist_item_product_0053017_pb1
scenario.product_pricelist_pb2,0,scenario.product_0053017_product_template,fixed,1_product,scenario.pricelist_item_product_0053017_pb2
scenario.product_pricelist_pb1,0,scenario.product_0053330_product_template,fixed,1_product,scenario.pricelist_item_product_0053330_pb1
scenario.product_pricelist_pb2,0,scenario.product_0053330_product_template,fixed,1_product,scenario.pricelist_item_product_0053330_pb2
scenario.product_pricelist_pb1,0,scenario.product_0053405_product_template,fixed,1_product,scenario.pricelist_item_product_0053405_pb1
scenario.product_pricelist_pb2,0,scenario.product_0053405_product_template,fixed,1_product,scenario.pricelist_item_product_0053405_pb2
scenario.product_pricelist_pb1,0,scenario.product_0053447_product_template,fixed,1_product,scenario.pricelist_item_product_0053447_pb1
scenario.product_pricelist_pb2,0,scenario.product_0053447_product_template,fixed,1_product,scenario.pricelist_item_product_0053447_pb2
scenario.product_pricelist_pb1,0,scenario.product_0054619_product_template,fixed,1_product,scenario.pricelist_item_product_0054619_pb1
scenario.product_pricelist_pb2,0,scenario.product_0054619_product_template,fixed,1_product,scenario.pricelist_item_product_0054619_pb2
scenario.product_pricelist_pb1,0,scenario.product_0054627_product_template,fixed,1_product,scenario.pricelist_item_product_0054627_pb1
scenario.product_pricelist_pb2,0,scenario.product_0054627_product_template,fixed,1_product,scenario.pricelist_item_product_0054627_pb2
scenario.product_pricelist_pb1,0,scenario.product_0054742_product_template,fixed,1_product,scenario.pricelist_item_product_0054742_pb1
scenario.product_pricelist_pb2,0,scenario.product_0054742_product_template,fixed,1_product,scenario.pricelist_item_product_0054742_pb2
scenario.product_pricelist_pb1,0,scenario.product_0055095_product_template,fixed,1_product,scenario.pricelist_item_product_0055095_pb1
scenario.product_pricelist_pb2,0,scenario.product_0055095_product_template,fixed,1_product,scenario.pricelist_item_product_0055095_pb2
scenario.product_pricelist_pb1,0,scenario.product_0055327_product_template,fixed,1_product,scenario.pricelist_item_product_0055327_pb1
scenario.product_pricelist_pb2,0,scenario.product_0055327_product_template,fixed,1_product,scenario.pricelist_item_product_0055327_pb2
scenario.product_pricelist_pb1,0,scenario.product_0055339_product_template,fixed,1_product,scenario.pricelist_item_product_0055339_pb1
scenario.product_pricelist_pb2,0,scenario.product_0055339_product_template,fixed,1_product,scenario.pricelist_item_product_0055339_pb2
scenario.product_pricelist_pb1,0,scenario.product_0055376_product_template,fixed,1_product,scenario.pricelist_item_product_0055376_pb1
scenario.product_pricelist_pb2,0,scenario.product_0055376_product_template,fixed,1_product,scenario.pricelist_item_product_0055376_pb2
scenario.product_pricelist_pb1,0,scenario.product_0055996_product_template,fixed,1_product,scenario.pricelist_item_product_0055996_pb1
scenario.product_pricelist_pb2,0,scenario.product_0055996_product_template,fixed,1_product,scenario.pricelist_item_product_0055996_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056028_product_template,fixed,1_product,scenario.pricelist_item_product_0056028_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056028_product_template,fixed,1_product,scenario.pricelist_item_product_0056028_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056231_product_template,fixed,1_product,scenario.pricelist_item_product_0056231_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056231_product_template,fixed,1_product,scenario.pricelist_item_product_0056231_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056259_product_template,fixed,1_product,scenario.pricelist_item_product_0056259_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056259_product_template,fixed,1_product,scenario.pricelist_item_product_0056259_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056283_product_template,fixed,1_product,scenario.pricelist_item_product_0056283_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056283_product_template,fixed,1_product,scenario.pricelist_item_product_0056283_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056341_product_template,fixed,1_product,scenario.pricelist_item_product_0056341_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056341_product_template,fixed,1_product,scenario.pricelist_item_product_0056341_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056606_product_template,fixed,1_product,scenario.pricelist_item_product_0056606_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056606_product_template,fixed,1_product,scenario.pricelist_item_product_0056606_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056622_product_template,fixed,1_product,scenario.pricelist_item_product_0056622_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056622_product_template,fixed,1_product,scenario.pricelist_item_product_0056622_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056754_product_template,fixed,1_product,scenario.pricelist_item_product_0056754_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056754_product_template,fixed,1_product,scenario.pricelist_item_product_0056754_pb2
scenario.product_pricelist_pb1,0,scenario.product_0056762_product_template,fixed,1_product,scenario.pricelist_item_product_0056762_pb1
scenario.product_pricelist_pb2,0,scenario.product_0056762_product_template,fixed,1_product,scenario.pricelist_item_product_0056762_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057117_product_template,fixed,1_product,scenario.pricelist_item_product_0057117_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057117_product_template,fixed,1_product,scenario.pricelist_item_product_0057117_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057158_product_template,fixed,1_product,scenario.pricelist_item_product_0057158_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057158_product_template,fixed,1_product,scenario.pricelist_item_product_0057158_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057190_product_template,fixed,1_product,scenario.pricelist_item_product_0057190_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057190_product_template,fixed,1_product,scenario.pricelist_item_product_0057190_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057208_product_template,fixed,1_product,scenario.pricelist_item_product_0057208_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057208_product_template,fixed,1_product,scenario.pricelist_item_product_0057208_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057257_product_template,fixed,1_product,scenario.pricelist_item_product_0057257_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057257_product_template,fixed,1_product,scenario.pricelist_item_product_0057257_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057364_product_template,fixed,1_product,scenario.pricelist_item_product_0057364_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057364_product_template,fixed,1_product,scenario.pricelist_item_product_0057364_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057448_product_template,fixed,1_product,scenario.pricelist_item_product_0057448_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057448_product_template,fixed,1_product,scenario.pricelist_item_product_0057448_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057489_product_template,fixed,1_product,scenario.pricelist_item_product_0057489_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057489_product_template,fixed,1_product,scenario.pricelist_item_product_0057489_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057679_product_template,fixed,1_product,scenario.pricelist_item_product_0057679_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057679_product_template,fixed,1_product,scenario.pricelist_item_product_0057679_pb2
scenario.product_pricelist_pb1,0,scenario.product_0057760_product_template,fixed,1_product,scenario.pricelist_item_product_0057760_pb1
scenario.product_pricelist_pb2,0,scenario.product_0057760_product_template,fixed,1_product,scenario.pricelist_item_product_0057760_pb2
