id,price
__import__.supplierinfo_68250-5822115,7.01
__import__.supplierinfo_68250-5822120,7.01
__import__.supplierinfo_68250-5822148,27.13
__import__.supplierinfo_68250-5822310,21.45
__import__.supplierinfo_68250-5822437,8.15
__import__.supplierinfo_68250-5822830,7.23
__import__.supplierinfo_68250-5822844,39.36
__import__.supplierinfo_68250-5823123,36.69
__import__.supplierinfo_68250-5823125,33.80
__import__.supplierinfo_68250-5823126,8.94
__import__.supplierinfo_68250-5823128,8.94
__import__.supplierinfo_68250-5823133,14.48
__import__.supplierinfo_68250-5823135,23.92
__import__.supplierinfo_68250-5823137,13.77
__import__.supplierinfo_68250-5823226,2.76
__import__.supplierinfo_68250-5823271,21.10
__import__.supplierinfo_68250-5823445,33.11
__import__.supplierinfo_68250-5826061,32.83
__import__.supplierinfo_68250-5826069,30.50
__import__.supplierinfo_68250-5826135,16.31
__import__.supplierinfo_68250-5826140,18.97
__import__.supplierinfo_68250-5826151,4.81
__import__.supplierinfo_68250-5826197,7.21
__import__.supplierinfo_68250-5826198,7.21
__import__.supplierinfo_68250-5826228,20.27
__import__.supplierinfo_68250-5826654,17.75
__import__.supplierinfo_68250-5826658,17.27
__import__.supplierinfo_68250-5826662,38.39
__import__.supplierinfo_68250-5827520,10.88
__import__.supplierinfo_68250-5827522,10.88
__import__.supplierinfo_68250-5827524,10.88
__import__.supplierinfo_68250-5827617,10.88
__import__.supplierinfo_68250-5827778,23.78
__import__.supplierinfo_68250-5828058,21.85
__import__.supplierinfo_68250-5828088,12.06
__import__.supplierinfo_68250-5828096,32.83
__import__.supplierinfo_68250-5828408,20.75
__import__.supplierinfo_68250-5828648,17.53
__import__.supplierinfo_68250-5828662,26.87
__import__.supplierinfo_68250-5828665,27.83
__import__.supplierinfo_68250-5828666,10.13
__import__.supplierinfo_68250-5828667,10.06
__import__.supplierinfo_68250-5828690,8.15
__import__.supplierinfo_68250-5828965,30.13
__import__.supplierinfo_68250-5829002,22.55
__import__.supplierinfo_68250-5829178,41.52
__import__.supplierinfo_68250-5829181,38.39
__import__.supplierinfo_68250-5829185,11.89
__import__.supplierinfo_68250-5829186,11.89
__import__.supplierinfo_68250-5829188,11.89
__import__.supplierinfo_68250-5829264,31.86
__import__.supplierinfo_68250-5829267,32.15
__import__.supplierinfo_68250-5829269,32.34
__import__.supplierinfo_68250-5829271,32.15
__import__.supplierinfo_68250-5829274,29.75
__import__.supplierinfo_68250-6808917,4.81
__import__.supplierinfo_68250-6824231,35.99
__import__.supplierinfo_68250-6824523,21.85
__import__.supplierinfo_68250-6825016,10.51
__import__.supplierinfo_68250-6825144,35.99
__import__.supplierinfo_68250-6825670,36.31
__import__.supplierinfo_68250-6827361,19.08
__import__.supplierinfo_68250-6827362,19.08
__import__.supplierinfo_68250-6827364,19.08
__import__.supplierinfo_68250-6827989,12.06
__import__.supplierinfo_68250-6828030,25.85
__import__.supplierinfo_68250-6828887,16.79
__import__.supplierinfo_68250-6828918,10.39
__import__.supplierinfo_68250-6828927,12.06
__import__.supplierinfo_68250-6829462,20.75
__import__.supplierinfo_68250-7196443,23.44
__import__.supplierinfo_68250-7196650,21.85
__import__.supplierinfo_68250-7196822,21.85
__import__.supplierinfo_68250-7196874,15.34
__import__.supplierinfo_68250-7196880,38.39
__import__.supplierinfo_68250-7196934,30.50
__import__.supplierinfo_68250-7197069,31.45
__import__.supplierinfo_68250-7197106,31.94
__import__.supplierinfo_68250-7197141,30.50
__import__.supplierinfo_68250-7314003,12.81
__import__.supplierinfo_68250-7351524,23.44
__import__.supplierinfo_68250-7416695,31.45
__import__.supplierinfo_68301-5390255,16.80
__import__.supplierinfo_68302-0394569,2.48
__import__.supplierinfo_68302-0499270,3.68
__import__.supplierinfo_68302-1575323,17.75
__import__.supplierinfo_68302-4301821,4.29
__import__.supplierinfo_68302-5007377,0.38
__import__.supplierinfo_68302-5310136,8.07
__import__.supplierinfo_68302-5421714,2.35
__import__.supplierinfo_68302-5470102,8.00
__import__.supplierinfo_68302-5642166,2.70
__import__.supplierinfo_68302-5642168,2.70
__import__.supplierinfo_68302-5760543,77.62
__import__.supplierinfo_68302-5942196,5.43
__import__.supplierinfo_68302-9250331,5.29
__import__.supplierinfo_68303-5026221,14.22
__import__.supplierinfo_68303-5103477,4.61
__import__.supplierinfo_68303-8024684,10.88
__import__.supplierinfo_68303-8028297,44.47
__import__.supplierinfo_68303-8033401,222.51
__import__.supplierinfo_68370-5471816,1.50
__import__.supplierinfo_68403-5753400,10.78
__import__.supplierinfo_68403-5753401,35.72
__import__.supplierinfo_68403-5840301,56.14
__import__.supplierinfo_68403-5840303,29.98
__import__.supplierinfo_68403-5840304,14.43
__import__.supplierinfo_68403-5840312,16.64
__import__.supplierinfo_68403-5840317,36.50
__import__.supplierinfo_68403-5840319,15.21
__import__.supplierinfo_68403-6197003,7.43
__import__.supplierinfo_68403-6197008,29.20
__import__.supplierinfo_68403-6197010,7.99
__import__.supplierinfo_68403-6197011,13.38
__import__.supplierinfo_68403-6197015,15.56
__import__.supplierinfo_68403-6197016,52.92
__import__.supplierinfo_68403-6197017,13.82
__import__.supplierinfo_68403-6197019,66.65
__import__.supplierinfo_68403-6197020,8.17
__import__.supplierinfo_68403-6197023,19.77
__import__.supplierinfo_68403-6197028,16.08
__import__.supplierinfo_68403-6197029,14.95
__import__.supplierinfo_68403-6840005,23.98
__import__.supplierinfo_68403-6840007,8.60
__import__.supplierinfo_68403-6840008,33.20
__import__.supplierinfo_69000-5724000,80.80
__import__.supplierinfo_70312-1007360,100.90
__import__.supplierinfo_70312-1019900,140.69
__import__.supplierinfo_70312-5800001,28.33
__import__.supplierinfo_70312-5800002,32.89
__import__.supplierinfo_70312-5800011,30.94
__import__.supplierinfo_70312-7445484,83.68
__import__.supplierinfo_70312-7445490,210.43
__import__.supplierinfo_70312-7684094,155.12
__import__.supplierinfo_70312-8076675,39.93
__import__.supplierinfo_70312-8076681,46.06
__import__.supplierinfo_70312-8076764,32.89
__import__.supplierinfo_70312-8076801,36.90
__import__.supplierinfo_70312-8076853,32.89
__import__.supplierinfo_70312-8076876,32.89
__import__.supplierinfo_70312-8262886,164.41
__import__.supplierinfo_70312-8274694,21.73
__import__.supplierinfo_70312-8274702,135.04
__import__.supplierinfo_70312-8278798,232.33
__import__.supplierinfo_70312-8330056,14.25
__import__.supplierinfo_71020-1004350,13.11
__import__.supplierinfo_71020-2232230,26.08
__import__.supplierinfo_71020-5001001,9.47
__import__.supplierinfo_71020-5001003,9.47
__import__.supplierinfo_71020-5001075,12.63
__import__.supplierinfo_71020-5001076,12.63
__import__.supplierinfo_71020-5021023,5.50
__import__.supplierinfo_71020-5101002,9.47
__import__.supplierinfo_71020-5241100,105.26
__import__.supplierinfo_71020-5271000,6.26
__import__.supplierinfo_71020-5271047,11.50
__import__.supplierinfo_71020-5271307,7.89
__import__.supplierinfo_71020-5271309,14.21
__import__.supplierinfo_71020-5271422,11.05
__import__.supplierinfo_71020-5702100,36.63
__import__.supplierinfo_71020-5710801,43.46
__import__.supplierinfo_71020-5711040,15.63
__import__.supplierinfo_71020-5711085,8.63
__import__.supplierinfo_71020-5721910,81.47
__import__.supplierinfo_71020-5722000,68.84
__import__.supplierinfo_71020-6605001,6.32
__import__.supplierinfo_71020-7104300,705.26
__import__.supplierinfo_71020-7121100,2474.00
__import__.supplierinfo_71020-7464500,51.58
__import__.supplierinfo_71020-7517510,34.18
__import__.supplierinfo_71020-8049023,25.00
__import__.supplierinfo_71020-8199403,105.26
__import__.supplierinfo_71020-8214249,26.08
__import__.supplierinfo_71020-8214284,7.55
__import__.supplierinfo_71020-8214568,67.74
__import__.supplierinfo_71020-8230194,42.11
__import__.supplierinfo_71020-8231667,20.53
__import__.supplierinfo_71020-8241855,12.60
__import__.supplierinfo_71020-8275038,10.26
__import__.supplierinfo_71020-8275311,6.05
__import__.supplierinfo_71020-8276210,308.84
__import__.supplierinfo_71020-8276256,7.55
__import__.supplierinfo_71020-8276262,12.60
__import__.supplierinfo_71020-8276397,43.33
__import__.supplierinfo_71020-8278924,15.79
__import__.supplierinfo_71020-8279042,8.20
__import__.supplierinfo_71020-8279059,9.57
__import__.supplierinfo_71020-8279071,67.37
__import__.supplierinfo_71020-8280832,8.20
__import__.supplierinfo_71020-8280849,8.20
__import__.supplierinfo_71020-8280855,8.20
__import__.supplierinfo_71020-8281524,6.58
__import__.supplierinfo_71020-8288590,14.21
__import__.supplierinfo_71020-8296709,19.42
__import__.supplierinfo_71020-8296738,13.11
__import__.supplierinfo_71020-8380781,79.58
__import__.supplierinfo_71020-8380798,45.12
__import__.supplierinfo_71100-0061887,17.16
__import__.supplierinfo_71100-0068536,23.50
__import__.supplierinfo_71100-0083873,33.88
__import__.supplierinfo_71100-0125732,6.28
__import__.supplierinfo_71100-0317339,37.71
__import__.supplierinfo_71100-0317347,33.75
__import__.supplierinfo_71100-0430397,19.00
__import__.supplierinfo_71100-0430398,44.20
__import__.supplierinfo_71100-0660944,3.68
__import__.supplierinfo_71100-0660945,6.84
__import__.supplierinfo_71100-0660946,14.23
__import__.supplierinfo_71100-0842534,37.60
__import__.supplierinfo_71100-0877332,46.09
__import__.supplierinfo_71100-0877340,101.48
__import__.supplierinfo_71100-1009809,71.68
__import__.supplierinfo_71100-1064484,27.93
__import__.supplierinfo_71100-1086891,44.16
__import__.supplierinfo_71100-1128966,17.10
__import__.supplierinfo_71100-1128974,16.07
__import__.supplierinfo_71100-1202654,74.10
__import__.supplierinfo_71100-1203439,14.56
__import__.supplierinfo_71100-1257369,20.07
__import__.supplierinfo_71100-1401389,23.19
__import__.supplierinfo_71100-1405554,31.90
__import__.supplierinfo_71100-1448109,10.27
__import__.supplierinfo_71100-1448117,9.44
__import__.supplierinfo_71100-1478692,28.20
__import__.supplierinfo_71100-1552132,31.50
__import__.supplierinfo_71100-1730928,92.55
__import__.supplierinfo_71100-2092146,84.87
__import__.supplierinfo_71100-2198679,23.20
__import__.supplierinfo_71100-2310399,17.67
__import__.supplierinfo_71100-2352284,14.49
__import__.supplierinfo_71100-2372753,8.16
__import__.supplierinfo_71100-2372779,11.19
__import__.supplierinfo_71100-2372787,29.61
__import__.supplierinfo_71100-2372803,42.49
__import__.supplierinfo_71100-2372829,13.25
__import__.supplierinfo_71100-2372837,35.62
__import__.supplierinfo_71100-2384949,16.34
__import__.supplierinfo_71100-2430080,6.35
__import__.supplierinfo_71100-2435378,79.42
__import__.supplierinfo_71100-2441350,27.66
__import__.supplierinfo_71100-2446011,55.43
__import__.supplierinfo_71100-2446045,46.50
__import__.supplierinfo_71100-2446052,209.66
__import__.supplierinfo_71100-2595759,24.70
__import__.supplierinfo_71100-2690071,4.76
__import__.supplierinfo_71100-2691368,9.54
__import__.supplierinfo_71100-2691384,6.60
__import__.supplierinfo_71100-2904837,167.65
__import__.supplierinfo_71100-2976991,23.65
__import__.supplierinfo_71100-3103801,26.49
__import__.supplierinfo_71100-3103835,29.53
__import__.supplierinfo_71100-3103843,32.62
__import__.supplierinfo_71100-3103850,38.70
__import__.supplierinfo_71100-3103868,45.59
__import__.supplierinfo_71100-3317021,14.28
__import__.supplierinfo_71100-3317039,15.98
__import__.supplierinfo_71100-3317047,17.68
__import__.supplierinfo_71100-5110004,51.34
__import__.supplierinfo_71100-5110009,16.34
__import__.supplierinfo_71100-5110011,26.95
__import__.supplierinfo_71100-5110014,17.63
__import__.supplierinfo_71100-5110018,39.47
__import__.supplierinfo_71100-5110019,93.88
__import__.supplierinfo_71100-6350317,9.81
__import__.supplierinfo_71100-6350318,20.61
__import__.supplierinfo_71100-6350319,17.64
__import__.supplierinfo_71100-6830005,12.79
__import__.supplierinfo_71100-7110007,18.50
__import__.supplierinfo_71100-7110010,15.49
__import__.supplierinfo_71100-7110020,9.00
__import__.supplierinfo_71100-7110025,34.62
__import__.supplierinfo_71100-7110035,17.64
__import__.supplierinfo_71100-7110038,40.00
__import__.supplierinfo_71100-7915000,6.23
__import__.supplierinfo_71100-7915015,11.39
__import__.supplierinfo_71155-8269865,11000.00
__import__.supplierinfo_71400-5969906,19.79
__import__.supplierinfo_73657-5010101,3.56
__import__.supplierinfo_73657-5010501,8.16
__import__.supplierinfo_73657-5016001,2.97
__import__.supplierinfo_73657-5215302,8.16
__import__.supplierinfo_73657-5310103,8.16
__import__.supplierinfo_73657-5310107,17.88
__import__.supplierinfo_73657-5310501,3.56
__import__.supplierinfo_73657-5311003,8.16
__import__.supplierinfo_73657-5311501,3.56
__import__.supplierinfo_73657-5311502,8.16
__import__.supplierinfo_73657-5312001,3.19
__import__.supplierinfo_73657-5312003,7.65
__import__.supplierinfo_73657-5312007,16.86
__import__.supplierinfo_73657-5312503,7.65
__import__.supplierinfo_73657-5313003,7.65
__import__.supplierinfo_73657-5313503,8.68
__import__.supplierinfo_73657-5313603,8.68
__import__.supplierinfo_73657-5314003,8.16
__import__.supplierinfo_73657-5314103,8.16
__import__.supplierinfo_73657-5314501,3.56
__import__.supplierinfo_73657-5314502,8.16
__import__.supplierinfo_73657-5314602,8.16
__import__.supplierinfo_73657-5314702,8.16
__import__.supplierinfo_73657-5315103,8.16
__import__.supplierinfo_73657-5315203,8.16
__import__.supplierinfo_73657-5315401,3.56
__import__.supplierinfo_73657-5315403,8.16
__import__.supplierinfo_73657-5320001,1.51
__import__.supplierinfo_73657-5320002,1.51
__import__.supplierinfo_73657-5320003,1.51
__import__.supplierinfo_73657-5324001,3.56
__import__.supplierinfo_73657-5324003,8.16
__import__.supplierinfo_73657-5360002,7.84
__import__.supplierinfo_73657-5361002,7.84
__import__.supplierinfo_73657-5362002,7.84
__import__.supplierinfo_73657-5363002,7.84
__import__.supplierinfo_73657-5363007,17.17
__import__.supplierinfo_73657-5364000,6.86
__import__.supplierinfo_73657-5364001,4.06
__import__.supplierinfo_73657-5365002,7.84
__import__.supplierinfo_73657-5366000,6.86
__import__.supplierinfo_73657-5367002,7.84
__import__.supplierinfo_73657-5368002,7.84
__import__.supplierinfo_73657-5369002,7.84
__import__.supplierinfo_73657-5370002,8.00
__import__.supplierinfo_73657-5371002,8.00
__import__.supplierinfo_73657-5372002,8.00
__import__.supplierinfo_73657-5373002,8.00
__import__.supplierinfo_73657-5374002,8.00
__import__.supplierinfo_73657-8298039,9.81
__import__.supplierinfo_73671-5036007,23.39
__import__.supplierinfo_73671-8207143,4.97
__import__.supplierinfo_73671-8364434,94.48
__import__.supplierinfo_73671-8380924,25.74
__import__.supplierinfo_73684-8030288,23.12
__import__.supplierinfo_73940-8106347,19.16
__import__.supplierinfo_74026-5105066,12.90
__import__.supplierinfo_74026-5105067,12.90
__import__.supplierinfo_74026-5105068,12.90
__import__.supplierinfo_74026-5164061,19.00
__import__.supplierinfo_74026-5564061,19.00
__import__.supplierinfo_74026-5715062,12.90
__import__.supplierinfo_74026-5720263,14.00
__import__.supplierinfo_74026-5740260,12.90
__import__.supplierinfo_74026-5740261,12.90
__import__.supplierinfo_74026-5740262,12.00
__import__.supplierinfo_74026-5740263,12.90
__import__.supplierinfo_74026-5740264,12.90
__import__.supplierinfo_74026-5810032,23.40
__import__.supplierinfo_74026-5817222,20.10
__import__.supplierinfo_74026-5817456,21.10
__import__.supplierinfo_74026-5817457,32.03
__import__.supplierinfo_74026-7402626,10.70
__import__.supplierinfo_74026-8173552,21.60
__import__.supplierinfo_74026-8173553,21.60
__import__.supplierinfo_74026-8173554,21.60
__import__.supplierinfo_74026-8574551,0
__import__.supplierinfo_74026-8574552,0
__import__.supplierinfo_74026-8670601,12.20
__import__.supplierinfo_74133-8279094,1590.00
__import__.supplierinfo_74140-5740019,38.34
__import__.supplierinfo_74140-5918121,1437.00
__import__.supplierinfo_74140-8048779,27.15
__import__.supplierinfo_74140-8078243,173.14
__import__.supplierinfo_74140-8333221,306.56
__import__.supplierinfo_74146-1023450,11.18
__import__.supplierinfo_74146-5654322,3.08
__import__.supplierinfo_74154-5445303,5.68
__import__.supplierinfo_74154-5445304,5.68
__import__.supplierinfo_74154-5445306,5.68
__import__.supplierinfo_74154-5445307,5.68
__import__.supplierinfo_74168-5703000,2.42
__import__.supplierinfo_74180-5225076,2.26
__import__.supplierinfo_74180-5248003,12.80
__import__.supplierinfo_74180-5248004,16.85
__import__.supplierinfo_74180-8043983,99.44
__import__.supplierinfo_74200-0045518,29.15
__import__.supplierinfo_74200-0250555,25.82
__import__.supplierinfo_74200-0677401,12.12
__import__.supplierinfo_74200-0864058,5.11
__import__.supplierinfo_74200-0868059,26.02
__import__.supplierinfo_74200-1077585,27.89
__import__.supplierinfo_74200-1091719,7.05
__import__.supplierinfo_74200-1164037,9.24
__import__.supplierinfo_74200-1164045,17.36
__import__.supplierinfo_74200-1202218,19.54
__import__.supplierinfo_74200-1203058,28.60
__import__.supplierinfo_74200-1203074,20.36
__import__.supplierinfo_74200-1336924,8.68
__import__.supplierinfo_74200-1397140,9.71
__import__.supplierinfo_74200-1397223,11.27
__import__.supplierinfo_74200-1397231,14.23
__import__.supplierinfo_74200-1399518,30.39
__import__.supplierinfo_74200-2171874,97.53
__import__.supplierinfo_74200-2223535,13.13
__import__.supplierinfo_74200-2251841,132.53
__import__.supplierinfo_74200-2251858,127.23
__import__.supplierinfo_74200-2251866,49.19
__import__.supplierinfo_74200-2251874,44.80
__import__.supplierinfo_74200-2251882,30.26
__import__.supplierinfo_74200-2263267,88.55
__import__.supplierinfo_74200-2325751,16.28
__import__.supplierinfo_74200-2545267,287.47
__import__.supplierinfo_74200-2934800,6.76
__import__.supplierinfo_74200-3026036,71.17
__import__.supplierinfo_74200-3026044,48.49
__import__.supplierinfo_74200-3026051,56.16
__import__.supplierinfo_74200-3026069,70.84
__import__.supplierinfo_74200-3052115,115.76
__import__.supplierinfo_74200-3087301,17.93
__import__.supplierinfo_74200-3087319,29.72
__import__.supplierinfo_74200-3087327,9.87
__import__.supplierinfo_74200-3087335,16.28
__import__.supplierinfo_74200-3087343,16.37
__import__.supplierinfo_74200-3087350,27.10
__import__.supplierinfo_74200-3087368,12.98
__import__.supplierinfo_74200-3087376,21.50
__import__.supplierinfo_74200-3087384,11.20
__import__.supplierinfo_74200-3087392,18.55
__import__.supplierinfo_74200-3113404,10.82
__import__.supplierinfo_74200-3113412,12.63
__import__.supplierinfo_74200-3129657,28.71
__import__.supplierinfo_74200-3129665,9.74
__import__.supplierinfo_74200-3129673,14.36
__import__.supplierinfo_74200-3129681,16.90
__import__.supplierinfo_74200-3129699,21.66
__import__.supplierinfo_74200-3129707,16.55
__import__.supplierinfo_74200-3129715,24.42
__import__.supplierinfo_74200-3129723,36.83
__import__.supplierinfo_74200-3169497,6.71
__import__.supplierinfo_74200-3169570,19.72
__import__.supplierinfo_74200-3289444,20.97
__import__.supplierinfo_74200-3289451,29.34
__import__.supplierinfo_74200-3289469,11.06
__import__.supplierinfo_74200-3289477,14.99
__import__.supplierinfo_74200-3289485,18.09
__import__.supplierinfo_74200-3444296,90.86
__import__.supplierinfo_74200-3444312,100.36
__import__.supplierinfo_74200-3600030,20.38
__import__.supplierinfo_74200-7420017,67.65
__import__.supplierinfo_74200-7420018,158.96
__import__.supplierinfo_74200-7420019,24.06
__import__.supplierinfo_74200-7420020,20.09
__import__.supplierinfo_74200-7420021,17.41
__import__.supplierinfo_74200-7420022,14.66
__import__.supplierinfo_74200-7420025,11.13
__import__.supplierinfo_74200-7420027,35.02
__import__.supplierinfo_74200-7420035,9.87
__import__.supplierinfo_74200-7420036,11.20
__import__.supplierinfo_74200-7420037,12.98
__import__.supplierinfo_74200-7420038,16.37
__import__.supplierinfo_74200-7420039,17.93
__import__.supplierinfo_74215-2857945,17.43
__import__.supplierinfo_74215-7105275,10.23
__import__.supplierinfo_74215-8165032,13.08
__import__.supplierinfo_74218-5033203,118.00
__import__.supplierinfo_74290-5180038,35.00
__import__.supplierinfo_74290-8040387,22.50
__import__.supplierinfo_74308-5400500,35.12
__import__.supplierinfo_74308-5402250,10.80
__import__.supplierinfo_74308-5408451,6.10
__import__.supplierinfo_74308-5430030,15.90
__import__.supplierinfo_74308-5430150,10.90
__import__.supplierinfo_74308-5430250,20.22
__import__.supplierinfo_74308-5430270,9.41
__import__.supplierinfo_74308-5430500,28.59
__import__.supplierinfo_74308-5430515,10.68
__import__.supplierinfo_74308-5430808,10.20
__import__.supplierinfo_74308-5431400,22.52
__import__.supplierinfo_74308-5432000,4.37
__import__.supplierinfo_74308-5438805,3.44
__import__.supplierinfo_74312-5304410,2.67
__import__.supplierinfo_74312-5400300,0.55
__import__.supplierinfo_74312-5400400,0.56
__import__.supplierinfo_74312-5400800,1.30
__import__.supplierinfo_74312-5404050,5.05
__import__.supplierinfo_74312-5404091,0.76
__import__.supplierinfo_74312-5408308,13.98
__import__.supplierinfo_74312-5430020,2.80
__import__.supplierinfo_74312-5430050,15.06
__import__.supplierinfo_74312-5430092,7.63
__import__.supplierinfo_74312-5430100,0.52
__import__.supplierinfo_74312-5430591,12.27
__import__.supplierinfo_74312-5430593,12.27
__import__.supplierinfo_74312-5430600,0.85
__import__.supplierinfo_74312-5430700,0.95
__import__.supplierinfo_74312-5431500,5.88
__import__.supplierinfo_74312-5431750,7.22
__import__.supplierinfo_74312-5432005,6.13
__import__.supplierinfo_74312-5432100,9.24
__import__.supplierinfo_74312-5432500,2.57
__import__.supplierinfo_74312-5432558,4.42
__import__.supplierinfo_74312-5433201,1.85
__import__.supplierinfo_74312-5433500,0.57
__import__.supplierinfo_74312-5434031,0.76
__import__.supplierinfo_74312-5434307,7.87
__import__.supplierinfo_74312-5434310,9.83
__import__.supplierinfo_74312-5435309,30.22
__import__.supplierinfo_74312-5436226,1.84
__import__.supplierinfo_74312-5436545,2.92
__import__.supplierinfo_74312-5436547,2.21
__import__.supplierinfo_74312-5437100,8.82
__import__.supplierinfo_74312-5437299,22.99
__import__.supplierinfo_74312-5438003,15.75
__import__.supplierinfo_74312-5438005,15.75
__import__.supplierinfo_74312-5438024,6.07
__import__.supplierinfo_74312-5438105,10.99
__import__.supplierinfo_74312-5438765,1.75
__import__.supplierinfo_74312-5439964,4.65
__import__.supplierinfo_74320-2962645,23.60
__import__.supplierinfo_74411-1201561,43.80
__import__.supplierinfo_74411-1901791,78.60
__import__.supplierinfo_74411-8201979,879.60
__import__.supplierinfo_74411-8259335,736.80
__import__.supplierinfo_74500-4461838,3.15
__import__.supplierinfo_74500-5450013,6.91
__import__.supplierinfo_74500-5450020,8.53
__import__.supplierinfo_74500-5450036,4.00
__import__.supplierinfo_74578-5042212,32.82
__import__.supplierinfo_76105-5010530,57.44
__import__.supplierinfo_76105-5610500,180.78
__import__.supplierinfo_76105-5610501,50.34
__import__.supplierinfo_76105-5610502,9.63
__import__.supplierinfo_76105-5610503,253.66
__import__.supplierinfo_76105-5610504,7.09
__import__.supplierinfo_76105-5610505,254.86
__import__.supplierinfo_76105-5610506,11.21
__import__.supplierinfo_76105-5610507,276.36
__import__.supplierinfo_76105-5610509,42.92
__import__.supplierinfo_76105-5610510,115.27
__import__.supplierinfo_76105-5610518,106.73
__import__.supplierinfo_76105-5610519,20.77
__import__.supplierinfo_76105-5610525,106.41
__import__.supplierinfo_76105-5610526,22.50
__import__.supplierinfo_76105-5610527,253.29
__import__.supplierinfo_76105-5610528,79.77
__import__.supplierinfo_76105-5610535,39.00
__import__.supplierinfo_76105-5610540,50.26
__import__.supplierinfo_76105-5610543,160.49
__import__.supplierinfo_76105-5610546,21.47
__import__.supplierinfo_76105-5610548,30.61
__import__.supplierinfo_76105-5610551,115.35
__import__.supplierinfo_76105-5610553,27.42
__import__.supplierinfo_76105-5610554,68.95
__import__.supplierinfo_76105-5610556,79.31
__import__.supplierinfo_76105-5610557,25.58
__import__.supplierinfo_76105-5610558,28.15
__import__.supplierinfo_76105-5610559,24.58
__import__.supplierinfo_76105-5610561,178.81
__import__.supplierinfo_76105-5610563,78.86
__import__.supplierinfo_76105-5610564,64.71
__import__.supplierinfo_76105-5610565,104.56
__import__.supplierinfo_76105-5610566,20.04
__import__.supplierinfo_76105-5610568,45.79
__import__.supplierinfo_76105-5610569,56.28
__import__.supplierinfo_76105-5610570,70.13
__import__.supplierinfo_76105-5610571,41.79
__import__.supplierinfo_76105-5610572,149.03
__import__.supplierinfo_76105-5610573,59.25
__import__.supplierinfo_76105-5610575,32.50
__import__.supplierinfo_76105-5610576,120.23
__import__.supplierinfo_76105-5610578,8.48
__import__.supplierinfo_76105-5610580,6.35
__import__.supplierinfo_76105-5610582,44.06
__import__.supplierinfo_76105-5610583,7.20
__import__.supplierinfo_76105-5610584,76.07
__import__.supplierinfo_76105-5610585,24.78
__import__.supplierinfo_76105-5610589,10.59
__import__.supplierinfo_76105-5610590,47.08
__import__.supplierinfo_76105-5710545,111.31
__import__.supplierinfo_76105-5710546,33.71
__import__.supplierinfo_76105-8090712,24.08
__import__.supplierinfo_76105-8090729,28.19
__import__.supplierinfo_76105-8090787,128.24
__import__.supplierinfo_76105-8090801,36.01
__import__.supplierinfo_76105-8090853,252.68
__import__.supplierinfo_76105-8090899,64.08
__import__.supplierinfo_76105-8090913,106.37
__import__.supplierinfo_76105-8090959,105.01
__import__.supplierinfo_76105-8091479,84.51
__import__.supplierinfo_76105-8092220,6.84
__import__.supplierinfo_76105-8101539,14.61
__import__.supplierinfo_76105-8101545,88.98
__import__.supplierinfo_77020-8259823,19.79
__import__.supplierinfo_77020-8259850,35.50
__import__.supplierinfo_77316-5230661,10.16
__import__.supplierinfo_77316-5271434,17.69
__import__.supplierinfo_77316-5273394,15.22
__import__.supplierinfo_77316-5273453,2.53
__import__.supplierinfo_77316-8003179,16.78
__import__.supplierinfo_77316-8019045,103.60
__import__.supplierinfo_77316-8020404,56.90
__import__.supplierinfo_77316-8024141,36.94
__import__.supplierinfo_77316-8024460,21.40
__import__.supplierinfo_77316-8031508,1.71
__import__.supplierinfo_77316-8031520,2.77
__import__.supplierinfo_77316-8035937,52.08
__import__.supplierinfo_77316-8035943,35.34
__import__.supplierinfo_77316-8038031,13.16
__import__.supplierinfo_77316-8039734,39.92
__import__.supplierinfo_77316-8039740,41.21
__import__.supplierinfo_77316-8043670,0.79
__import__.supplierinfo_77316-8043687,0.91
__import__.supplierinfo_77316-8043693,1.04
__import__.supplierinfo_77316-8043701,1.22
__import__.supplierinfo_77316-8043730,2.04
__import__.supplierinfo_77316-8043888,1.14
__import__.supplierinfo_77316-8044787,4.05
__import__.supplierinfo_77316-8045657,0.52
__import__.supplierinfo_77316-8045686,0.84
__import__.supplierinfo_77316-8048880,1.28
__import__.supplierinfo_77316-8048905,30.75
__import__.supplierinfo_77316-8048940,14.36
__import__.supplierinfo_77316-8062466,77.62
__import__.supplierinfo_77316-8063106,14.18
__import__.supplierinfo_77316-8063365,75.45
__import__.supplierinfo_77316-8063371,69.21
__import__.supplierinfo_77316-8181952,13.24
__import__.supplierinfo_77316-8181969,16.90
__import__.supplierinfo_77316-8194328,60.67
__import__.supplierinfo_77316-8202341,7.81
__import__.supplierinfo_77316-8220480,3.64
__import__.supplierinfo_77316-8226873,8.79
__import__.supplierinfo_77316-8232862,19.48
__import__.supplierinfo_77316-8244658,13.02
__import__.supplierinfo_77316-8270187,41.21
__import__.supplierinfo_77316-8278479,4.43
__import__.supplierinfo_77316-8294107,8.38
__import__.supplierinfo_77316-8332256,31.67
__import__.supplierinfo_77316-8332322,8.79
__import__.supplierinfo_77316-8333250,21.59
__import__.supplierinfo_77316-8337940,2.46
__import__.supplierinfo_77316-8381823,1.95
__import__.supplierinfo_77316-8381881,3.10
__import__.supplierinfo_77316-8433388,8.14
__import__.supplierinfo_77316-8433454,68.29
__import__.supplierinfo_77320-5232667,21.80
__import__.supplierinfo_77326-4634434,36.40
__import__.supplierinfo_77326-5962004,57.85
