id,sale_delay,list_price,name,weight,uom_id/id,taxes_id/id,medical_device,supplier_taxes_id/id,tracking,default_code,active,categ_id/id,route_ids/id,price_category_id/id,uom_po_id/id
__import__.product_5197050,0,18.00,EXELL CONDITION 1L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197050,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197051,0,82.00,EXELL CONDITION 5L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197051,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197052,0,4.00,GASTROPHYT 30gr AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197052,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197053,0,23.00,GASTROPHYT 1L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197053,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197054,0,21.00,HEPATEX 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197054,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197055,0,72.00,HEPATEX 1L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197055,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197056,0,45.00,INHAL 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197056,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197057,0,80.00,INHAL 500ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197057,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197058,0,135.00,INHAL 1L AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197058,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197063,0,28.00,VERRUA CUTANE 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5197063,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197064,0,27.00,ZINCIDONE E 250ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197064,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5197065,0,48.00,ZINCIDONE E 500ml AVS,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5197065,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5400050,0,21.32,PROMODULATE EQUINE 500GR,0.500,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5400050,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5416396,0,99.00,ANTI AGEING 250CP MILOA,0.800,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5416396,True,specific_data.product_categ__ali_comp,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5417102,0,30.09,EQUISTRO RESPADRIL AERO 5x10ml,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5417102,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5617988,0,6.65,NO PROL S 6CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5617988,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5617989,0,11.93,NO PROL XL 7CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5617989,True,specific_data.product_categ__ali_comp,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5618348,0,9.81,UROCLINE CHAT 14CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5618348,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5618349,0,9.81,MUNISAN 15CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5618349,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5619237,0,9.40,ART ASU S 15CAPS VET EXPERT,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5619237,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5619238,0,11.07,ART ASU XL 15CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5619238,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5619240,0,8.58,PILOSAN 20CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5619240,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5619241,0,7.10,QALMIL 14CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5619241,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5619248,0,10.28,VIT&MIN 20CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5619248,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5624064,0,21.87,ART ASU S 60CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5624064,True,specific_data.product_categ__ali_comp,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5634613,0,47.39,NO PROL XL 40CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5634613,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5634614,0,23.63,UROCLINE CHAT 45CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5634614,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5634628,0,17.93,HEMOVET 60CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5634628,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5634669,0,20.25,VIT&MIN 60CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5634669,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665824,0,46.31,ART ASU XL 90CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665824,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665825,0,17.39,PILOSAN 60CAPS VETEXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665825,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665826,0,21.92,PILOSAN 90CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665826,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665854,0,23.33,NO PROL S 30CP VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665854,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665860,0,23.49,MUNISAN 60CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665860,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5665870,0,19.44,QALMIL 60CAPS VET EXPERT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5665870,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_6023999,0,7.34,FLORATONYL 30ml,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,6023999,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_7241155,0,46.59,EQUISTRO ELYTAAN 1L,1.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,7241155,True,specific_data.product_categ__ali_comp,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_3319035,0,21.39,TROVET UCD CHAT 3KG,3.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3319035,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,__setup__.product_uom_sac
__import__.product_3319043,0,59.21,TROVET UCD CHAT 10KG,10.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3319043,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,__setup__.product_uom_sac
__import__.product_3541406,0,5.68,TROVET FRD INTESTINAL CHAT 500GR,0.520,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3541406,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,__setup__.product_uom_sac
__import__.product_3541414,0,24.27,TROVET FRD INTESTINAL CHAT 3KG,3.600,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3541414,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,__setup__.product_uom_sac
__import__.product_3549953,0,10.77,TROVET UCD CHAT 6x200GR,1.510,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3549953,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,product.product_uom_unit
__import__.product_3577061,0,55.09,SPECIFIC COD HY ALLERGY MANAGEMENT 12KG,12.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3577061,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_3577095,0,2.68,TROVET OCF DENTAL CHIEN 250GR,0.270,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,3577095,True,specific_data.product_categ__ali_dietetique,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",,__setup__.product_uom_sac
__import__.product_5010545,0,28.57,METABOLIC+URINARY STRESS FELIN 4KG PROMO,4.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5010545,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,specific_product.product_price_category_alh,__setup__.product_uom_sac
__import__.product_5308816,0,6.94,PVD CAT UR ST/OX URINARY 10x85GR SAUMON,1.000,__setup__.product_uom_boite,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5308816,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,,__setup__.product_uom_boite
__import__.product_5308817,0,6.94,PVD CAT DM ST/OX DIABETES 10x85GR BOEUF,1.000,__setup__.product_uom_boite,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5308817,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,,__setup__.product_uom_boite
__import__.product_5308818,0,6.94,PVD CAT UR ST/OX URINARY 10x85GR POULET,1.000,__setup__.product_uom_boite,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5308818,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,,__setup__.product_uom_boite
__import__.product_5308819,0,6.94,PVD CAT OM ST/OX OBESITY 10x85GR POULET,1.000,__setup__.product_uom_boite,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5308819,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,,__setup__.product_uom_boite
__import__.product_5750014,0,0,ALIMENT,0,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,none,5750014,True,specific_data.product_categ__ali_dietetique,purchase.route_warehouse0_buy,specific_product.product_price_category_gma,product.product_uom_unit
__import__.product_5278095,0,32.90,PRO PLAN DOG MEDIUM PUPPY DIG 12K AGNEAU,12.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5278095,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5278096,0,37.50,PRO PLAN DOG MEDIUM ADULT DIG 14K AGNEAU,14.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5278096,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5278099,0,13.00,PRO PLAN DOG MEDIUM PUPPY DIG 3KG AGNEAU,3.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5278099,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5294638,0,38.50,PRO PLAN DOG ATHLETIC ADULT DIG 14K AGNE,14.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5294638,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5294786,0,38.50,PRO PLAN DOG ROBUST ADULT DIG 14K AGNEAU,14.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5294786,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5810982,0,8.39,FELINE YOUTHFUL VITALITY 12x85GR,1.500,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810982,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,product.product_uom_unit
__import__.product_5810985,0,12.70,"CANINE YOUTHFUL VITALITY MINI 2,5KG",2.500,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810985,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5810986,0,27.16,CANINE YOUTHFUL VITALITY MINI 6KG,6.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810986,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5810988,0,12.70,"CANINE YOUTHFUL VITALITY MEDIUM 2,5KG",2.500,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810988,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5810989,0,35.26,CANINE YOUTHFUL VITALITY MEDIUM 10KG,10.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810989,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_alh,__setup__.product_uom_sac
__import__.product_5810990,0,35.26,CANINE YOUTHFUL VITALITY LARGE 10KG,10.000,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810990,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_alh,__setup__.product_uom_sac
__import__.product_5810991,0,12.70,"CANINE YOUTHFUL VITALITY LARGE 2,5KG",2.500,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810991,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_5810992,0,21.35,FELINE YOUTHFUL VITALITY 6x250GR,1.500,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810992,True,specific_data.product_categ__ali_physio,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",specific_product.product_price_category_alh,product.product_uom_unit
__import__.product_5810993,0,13.28,"FELINE YOUTHFUL VITALITY 1,5KG",1.500,__setup__.product_uom_sac,l10n_be.1_attn_VAT-OUT-21-L,,l10n_be.1_attn_VAT-IN-V81-21,lot,5810993,True,specific_data.product_categ__ali_physio,purchase.route_warehouse0_buy,specific_product.product_price_category_ali,__setup__.product_uom_sac
__import__.product_3550480,0,57.54,THERIOS  75MG 200CP,0.300,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3550480,True,specific_data.product_categ__antimicrobiens,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5961100,0,19.56,PHARMASIN 200MG/ml 100ml SOL INJ,0.150,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5961100,True,specific_data.product_categ__antimicrobiens,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_5961101,0,46.03,PHARMASIN 200MG/ml 250ml SOL INJ,0.300,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,5961101,True,specific_data.product_categ__antimicrobiens,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3309200,0,52.49,SPOTINOR SPOT-ON 1L,1.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3309200,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3315751,0,26.71,BRAVECTO 1000MG SPOT-ON CHIEN 20/40KG,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3315751,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3315769,0,31.06,BRAVECTO 1400MG SPOT-ON CHIEN 40/56KG,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3315769,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3315777,0,18.25,"BRAVECTO  112,5MG SPOT-ON CHIEN 2/4,5KG",0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3315777,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3315785,0,20.43,"BRAVECTO  250MG SPOT-ON CHIEN 4,5/10KG",0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3315785,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3315793,0,22.60,BRAVECTO  500MG SPOT-ON CHIEN 10/20KG,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3315793,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3489598,0,74.64,"BROADLINE SPOT-ON CHAT L (2,5/7,5KG) /15",1.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3489598,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3489606,0,59.13,"BROADLINE SPOT-ON CHAT S (-de2,5KG) /15",1.000,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3489606,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3571478,0,28.19,SIMPARICA 120MG 40/60KG 3CP,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3571478,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3582277,0,22.78,POLYVAR YELLOW 10 RUBANS,0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3582277,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3597770,0,16.80,STRONGHOLD PLUS 1ml CHAT 5/10KG 3PIP,0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3597770,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3597788,0,16.32,"STRONGHOLD PLUS 0,5ml CHAT 2,5/5kg 3PIP",0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3597788,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3597804,0,14.45,"STRONGHOLD PLUS 0,25ml CHAT -2,5KG 3PIP",0.100,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3597804,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3604204,0,12.54,EFFIPRO DUO CHAT 4PIP (1/6KG),0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604204,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
__import__.product_3604212,0,13.81,EFFIPRO DUO GRAND CHAT 4PIP (+6KG),0.200,product.product_uom_unit,l10n_be.1_attn_VAT-OUT-06-L,,l10n_be.1_attn_VAT-IN-V81-06,lot,3604212,True,specific_data.product_categ__antiparasite,purchase.route_warehouse0_buy,,product.product_uom_unit
