id,ratio_main_product,date_start,name/id,ratio_promotional_product,price,product_tmpl_id/id,min_qty_sale,discount_sale,date_end,product_code,discount_purchase
__import__.supplierinfo_promo_79200-5910020-20180501,0,2018-05-01,__import__.supplier_79200,0,23.05,__import__.product_5910020_product_template,1,20.00,2018-05-31,15071512,20.00
__import__.supplierinfo_promo_79200-5910021-20180501,0,2018-05-01,__import__.supplier_79200,0,20.42,__import__.product_5910021_product_template,1,20.00,2018-05-31,15101519,20.00
__import__.supplierinfo_promo_79200-5910022-20180501,0,2018-05-01,__import__.supplier_79200,0,20.74,__import__.product_5910022_product_template,1,20.00,2018-05-31,15151519,20.00
__import__.supplierinfo_promo_79200-5910023-20180501,0,2018-05-01,__import__.supplier_79200,0,19.95,__import__.product_5910023_product_template,1,20.00,2018-05-31,15201519,20.00
__import__.supplierinfo_promo_79200-5910024-20180501,0,2018-05-01,__import__.supplier_79200,0,19.95,__import__.product_5910024_product_template,1,20.00,2018-05-31,15301524,20.00
__import__.supplierinfo_promo_79200-5910025-20180501,0,2018-05-01,__import__.supplier_79200,0,21.43,__import__.product_5910025_product_template,1,20.00,2018-05-31,15351530,20.00
__import__.supplierinfo_promo_79200-5910026-20180501,0,2018-05-01,__import__.supplier_79200,0,21.43,__import__.product_5910026_product_template,1,20.00,2018-05-31,15401536,20.00
__import__.supplierinfo_promo_79200-5910027-20180501,0,2018-05-01,__import__.supplier_79200,0,20.42,__import__.product_5910027_product_template,1,20.00,2018-05-31,15101512,20.00
__import__.supplierinfo_promo_79200-5910030-20180501,0,2018-05-01,__import__.supplier_79200,0,19.95,__import__.product_5910030_product_template,1,20.00,2018-05-31,15301530,20.00
__import__.supplierinfo_promo_79200-5910035-20180501,0,2018-05-01,__import__.supplier_79200,0,67.50,__import__.product_5910035_product_template,1,20.00,2018-05-31,O91005,20.00
__import__.supplierinfo_promo_79200-5910036-20180501,0,2018-05-01,__import__.supplier_79200,0,67.50,__import__.product_5910036_product_template,1,20.00,2018-05-31,O91006,20.00
__import__.supplierinfo_promo_79200-5910037-20180501,0,2018-05-01,__import__.supplier_79200,0,67.50,__import__.product_5910037_product_template,1,20.00,2018-05-31,O91007,20.00
__import__.supplierinfo_promo_79200-5910038-20180501,0,2018-05-01,__import__.supplier_79200,0,67.50,__import__.product_5910038_product_template,1,20.00,2018-05-31,O91008,20.00
__import__.supplierinfo_promo_79200-5910039-20180501,0,2018-05-01,__import__.supplier_79200,0,23.05,__import__.product_5910039_product_template,1,20.00,2018-05-31,15070113,20.00
__import__.supplierinfo_promo_79200-5910120-20180501,0,2018-05-01,__import__.supplier_79200,0,20.66,__import__.product_5910120_product_template,1,20.00,2018-05-31,15300025,20.00
__import__.supplierinfo_promo_79200-5910121-20180501,0,2018-05-01,__import__.supplier_79200,0,17.24,__import__.product_5910121_product_template,1,20.00,2018-05-31,15200015,20.00
__import__.supplierinfo_promo_79200-5910122-20180501,0,2018-05-01,__import__.supplier_79200,0,18.81,__import__.product_5910122_product_template,1,20.00,2018-05-31,15300015,20.00
__import__.supplierinfo_promo_79200-5910123-20180501,0,2018-05-01,__import__.supplier_79200,0,20.38,__import__.product_5910123_product_template,1,20.00,2018-05-31,15350015,20.00
__import__.supplierinfo_promo_79200-5910124-20180501,0,2018-05-01,__import__.supplier_79200,0,23.51,__import__.product_5910124_product_template,1,20.00,2018-05-31,15400015,20.00
__import__.supplierinfo_promo_79200-5910125-20180501,0,2018-05-01,__import__.supplier_79200,0,22.62,__import__.product_5910125_product_template,1,20.00,2018-05-31,15351524,20.00
__import__.supplierinfo_promo_79200-5910136-20180501,0,2018-05-01,__import__.supplier_79200,0,21.43,__import__.product_5910136_product_template,1,20.00,2018-05-31,15401540,20.00
__import__.supplierinfo_promo_79200-5910185-20180501,0,2018-05-01,__import__.supplier_79200,0,43.50,__import__.product_5910185_product_template,1,20.00,2018-05-31,ON85,20.00
__import__.supplierinfo_promo_79200-5911023-20180501,0,2018-05-01,__import__.supplier_79200,0,19.95,__import__.product_5911023_product_template,1,20.00,2018-05-31,15201524,20.00
__import__.supplierinfo_promo_79200-5911024-20180501,0,2018-05-01,__import__.supplier_79200,0,19.95,__import__.product_5911024_product_template,1,20.00,2018-05-31,15201530,20.00
__import__.supplierinfo_promo_79200-5911025-20180501,0,2018-05-01,__import__.supplier_79200,0,21.43,__import__.product_5911025_product_template,1,20.00,2018-05-31,15351536,20.00
__import__.supplierinfo_promo_79200-5912017-20180501,0,2018-05-01,__import__.supplier_79200,0,19.32,__import__.product_5912017_product_template,1,20.00,2018-05-31,15200117,20.00
__import__.supplierinfo_promo_79200-5916401-20180501,0,2018-05-01,__import__.supplier_79200,0,18.17,__import__.product_5916401_product_template,1,20.00,2018-05-31,16400015,20.00
__import__.supplierinfo_promo_79200-5916500-20180501,0,2018-05-01,__import__.supplier_79200,0,19.81,__import__.product_5916500_product_template,1,20.00,2018-05-31,16500012,20.00
__import__.supplierinfo_promo_79200-5916501-20180501,0,2018-05-01,__import__.supplier_79200,0,21.27,__import__.product_5916501_product_template,1,20.00,2018-05-31,16500015,20.00
__import__.supplierinfo_promo_79200-5916525-20180501,0,2018-05-01,__import__.supplier_79200,0,34.10,__import__.product_5916525_product_template,1,20.00,2018-05-31,16500025,20.00
__import__.supplierinfo_promo_79200-5920026-20180501,0,2018-05-01,__import__.supplier_79200,0,9.48,__import__.product_5920026_product_template,1,20.00,2018-05-31,2300126,20.00
__import__.supplierinfo_promo_79200-5920050-20180501,0,2018-05-01,__import__.supplier_79200,0,18.74,__import__.product_5920050_product_template,1,20.00,2018-05-31,11100117,20.00
__import__.supplierinfo_promo_79200-5920051-20180501,0,2018-05-01,__import__.supplier_79200,0,43.50,__import__.product_5920051_product_template,1,20.00,2018-05-31,OP51,20.00
__import__.supplierinfo_promo_79200-5920052-20180501,0,2018-05-01,__import__.supplier_79200,0,21.14,__import__.product_5920052_product_template,1,20.00,2018-05-31,11071512,20.00
__import__.supplierinfo_promo_79200-5920060-20180501,0,2018-05-01,__import__.supplier_79200,0,17.73,__import__.product_5920060_product_template,1,20.00,2018-05-31,11300122,20.00
__import__.supplierinfo_promo_79200-5920119-20180501,0,2018-05-01,__import__.supplier_79200,0,8.99,__import__.product_5920119_product_template,1,20.00,2018-05-31,9201519,20.00
__import__.supplierinfo_promo_79200-5920124-20180501,0,2018-05-01,__import__.supplier_79200,0,8.99,__import__.product_5920124_product_template,1,20.00,2018-05-31,9201524,20.00
__import__.supplierinfo_promo_79200-5920136-20180501,0,2018-05-01,__import__.supplier_79200,0,19.17,__import__.product_5920136_product_template,1,20.00,2018-05-31,11300136,20.00
__import__.supplierinfo_promo_79200-5920151-20180501,0,2018-05-01,__import__.supplier_79200,0,43.50,__import__.product_5920151_product_template,1,20.00,2018-05-31,OS51,20.00
__import__.supplierinfo_promo_79200-5920153-20180501,0,2018-05-01,__import__.supplier_79200,0,9.01,__import__.product_5920153_product_template,1,20.00,2018-05-31,9201530,20.00
__import__.supplierinfo_promo_79200-5921512-20180501,0,2018-05-01,__import__.supplier_79200,0,10.89,__import__.product_5921512_product_template,1,20.00,2018-05-31,9071512,20.00
__import__.supplierinfo_promo_79200-5921524-20180501,0,2018-05-01,__import__.supplier_79200,0,11.05,__import__.product_5921524_product_template,1,20.00,2018-05-31,1351524,20.00
__import__.supplierinfo_promo_79200-5925119-20180501,0,2018-05-01,__import__.supplier_79200,0,8.97,__import__.product_5925119_product_template,1,20.00,2018-05-31,9151519,20.00
__import__.supplierinfo_promo_79200-5931440-20180501,0,2018-05-01,__import__.supplier_79200,0,24.23,__import__.product_5931440_product_template,1,20.00,2018-05-31,15501440,20.00
__import__.supplierinfo_promo_79200-7058414-20180501,0,2018-05-01,__import__.supplier_79200,0,22.03,__import__.product_7058414_product_template,1,20.00,2018-05-31,16301524,20.00
__import__.supplierinfo_promo_79200-7401530-20180501,0,2018-05-01,__import__.supplier_79200,0,10.85,__import__.product_7401530_product_template,1,20.00,2018-05-31,7401530,20.00
__import__.supplierinfo_promo_79200-7920017-20180501,0,2018-05-01,__import__.supplier_79200,0,9.48,__import__.product_7920017_product_template,1,20.00,2018-05-31,2300120,20.00
__import__.supplierinfo_promo_79200-7920019-20180501,0,2018-05-01,__import__.supplier_79200,0,10.17,__import__.product_7920019_product_template,1,20.00,2018-05-31,1350015,20.00
__import__.supplierinfo_promo_79200-7920057-20180501,0,2018-05-01,__import__.supplier_79200,0,17.73,__import__.product_7920057_product_template,1,20.00,2018-05-31,11200122,20.00
__import__.supplierinfo_promo_79200-7920062-20180501,0,2018-05-01,__import__.supplier_79200,0,17.73,__import__.product_7920062_product_template,1,20.00,2018-05-31,11300130,20.00
__import__.supplierinfo_promo_79200-7920065-20180501,0,2018-05-01,__import__.supplier_79200,0,19.17,__import__.product_7920065_product_template,1,20.00,2018-05-31,11400136,20.00
__import__.supplierinfo_promo_79200-7920071-20180501,0,2018-05-01,__import__.supplier_79200,0,19.72,__import__.product_7920071_product_template,1,20.00,2018-05-31,11400130,20.00
__import__.supplierinfo_promo_79200-7924015-20180501,0,2018-05-01,__import__.supplier_79200,0,11.41,__import__.product_7924015_product_template,1,20.00,2018-05-31,2500015,20.00
__import__.supplierinfo_promo_79200-8201422-20180501,0,2018-05-01,__import__.supplier_79200,0,9.10,__import__.product_8201422_product_template,1,20.00,2018-05-31,8201422,20.00
__import__.supplierinfo_promo_79200-8201512-20180501,0,2018-05-01,__import__.supplier_79200,0,9.11,__import__.product_8201512_product_template,1,20.00,2018-05-31,8201512,20.00
__import__.supplierinfo_promo_79200-8201516-20180501,0,2018-05-01,__import__.supplier_79200,0,8.63,__import__.product_8201516_product_template,1,20.00,2018-05-31,8201516,20.00
__import__.supplierinfo_promo_79200-8213511-20180501,0,2018-05-01,__import__.supplier_79200,0,22.91,__import__.product_8213511_product_template,1,20.00,2018-05-31,11501448,20.00
__import__.supplierinfo_promo_79200-8213712-20180501,0,2018-05-01,__import__.supplier_79200,0,24.73,__import__.product_8213712_product_template,1,20.00,2018-05-31,13400140,20.00
__import__.supplierinfo_promo_62779-8019826-20180501,0,2018-05-01,__import__.supplier_62779,0,33.81,__import__.product_8019826_product_template,1,25.00,2018-05-31,BA244R,25.00
__import__.supplierinfo_promo_66050-7511810-20180501,0,2018-05-01,__import__.supplier_66050,0,91.60,__import__.product_7511810_product_template,1,25.00,2018-05-31,06E 113,25.00
__import__.supplierinfo_promo_66155-5454480-20180501,0,2018-05-01,__import__.supplier_66155,0,31.93,__import__.product_5454480_product_template,1,25.00,2018-05-31,454480,25.00
__import__.supplierinfo_promo_68303-5019999-20180501,0,2018-05-01,__import__.supplier_68303,0,40.00,__import__.product_5019999_product_template,1,25.00,2018-05-31,21773000,25.00
__import__.supplierinfo_promo_68303-5334837-20180501,0,2018-05-01,__import__.supplier_68303,0,148.27,__import__.product_5334837_product_template,1,25.00,2018-05-31,33869.700,25.00
__import__.supplierinfo_promo_68303-8004026-20180501,0,2018-05-01,__import__.supplier_68303,0,128.20,__import__.product_8004026_product_template,1,25.00,2018-05-31,33869000,25.00
__import__.supplierinfo_promo_68303-8028297-20180501,0,2018-05-01,__import__.supplier_68303,0,44.47,__import__.product_8028297_product_template,1,25.00,2018-05-31,43382000,25.00
__import__.supplierinfo_promo_68303-8033401-20180501,0,2018-05-01,__import__.supplier_68303,0,222.51,__import__.product_8033401_product_template,1,25.00,2018-05-31,05810000,25.00
__import__.supplierinfo_promo_73671-8053906-20180501,0,2018-05-01,__import__.supplier_73671,0,46.89,__import__.product_8053906_product_template,1,25.00,2018-05-31,285 030,25.00
__import__.supplierinfo_promo_74290-5019320-20180501,0,2018-05-01,__import__.supplier_74290,0,20.20,__import__.product_5019320_product_template,1,25.00,2018-05-31,MI-100180,25.00
__import__.supplierinfo_promo_74290-5999211-20180501,0,2018-05-01,__import__.supplier_74290,0,3.72,__import__.product_5999211_product_template,1,25.00,2018-05-31,MI-999211,25.00
__import__.supplierinfo_promo_74290-7420097-20180501,0,2018-05-01,__import__.supplier_74290,0,9.92,__import__.product_7420097_product_template,1,25.00,2018-05-31,ARTMED,25.00
__import__.supplierinfo_promo_74290-7420098-20180501,0,2018-05-01,__import__.supplier_74290,0,11.69,__import__.product_7420098_product_template,1,25.00,2018-05-31,MI-357424,25.00
__import__.supplierinfo_promo_74290-8021243-20180501,0,2018-05-01,__import__.supplier_74290,0,1.98,__import__.product_8021243_product_template,1,25.00,2018-05-31,MI-353114,25.00
__import__.supplierinfo_promo_74290-8040861-20180501,0,2018-05-01,__import__.supplier_74290,0,1.19,__import__.product_8040861_product_template,1,25.00,2018-05-31,DI-107250,25.00
__import__.supplierinfo_promo_77316-8063170-20180501,0,2018-05-01,__import__.supplier_77316,0,128.16,__import__.product_8063170_product_template,1,25.00,2018-05-31,290018,25.00
__import__.supplierinfo_promo_77316-8430912-20180501,0,2018-05-01,__import__.supplier_77316,0,22.92,__import__.product_8430912_product_template,1,25.00,2018-05-31,273112,25.00
__import__.supplierinfo_promo_79000-8023615-20180501,0,2018-05-01,__import__.supplier_79000,0,41.18,__import__.product_8023615_product_template,1,25.00,2018-05-31,8023615,25.00
__import__.supplierinfo_promo_79000-8025985-20180501,0,2018-05-01,__import__.supplier_79000,0,211.95,__import__.product_8025985_product_template,1,25.00,2018-05-31,X261,25.00
__import__.supplierinfo_promo_79000-8040335-20180501,0,2018-05-01,__import__.supplier_79000,0,7.28,__import__.product_8040335_product_template,1,25.00,2018-05-31,8040335,25.00
__import__.supplierinfo_promo_79000-8048147-20180501,0,2018-05-01,__import__.supplier_79000,0,51.42,__import__.product_8048147_product_template,1,25.00,2018-05-31,8048147,25.00
__import__.supplierinfo_promo_79000-8190069-20180501,0,2018-05-01,__import__.supplier_79000,0,28.96,__import__.product_8190069_product_template,1,25.00,2018-05-31,8190069,25.00
__import__.supplierinfo_promo_79100-2700680-20180501,0,2018-05-01,__import__.supplier_79100,0,34.52,__import__.product_2700680_product_template,1,25.00,2018-05-31,D65320D,25.00
__import__.supplierinfo_promo_79100-7910047-20180501,0,2018-05-01,__import__.supplier_79100,0,7.48,__import__.product_7910047_product_template,1,25.00,2018-05-31,D44410R,25.00
__import__.supplierinfo_promo_79100-7910048-20180501,0,2018-05-01,__import__.supplier_79100,0,8.75,__import__.product_7910048_product_template,1,25.00,2018-05-31,D44420R,25.00
__import__.supplierinfo_promo_79100-7910050-20180501,0,2018-05-01,__import__.supplier_79100,0,9.78,__import__.product_7910050_product_template,1,25.00,2018-05-31,D44430K,25.00
__import__.supplierinfo_promo_79100-7910055-20180501,0,2018-05-01,__import__.supplier_79100,0,16.88,__import__.product_7910055_product_template,1,25.00,2018-05-31,D38310K,25.00
__import__.supplierinfo_promo_79200-5920662-20180501,0,2018-05-01,__import__.supplier_79200,0,6.82,__import__.product_5920662_product_template,1,25.00,2018-05-31,Z 662,25.00
__import__.supplierinfo_promo_79462-5019419-20180501,0,2018-05-01,__import__.supplier_79462,0,2.07,__import__.product_5019419_product_template,1,25.00,2018-05-31,J-22-214,25.00
__import__.supplierinfo_promo_79462-5020691-20180501,0,2018-05-01,__import__.supplier_79462,0,1.08,__import__.product_5020691_product_template,1,25.00,2018-05-31,J-16-012,25.00
__import__.supplierinfo_promo_79462-5020865-20180501,0,2018-05-01,__import__.supplier_79462,0,10.00,__import__.product_5020865_product_template,1,25.00,2018-05-31,J-35-1030,25.00
__import__.supplierinfo_promo_79462-5020939-20180501,0,2018-05-01,__import__.supplier_79462,0,2.70,__import__.product_5020939_product_template,1,25.00,2018-05-31,J-17-350,25.00
__import__.supplierinfo_promo_79462-5020949-20180501,0,2018-05-01,__import__.supplier_79462,0,2.70,__import__.product_5020949_product_template,1,25.00,2018-05-31,J-17-353,25.00
__import__.supplierinfo_promo_79462-5021217-20180501,0,2018-05-01,__import__.supplier_79462,0,3.00,__import__.product_5021217_product_template,1,25.00,2018-05-31,J-17-375,25.00
__import__.supplierinfo_promo_79462-5021219-20180501,0,2018-05-01,__import__.supplier_79462,0,4.50,__import__.product_5021219_product_template,1,25.00,2018-05-31,J-17-114,25.00
__import__.supplierinfo_promo_79462-5021232-20180501,0,2018-05-01,__import__.supplier_79462,0,3.00,__import__.product_5021232_product_template,1,25.00,2018-05-31,J-17-370,25.00
__import__.supplierinfo_promo_79462-5021237-20180501,0,2018-05-01,__import__.supplier_79462,0,8.21,__import__.product_5021237_product_template,1,25.00,2018-05-31,J-17-702,25.00
__import__.supplierinfo_promo_79462-5023527-20180501,0,2018-05-01,__import__.supplier_79462,0,7.26,__import__.product_5023527_product_template,1,25.00,2018-05-31,J-50-2810,25.00
__import__.supplierinfo_promo_79462-5025118-20180501,0,2018-05-01,__import__.supplier_79462,0,4.00,__import__.product_5025118_product_template,1,25.00,2018-05-31,J-17-118,25.00
__import__.supplierinfo_promo_79462-5027953-20180501,0,2018-05-01,__import__.supplier_79462,0,3.50,__import__.product_5027953_product_template,1,25.00,2018-05-31,SV-1247-11,25.00
__import__.supplierinfo_promo_79462-5036613-20180501,0,2018-05-01,__import__.supplier_79462,0,5.04,__import__.product_5036613_product_template,1,25.00,2018-05-31,J-17-160,25.00
__import__.supplierinfo_promo_79462-5044876-20180501,0,2018-05-01,__import__.supplier_79462,0,16.09,__import__.product_5044876_product_template,1,25.00,2018-05-31,J-40-140,25.00
__import__.supplierinfo_promo_79462-5061005-20180501,0,2018-05-01,__import__.supplier_79462,0,6.00,__import__.product_5061005_product_template,1,25.00,2018-05-31,JH-2052-30,25.00
__import__.supplierinfo_promo_79462-5061305-20180501,0,2018-05-01,__import__.supplier_79462,0,15.00,__import__.product_5061305_product_template,1,25.00,2018-05-31,JH-2052-45,25.00
__import__.supplierinfo_promo_79462-5063283-20180501,0,2018-05-01,__import__.supplier_79462,0,6.00,__import__.product_5063283_product_template,1,25.00,2018-05-31,SV-1324-40,25.00
__import__.supplierinfo_promo_79462-5102760-20180501,0,2018-05-01,__import__.supplier_79462,0,7.50,__import__.product_5102760_product_template,1,25.00,2018-05-31,J-50-2760,25.00
__import__.supplierinfo_promo_79462-5123124-20180501,0,2018-05-01,__import__.supplier_79462,0,1.58,__import__.product_5123124_product_template,1,25.00,2018-05-31,J-18-001,25.00
__import__.supplierinfo_promo_79462-5310220-20180501,0,2018-05-01,__import__.supplier_79462,0,2.10,__import__.product_5310220_product_template,1,25.00,2018-05-31,J-12-001,25.00
__import__.supplierinfo_promo_79462-5310402-20180501,0,2018-05-01,__import__.supplier_79462,0,1.50,__import__.product_5310402_product_template,1,25.00,2018-05-31,SD-0081-16,25.00
__import__.supplierinfo_promo_79462-5352044-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_5352044_product_template,1,25.00,2018-05-31,J-22-022,25.00
__import__.supplierinfo_promo_79462-5352046-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_5352046_product_template,1,25.00,2018-05-31,J-22-043,25.00
__import__.supplierinfo_promo_79462-5429040-20180501,0,2018-05-01,__import__.supplier_79462,0,7.50,__import__.product_5429040_product_template,1,25.00,2018-05-31,JO-21-2317,25.00
__import__.supplierinfo_promo_79462-5461525-20180501,0,2018-05-01,__import__.supplier_79462,0,5.70,__import__.product_5461525_product_template,1,25.00,2018-05-31,SV-1032-75,25.00
__import__.supplierinfo_promo_79462-5461526-20180501,0,2018-05-01,__import__.supplier_79462,0,3.85,__import__.product_5461526_product_template,1,25.00,2018-05-31,SV-1037-00,25.00
__import__.supplierinfo_promo_79462-5511810-20180501,0,2018-05-01,__import__.supplier_79462,0,18.30,__import__.product_5511810_product_template,1,25.00,2018-05-31,J-35-396 ATRAUMATIC,25.00
__import__.supplierinfo_promo_79462-5511815-20180501,0,2018-05-01,__import__.supplier_79462,0,18.30,__import__.product_5511815_product_template,1,25.00,2018-05-31,J-35-397 ATRAUMATIC,25.00
__import__.supplierinfo_promo_79462-5601094-20180501,0,2018-05-01,__import__.supplier_79462,0,2.40,__import__.product_5601094_product_template,1,25.00,2018-05-31,J-18-008,25.00
__import__.supplierinfo_promo_79462-5601097-20180501,0,2018-05-01,__import__.supplier_79462,0,2.48,__import__.product_5601097_product_template,1,25.00,2018-05-31,J-18-010,25.00
__import__.supplierinfo_promo_79462-5601098-20180501,0,2018-05-01,__import__.supplier_79462,0,4.32,__import__.product_5601098_product_template,1,25.00,2018-05-31,J-18-011,25.00
__import__.supplierinfo_promo_79462-5621003-20180501,0,2018-05-01,__import__.supplier_79462,0,14.00,__import__.product_5621003_product_template,1,25.00,2018-05-31,JT-22-872,25.00
__import__.supplierinfo_promo_79462-5621005-20180501,0,2018-05-01,__import__.supplier_79462,0,14.70,__import__.product_5621005_product_template,1,25.00,2018-05-31,JT-22-873,25.00
__import__.supplierinfo_promo_79462-5621013-20180501,0,2018-05-01,__import__.supplier_79462,0,14.35,__import__.product_5621013_product_template,1,25.00,2018-05-31,JT-22-882,25.00
__import__.supplierinfo_promo_79462-5621015-20180501,0,2018-05-01,__import__.supplier_79462,0,15.05,__import__.product_5621015_product_template,1,25.00,2018-05-31,JT-22-883,25.00
__import__.supplierinfo_promo_79462-5621023-20180501,0,2018-05-01,__import__.supplier_79462,0,17.50,__import__.product_5621023_product_template,1,25.00,2018-05-31,JT-22-638,25.00
__import__.supplierinfo_promo_79462-5621025-20180501,0,2018-05-01,__import__.supplier_79462,0,18.90,__import__.product_5621025_product_template,1,25.00,2018-05-31,JT-22-639,25.00
__import__.supplierinfo_promo_79462-5621162-20180501,0,2018-05-01,__import__.supplier_79462,0,16.20,__import__.product_5621162_product_template,1,25.00,2018-05-31,JT-22-639,25.00
__import__.supplierinfo_promo_79462-6450092-20180501,0,2018-05-01,__import__.supplier_79462,0,3.50,__import__.product_6450092_product_template,1,25.00,2018-05-31,JO-21-502,25.00
__import__.supplierinfo_promo_79462-6450094-20180501,0,2018-05-01,__import__.supplier_79462,0,3.50,__import__.product_6450094_product_template,1,25.00,2018-05-31,JO-21-504,25.00
__import__.supplierinfo_promo_79462-6450095-20180501,0,2018-05-01,__import__.supplier_79462,0,3.50,__import__.product_6450095_product_template,1,25.00,2018-05-31,JO-21-505,25.00
__import__.supplierinfo_promo_79462-6605031-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_6605031_product_template,1,25.00,2018-05-31,J-22-041,25.00
__import__.supplierinfo_promo_79462-6605034-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_6605034_product_template,1,25.00,2018-05-31,J-22-027,25.00
__import__.supplierinfo_promo_79462-6605061-20180501,0,2018-05-01,__import__.supplier_79462,0,3.00,__import__.product_6605061_product_template,1,25.00,2018-05-31,J-17-112,25.00
__import__.supplierinfo_promo_79462-6621003-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_6621003_product_template,1,25.00,2018-05-31,J-22-004,25.00
__import__.supplierinfo_promo_79462-6621006-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_6621006_product_template,1,25.00,2018-05-31,J-22-006,25.00
__import__.supplierinfo_promo_79462-6621038-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_6621038_product_template,1,25.00,2018-05-31,J-22-034,25.00
__import__.supplierinfo_promo_79462-6621040-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_6621040_product_template,1,25.00,2018-05-31,J-22-036,25.00
__import__.supplierinfo_promo_79462-6621113-20180501,0,2018-05-01,__import__.supplier_79462,0,3.24,__import__.product_6621113_product_template,1,25.00,2018-05-31,J-22-015,25.00
__import__.supplierinfo_promo_79462-6621121-20180501,0,2018-05-01,__import__.supplier_79462,0,3.24,__import__.product_6621121_product_template,1,25.00,2018-05-31,J-22-037,25.00
__import__.supplierinfo_promo_79462-6623032-20180501,0,2018-05-01,__import__.supplier_79462,0,4.35,__import__.product_6623032_product_template,1,25.00,2018-05-31,ERBRICH 23E-032,25.00
__import__.supplierinfo_promo_79462-7429008-20180501,0,2018-05-01,__import__.supplier_79462,0,1.60,__import__.product_7429008_product_template,1,25.00,2018-05-31,J-22-223,25.00
__import__.supplierinfo_promo_79462-7429030-20180501,0,2018-05-01,__import__.supplier_79462,0,5.50,__import__.product_7429030_product_template,1,25.00,2018-05-31,JO-21-120,25.00
__import__.supplierinfo_promo_79462-7429040-20180501,0,2018-05-01,__import__.supplier_79462,0,2.60,__import__.product_7429040_product_template,1,25.00,2018-05-31,J-16-017,25.00
__import__.supplierinfo_promo_79462-7429054-20180501,0,2018-05-01,__import__.supplier_79462,0,1.75,__import__.product_7429054_product_template,1,25.00,2018-05-31,J-18-002,25.00
__import__.supplierinfo_promo_79462-7429055-20180501,0,2018-05-01,__import__.supplier_79462,0,1.50,__import__.product_7429055_product_template,1,25.00,2018-05-31,J-31-1090,25.00
__import__.supplierinfo_promo_79462-7429059-20180501,0,2018-05-01,__import__.supplier_79462,0,5.95,__import__.product_7429059_product_template,1,25.00,2018-05-31,J-24-059,25.00
__import__.supplierinfo_promo_79462-7429072-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_7429072_product_template,1,25.00,2018-05-31,J-22-012,25.00
__import__.supplierinfo_promo_79462-7758516-20180501,0,2018-05-01,__import__.supplier_79462,0,2.61,__import__.product_7758516_product_template,1,25.00,2018-05-31,J-16-130,25.00
__import__.supplierinfo_promo_79462-8019200-20180501,0,2018-05-01,__import__.supplier_79462,0,3.35,__import__.product_8019200_product_template,1,25.00,2018-05-31,J-22-072,25.00
__import__.supplierinfo_promo_79462-8019217-20180501,0,2018-05-01,__import__.supplier_79462,0,3.31,__import__.product_8019217_product_template,1,25.00,2018-05-31,J-22-066,25.00
__import__.supplierinfo_promo_79462-8019275-20180501,0,2018-05-01,__import__.supplier_79462,0,15.40,__import__.product_8019275_product_template,1,25.00,2018-05-31,JT-22-646,25.00
__import__.supplierinfo_promo_79462-8019298-20180501,0,2018-05-01,__import__.supplier_79462,0,1.31,__import__.product_8019298_product_template,1,25.00,2018-05-31,JO-21-113,25.00
__import__.supplierinfo_promo_79462-8019335-20180501,0,2018-05-01,__import__.supplier_79462,0,3.86,__import__.product_8019335_product_template,1,25.00,2018-05-31,JO-21-122,25.00
__import__.supplierinfo_promo_79462-8019418-20180501,0,2018-05-01,__import__.supplier_79462,0,2.00,__import__.product_8019418_product_template,1,25.00,2018-05-31,J-22-212,25.00
__import__.supplierinfo_promo_79462-8019424-20180501,0,2018-05-01,__import__.supplier_79462,0,1.93,__import__.product_8019424_product_template,1,25.00,2018-05-31,J-22-211,25.00
__import__.supplierinfo_promo_79462-8019559-20180501,0,2018-05-01,__import__.supplier_79462,0,2.77,__import__.product_8019559_product_template,1,25.00,2018-05-31,J-22-101,25.00
__import__.supplierinfo_promo_79462-8019625-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_8019625_product_template,1,25.00,2018-05-31,J-22-029,25.00
__import__.supplierinfo_promo_79462-8019631-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_8019631_product_template,1,25.00,2018-05-31,J-22-030,25.00
__import__.supplierinfo_promo_79462-8019683-20180501,0,2018-05-01,__import__.supplier_79462,0,2.38,__import__.product_8019683_product_template,1,25.00,2018-05-31,J-22-020,25.00
__import__.supplierinfo_promo_79462-8019708-20180501,0,2018-05-01,__import__.supplier_79462,0,2.88,__import__.product_8019708_product_template,1,25.00,2018-05-31,J-22-014,25.00
__import__.supplierinfo_promo_79462-8019743-20180501,0,2018-05-01,__import__.supplier_79462,0,8.41,__import__.product_8019743_product_template,1,25.00,2018-05-31,J-22-223A,25.00
__import__.supplierinfo_promo_79462-8019878-20180501,0,2018-05-01,__import__.supplier_79462,0,6.75,__import__.product_8019878_product_template,1,25.00,2018-05-31,J-24-060,25.00
